id,timestamp,expiry,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv
1,2026-06-18 09:02:59,2026-06-23,17850.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.74815298873716
2,2026-06-18 09:02:59,2026-06-23,17900.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.677978362453039
3,2026-06-18 09:02:59,2026-06-23,17950.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.607952184237958
4,2026-06-18 09:02:59,2026-06-23,18000.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.538074126552265
5,2026-06-18 09:02:59,2026-06-23,18050.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.4608887619460065
6,2026-06-18 09:02:59,2026-06-23,18100.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.391373160281345
7,2026-06-18 09:02:59,2026-06-23,18150.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.3220021406098015
8,2026-06-18 09:02:59,2026-06-23,18200.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.252779345780041
9,2026-06-18 09:02:59,2026-06-23,18250.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.176533410819315
10,2026-06-18 09:02:59,2026-06-23,18300.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.107667030173231
11,2026-06-18 09:02:59,2026-06-23,18350.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.038954875856135
12,2026-06-18 09:02:59,2026-06-23,18400.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.970381441987686
13,2026-06-18 09:02:59,2026-06-23,18450.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.901953071491676
14,2026-06-18 09:02:59,2026-06-23,18500.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.826848557755053
15,2026-06-18 09:02:59,2026-06-23,18550.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.75877461503836
16,2026-06-18 09:02:59,2026-06-23,18600.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.690844691569812
17,2026-06-18 09:02:59,2026-06-23,18650.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.623058456993395
18,2026-06-18 09:02:59,2026-06-23,18700.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.555415584325118
19,2026-06-18 09:02:59,2026-06-23,18750.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.4814401187160575
20,2026-06-18 09:02:59,2026-06-23,18800.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.41414777199988
21,2026-06-18 09:02:59,2026-06-23,18850.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.3469977367424795
22,2026-06-18 09:02:59,2026-06-23,18900.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.279989683311345
23,2026-06-18 09:02:59,2026-06-23,18950.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.213123282909858
24,2026-06-18 09:02:59,2026-06-23,19000.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.146398206771782
25,2026-06-18 09:02:59,2026-06-23,19050.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.0737444855707405
26,2026-06-18 09:02:59,2026-06-23,19100.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.007365279349614
27,2026-06-18 09:02:59,2026-06-23,19150.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.941126343922469
28,2026-06-18 09:02:59,2026-06-23,19200.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.875027351117658
29,2026-06-18 09:02:59,2026-06-23,19250.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.809067970167755
30,2026-06-18 09:02:59,2026-06-23,19300.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.737515766044937
31,2026-06-18 09:02:59,2026-06-23,19350.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.671898293732882
32,2026-06-18 09:02:59,2026-06-23,19400.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.606419377144864
33,2026-06-18 09:02:59,2026-06-23,19450.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.541078687862086
34,2026-06-18 09:02:59,2026-06-23,19500.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.475875900451638
35,2026-06-18 09:02:59,2026-06-23,19550.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.410810681242998
36,2026-06-18 09:02:59,2026-06-23,19600.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.345882706186666
37,2026-06-18 09:02:59,2026-06-23,19650.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.27581948026588
38,2026-06-18 09:02:59,2026-06-23,19700.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.211227966985963
39,2026-06-18 09:02:59,2026-06-23,19750.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.146772637230333
40,2026-06-18 09:02:59,2026-06-23,19800.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.082453163549027
41,2026-06-18 09:02:59,2026-06-23,19850.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.0182692203254495
42,2026-06-18 09:02:59,2026-06-23,19900.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.954220476904184
43,2026-06-18 09:02:59,2026-06-23,19950.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.885425661174617
44,2026-06-18 09:02:59,2026-06-23,20000.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.821708640704277
45,2026-06-18 09:02:59,2026-06-23,20050.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.758125760542416
46,2026-06-18 09:02:59,2026-06-23,20100.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.694676694112683
47,2026-06-18 09:02:59,2026-06-23,20150.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.631361115055098
48,2026-06-18 09:02:59,2026-06-23,20200.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.568178696435904
49,2026-06-18 09:02:59,2026-06-23,20250.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.505129112912103
50,2026-06-18 09:02:59,2026-06-23,20300.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.442212037936257
51,2026-06-18 09:02:59,2026-06-23,20350.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.375055408983643
52,2026-06-18 09:02:59,2026-06-23,20400.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.312463830385514
53,2026-06-18 09:02:59,2026-06-23,20450.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.250003696623274
54,2026-06-18 09:02:59,2026-06-23,20500.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.187674684574433
55,2026-06-18 09:02:59,2026-06-23,20550.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.125476469890754
56,2026-06-18 09:02:59,2026-06-23,20600.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.063408726087906
57,2026-06-18 09:02:59,2026-06-23,20650.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.001471129140463
58,2026-06-18 09:02:59,2026-06-23,20700.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.93966335451406
59,2026-06-18 09:02:59,2026-06-23,20750.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.874114156052878
60,2026-06-18 09:02:59,2026-06-23,20800.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.8126256327607204
61,2026-06-18 09:02:59,2026-06-23,20850.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.75126586709231
62,2026-06-18 09:02:59,2026-06-23,20900.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.690034538327859
63,2026-06-18 09:02:59,2026-06-23,20950.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.6289313227961992
64,2026-06-18 09:02:59,2026-06-23,21000.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.5679558966901705
65,2026-06-18 09:02:59,2026-06-23,21050.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.5071079372538803
66,2026-06-18 09:02:59,2026-06-23,21100.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.446387120070382
67,2026-06-18 09:02:59,2026-06-23,21150.0,24046.15,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.385793124537779
68,2026-06-18 09:02:59,2026-06-23,21200.0,24046.15,0,3977545,2545.4,1.3,0,0,0.0,-0.00358,0.0,1e-05,0.0,39.43778625769136
69,2026-06-18 09:02:59,2026-06-23,21250.0,24046.15,0,88530,2496.65,1.35,0,0,0.0,-0.00375,0.0,1e-05,0.0,38.94081721183433
70,2026-06-18 09:02:59,2026-06-23,21300.0,24046.15,0,470990,2448.05,1.35,0,0,0.0,-0.00381,0.0,1e-05,0.0,38.28921762518612
71,2026-06-18 09:02:59,2026-06-23,21350.0,24046.15,0,26455,2399.55,1.4,0,0,0.0,-0.00399,0.0,1e-05,0.0,37.78308118769214
72,2026-06-18 09:02:59,2026-06-23,21400.0,24046.15,0,129610,2351.2,1.4,0,0,0.0,-0.00405,0.0,1e-05,0.0,37.130596175841845
73,2026-06-18 09:02:59,2026-06-23,21450.0,24046.15,0,61880,2303.0,1.5,0,0,0.0,-0.00436,0.0,1e-05,0.0,36.74936876879059
74,2026-06-18 09:02:59,2026-06-23,21500.0,24046.15,0,2192645,2254.9,1.55,0,0,0.0,-0.00455,0.0,1e-05,0.0,36.22247460020493
75,2026-06-18 09:02:59,2026-06-23,21550.0,24046.15,0,18330,2207.0,1.5,0,0,0.0,-0.00451,0.0,1e-05,0.0,35.43906526141752
