timestamp,expiry,spot,strike,call_price,ce_price_chg_pct,call_delta,ce_delta_chg_pct,call_gamma,ce_gamma_chg_pct,call_volume,ce_volume_chg_pct,call_iv,put_price,pe_price_chg_pct,put_delta,pe_delta_chg_pct,put_gamma,pe_gamma_chg_pct,put_volume,pe_volume_chg_pct,put_iv,ce_delta_spike,ce_gamma_spike,ce_volume_spike,ce_price_up,ce_price_down,pe_delta_spike,pe_gamma_spike,pe_volume_spike,pe_price_up,pe_price_down,any_spike
2026-06-15 13:42:26,2026-06-16,23897.1,23900.0,99.05,5.6,0.51134,1.75,0.00165,-2.94,248387035,0.96,16.886273074188402,92.5,-4.79,-0.48859,-1.77,0.00167,1.83,377977080,0.83,16.725786511206667,False,False,False,True,False,False,False,False,False,False,True
2026-06-15 13:45:35,2026-06-16,23896.8,23900.0,100.25,1.21,0.50948,-0.36,0.00162,-1.82,253035835,1.87,17.206794471152133,89.95,-2.76,-0.49018,0.33,0.00173,3.59,384141355,1.63,16.20026361467825,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 13:46:42,2026-06-16,23898.8,23900.0,103.2,2.94,0.51527,1.14,0.00161,-0.62,254134660,0.43,17.40209232477555,87.3,-2.95,-0.48378,-1.31,0.00174,0.58,385382010,0.32,16.051207672628937,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 13:47:47,2026-06-16,23901.1,23900.0,100.45,-2.66,0.51905,0.73,0.00167,3.73,255926320,0.71,16.742038420028248,89.1,2.06,-0.48077,-0.62,0.00169,-2.87,387157875,0.46,16.541766949796436,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 13:48:53,2026-06-16,23900.0,23900.0,100.45,0.0,0.51678,-0.44,0.00166,-0.6,256989590,0.42,16.8658835597278,88.6,-0.56,-0.48282,0.43,0.00171,1.18,388358620,0.31,16.3480208886316,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 13:49:58,2026-06-16,23897.2,23900.0,98.05,-2.39,0.51101,-1.12,0.00167,0.6,258761425,0.69,16.765396826913882,91.3,3.05,-0.48889,1.26,0.00169,-1.17,390420550,0.53,16.52817737143249,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 13:51:04,2026-06-16,23894.5,23900.0,96.4,-1.68,0.50684,-0.82,0.00168,0.6,259547730,0.3,16.704308557367504,92.3,1.1,-0.49312,0.87,0.0017,0.59,391448655,0.26,16.49257900801944,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 13:52:10,2026-06-16,23873.2,23850.0,112.35,16.55,0.55269,9.05,0.00164,-2.38,62328305,-75.99,16.957169291469544,77.6,-15.93,-0.44496,-9.77,0.00171,0.59,180332620,-53.93,16.253372830124814,False,False,False,True,False,False,False,False,False,True,True
2026-06-15 13:53:15,2026-06-16,23869.55,23850.0,109.2,-2.8,0.55088,-0.33,0.00168,2.44,63452675,1.8,16.574401473425347,79.35,2.26,-0.44919,0.95,0.0017,-0.58,184784860,2.47,16.38996645935277,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 13:56:46,2026-06-16,23891.1,23900.0,97.2,-10.99,0.50248,-8.79,0.00164,-2.38,274219855,332.16,17.104272621111406,89.2,12.41,-0.49981,11.27,0.00179,5.29,411606975,122.75,15.636780445052572,False,False,False,False,True,False,False,False,True,False,True
2026-06-15 13:57:52,2026-06-16,23906.3,23900.0,106.25,9.31,0.52508,4.5,0.00161,-1.83,279005740,1.75,17.43256740762849,79.25,-11.15,-0.47137,-5.69,0.00184,2.79,416602290,1.21,15.21391956044348,False,False,False,True,False,False,False,False,False,True,True
2026-06-15 13:58:57,2026-06-16,23905.7,23900.0,105.5,-0.71,0.52403,-0.2,0.00161,0.0,282271535,1.17,17.37050245467223,80.3,1.32,-0.47328,0.41,0.00183,-0.54,419743870,0.75,15.324151935955172,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:00:03,2026-06-16,23905.1,23900.0,104.15,-1.28,0.52596,0.37,0.00164,1.86,284112270,0.65,17.049493135867483,81.95,2.05,-0.47214,-0.24,0.00178,-2.73,421609825,0.44,15.699057930481802,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:01:08,2026-06-16,23909.15,23900.0,105.7,1.49,0.53098,0.95,0.00164,0.0,287709890,1.27,17.044127573350004,79.55,-2.93,-0.46639,-1.22,0.0018,1.12,424181940,0.61,15.532029703425003,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:02:14,2026-06-16,23906.1,23900.0,105.6,-0.09,0.52851,-0.47,0.00163,-0.61,289484520,0.62,17.162982022072867,80.0,0.57,-0.46886,0.53,0.00181,0.56,425529845,0.32,15.499904271716064,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:03:19,2026-06-16,23903.25,23900.0,103.45,-2.04,0.52017,-1.58,0.00163,0.0,291595200,0.73,17.256555556766045,81.8,2.25,-0.47786,1.92,0.00182,0.55,427997570,0.58,15.399694127753484,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:04:25,2026-06-16,23904.5,23900.0,103.4,-0.05,0.52337,0.62,0.00164,0.61,292707935,0.38,17.08260226905084,81.3,-0.61,-0.47494,-0.61,0.00181,-0.55,429386360,0.32,15.45433920614524,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:05:31,2026-06-16,23895.35,23900.0,101.05,-2.27,0.50509,-3.49,0.00159,-3.05,294834800,0.73,17.68129246042887,83.75,3.01,-0.49441,4.1,0.00188,3.87,432164265,0.65,14.970904375908296,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:06:36,2026-06-16,23889.5,23900.0,96.4,-4.6,0.49897,-1.21,0.00164,3.14,296830300,0.68,17.19794720420164,87.6,4.6,-0.50163,1.46,0.00184,-2.13,434690490,0.58,15.311899345323765,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:07:42,2026-06-16,23887.6,23900.0,94.6,-1.87,0.49514,-0.77,0.00165,0.61,298425790,0.54,17.08744294222815,88.6,1.14,-0.50588,0.85,0.00184,0.0,437037835,0.54,15.28798916096233,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:08:48,2026-06-16,23891.4,23900.0,95.4,0.85,0.5031,1.61,0.00167,1.21,300470690,0.69,16.80634656642421,86.65,-2.2,-0.49678,-1.8,0.00183,-0.54,439526490,0.57,15.385991836133458,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:09:54,2026-06-16,23886.2,23900.0,92.85,-2.67,0.49166,-2.27,0.00166,-0.6,301720380,0.42,16.967767621737522,88.9,2.6,-0.50978,2.62,0.00186,1.64,440983660,0.33,15.16503286495251,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:10:59,2026-06-16,23890.95,23900.0,93.25,0.43,0.50086,1.87,0.0017,2.41,302547245,0.27,16.552353775603745,88.15,-0.84,-0.49933,-2.05,0.00181,-2.69,442202085,0.28,15.536275753497844,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:12:05,2026-06-16,23897.05,23900.0,96.45,3.43,0.51122,2.07,0.0017,0.0,303761965,0.4,16.57770282812158,85.65,-2.84,-0.48833,-2.2,0.0018,-0.55,443399255,0.27,15.631080602234707,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:13:10,2026-06-16,23898.05,23900.0,96.5,0.05,0.51534,0.81,0.00172,1.18,305085170,0.44,16.378286794284346,85.65,0.0,-0.48427,-0.83,0.00178,-1.11,445009500,0.36,15.837550715036322,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:14:16,2026-06-16,23889.45,23900.0,91.9,-4.77,0.49867,-3.23,0.00171,-0.58,306389980,0.43,16.43994058447299,91.1,6.36,-0.50121,3.5,0.00176,-1.12,446578080,0.35,15.973610589106968,False,False,False,False,False,False,False,False,True,False,True
2026-06-15 14:15:22,2026-06-16,23893.15,23900.0,95.2,3.59,0.50414,1.1,0.00168,-1.75,307369530,0.32,16.745495540771085,88.0,-3.4,-0.49584,-1.07,0.0018,2.27,447981820,0.31,15.698164859224615,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:16:28,2026-06-16,23889.85,23900.0,93.8,-1.47,0.49884,-1.05,0.00168,0.0,308091745,0.23,16.782758529759565,89.4,1.59,-0.50151,1.14,0.0018,0.0,448901115,0.21,15.672135124359968,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:17:34,2026-06-16,23891.4,23900.0,95.0,1.28,0.50187,0.61,0.00167,-0.6,308998235,0.29,16.841283459306293,88.2,-1.34,-0.49829,-0.64,0.00181,0.56,450365565,0.33,15.623190142932051,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:18:40,2026-06-16,23896.4,23900.0,99.35,4.58,0.50986,1.59,0.00164,-1.8,310384490,0.45,17.18295621738351,83.95,-4.82,-0.4894,-1.78,0.00184,1.66,451878830,0.34,15.298656330521036,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:19:45,2026-06-16,23904.8,23900.0,102.6,3.27,0.52473,2.92,0.00166,1.22,312999830,0.84,16.948286476864734,81.55,-2.86,-0.47352,-3.24,0.0018,-2.17,454600250,0.6,15.637118291263,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:20:51,2026-06-16,23902.35,23900.0,101.0,-1.56,0.51983,-0.93,0.00166,0.0,314691195,0.54,16.94332017554136,82.55,1.23,-0.48083,1.54,0.00182,1.11,455874185,0.28,15.467240193041732,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:21:57,2026-06-16,23902.55,23900.0,100.7,-0.3,0.52936,1.83,0.00172,3.61,316350580,0.53,16.406195829522925,82.45,-0.12,-0.46999,-2.25,0.00176,-3.3,457198365,0.29,15.99840792692451,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:23:02,2026-06-16,23900.05,23900.0,97.45,-3.23,0.5179,-2.16,0.00171,-0.58,318238505,0.6,16.452760296976102,84.05,1.94,-0.48145,2.44,0.00179,1.7,458619850,0.31,15.724910784038054,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:24:08,2026-06-16,23904.25,23900.0,101.0,3.64,0.52352,1.09,0.00168,-1.75,319840235,0.5,16.765109985795824,81.15,-3.45,-0.47489,-1.36,0.00182,1.68,460570175,0.43,15.51127650505803,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:25:13,2026-06-16,23908.6,23900.0,105.55,4.5,0.52931,1.11,0.00164,-2.38,322980190,0.98,17.21938394924847,77.4,-4.62,-0.46726,-1.61,0.00186,2.2,463575255,0.65,15.170976474258492,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:26:19,2026-06-16,23910.55,23900.0,103.25,-2.18,0.53378,0.84,0.00169,3.05,325660205,0.83,16.616737116485684,78.7,1.68,-0.46415,-0.67,0.00181,-2.69,465862865,0.49,15.58506960047303,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:27:25,2026-06-16,23909.95,23900.0,104.6,1.31,0.53252,-0.24,0.00167,-1.18,326972880,0.4,16.905450654039516,77.5,-1.52,-0.46454,0.08,0.00184,1.66,467040275,0.25,15.334042711649667,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:28:31,2026-06-16,23912.25,23900.0,104.25,-0.33,0.53689,0.82,0.00169,1.2,328280290,0.4,16.62936669924364,76.85,-0.84,-0.4605,-0.87,0.00182,-1.09,468238485,0.26,15.41203767087634,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:29:37,2026-06-16,23904.1,23900.0,101.7,-2.45,0.52316,-2.56,0.00167,-1.18,330096195,0.55,16.926429631054045,79.8,3.84,-0.47476,3.1,0.00185,1.65,470131285,0.4,15.283555686060582,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:30:43,2026-06-16,23910.9,23900.0,105.75,3.98,0.53279,1.84,0.00165,-1.2,331578520,0.45,17.09378486847568,76.55,-4.07,-0.46362,-2.35,0.00185,0.0,471797105,0.35,15.205994248511988,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:31:49,2026-06-16,23923.15,23900.0,111.05,5.01,0.5548,4.13,0.00167,1.21,336471070,1.48,16.797864599579757,69.75,-8.88,-0.43925,-5.26,0.00186,0.54,476139105,0.92,15.03142198150047,False,False,False,True,False,False,False,False,False,True,True
2026-06-15 14:32:55,2026-06-16,23925.9,23950.0,88.15,-20.62,0.47727,-13.97,0.00167,0.0,352251575,4.69,16.942622211673516,91.2,30.75,-0.52647,19.86,0.0019,2.15,316334200,-33.56,14.846176265594956,False,False,False,False,True,False,False,False,True,False,True
2026-06-15 14:34:01,2026-06-16,23921.15,23900.0,112.75,27.91,0.55149,15.55,0.00163,-2.4,342612855,-2.74,17.237802499986294,67.85,-25.6,-0.43994,-16.44,0.00192,1.05,481406185,52.18,14.599088525637836,False,False,False,True,False,False,False,False,False,True,True
2026-06-15 14:35:07,2026-06-16,23932.05,23950.0,91.5,-18.85,0.4846,-12.13,0.00164,0.61,356473585,4.05,17.186072349029814,86.9,28.08,-0.51761,17.65,0.00194,1.04,318297330,-33.88,14.544018335485989,False,False,False,False,True,False,False,False,True,False,True
2026-06-15 14:36:12,2026-06-16,23937.0,23950.0,90.45,-1.15,0.49514,2.17,0.00172,4.88,360911850,1.25,16.42564003230756,89.65,3.16,-0.50532,-2.37,0.00182,-6.19,320947055,0.83,15.58275676226308,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:37:18,2026-06-16,23933.15,23950.0,88.1,-2.6,0.4863,-1.79,0.00172,0.0,364266500,0.93,16.462607867958702,91.0,1.51,-0.51495,1.91,0.00184,1.1,322583820,0.51,15.359848070993396,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 14:38:24,2026-06-16,23931.35,23950.0,84.3,-4.31,0.48344,-0.59,0.00178,3.49,365857895,0.44,15.899334388605867,94.7,4.07,-0.51655,0.31,0.00178,-3.26,323589175,0.31,15.9080268277731,False,False,True,False,False,False,False,False,False,False,True
2026-06-15 14:39:30,2026-06-16,23937.15,23950.0,87.05,3.26,0.49025,1.41,0.00176,-1.12,367204565,0.37,16.06908289273189,92.85,-1.95,-0.50988,-1.29,0.00178,0.0,324404990,0.25,15.925590066551386,False,False,True,False,False,False,False,False,False,False,True
2026-06-15 14:40:36,2026-06-16,23934.6,23950.0,87.35,0.34,0.48944,-0.17,0.00175,-0.57,368401995,0.33,16.171468890646644,93.55,0.75,-0.5107,0.16,0.00177,-0.56,325126295,0.22,16.009211368481306,False,False,True,False,False,False,False,False,False,False,True
2026-06-15 14:41:42,2026-06-16,23927.35,23950.0,81.75,-6.41,0.47767,-2.4,0.0018,2.86,370629870,0.6,15.721636150654886,97.0,3.69,-0.5218,2.17,0.00176,-0.56,326192880,0.33,16.048754048444273,False,False,True,False,True,False,False,False,False,False,True
2026-06-15 14:42:48,2026-06-16,23918.35,23900.0,102.3,25.14,0.54945,15.03,0.00179,-0.56,361789610,-2.39,15.766981621142063,74.55,-23.14,-0.4499,-13.78,0.00181,2.84,497393455,52.48,15.544500005586526,False,False,False,True,False,False,False,False,False,True,True
2026-06-15 14:43:54,2026-06-16,23926.15,23950.0,82.25,-19.6,0.47325,-13.87,0.00176,-1.68,373896250,3.35,16.05907464141454,96.05,28.84,-0.52759,17.27,0.00181,0.0,328750955,-33.91,15.625625544062045,False,False,True,False,True,False,False,False,True,False,True
2026-06-15 14:45:00,2026-06-16,23923.5,23900.0,106.0,28.88,0.55819,17.95,0.00176,0.0,364438815,-2.53,15.92507734479138,72.75,-24.26,-0.44085,-16.44,0.00179,-1.1,500702215,52.3,15.6459394103861,False,False,False,True,False,False,False,False,False,True,True
2026-06-15 14:46:06,2026-06-16,23921.05,23900.0,104.4,-1.51,0.55357,-0.83,0.00177,0.57,365441895,0.28,15.907532784875809,74.5,2.41,-0.44594,1.15,0.00179,0.0,502169460,0.29,15.75389059720688,False,False,True,False,False,False,False,False,False,False,True
2026-06-15 14:47:12,2026-06-16,23917.35,23900.0,105.2,0.77,0.54726,-1.14,0.00173,-2.26,366519985,0.3,16.343875771931994,72.95,-2.08,-0.44962,0.83,0.00185,3.35,503986860,0.36,15.24557101349412,False,False,True,False,False,False,False,False,False,False,True
2026-06-15 14:48:18,2026-06-16,23919.55,23900.0,106.35,1.09,0.54997,0.5,0.00172,-0.58,367580005,0.29,16.393358230514025,70.75,-3.02,-0.44523,-0.98,0.00187,1.08,505423100,0.28,15.010748913089126,False,False,True,False,False,False,False,False,False,False,True
2026-06-15 14:49:24,2026-06-16,23921.95,23900.0,106.0,-0.33,0.55155,0.29,0.00173,0.58,369987345,0.65,16.266310495867703,71.9,1.63,-0.4453,0.02,0.00185,-1.07,507974870,0.5,15.25420775533856,False,False,True,False,False,False,False,False,False,False,True
2026-06-15 14:50:30,2026-06-16,23922.1,23900.0,104.0,-1.89,0.55649,0.9,0.00179,3.47,371031115,0.28,15.726648975650956,73.55,2.29,-0.44343,-0.42,0.00179,-3.24,509152085,0.23,15.704366338558332,False,False,True,False,False,False,False,False,False,False,True
2026-06-15 14:51:36,2026-06-16,23896.6,23900.0,88.35,-15.05,0.51187,-8.02,0.00186,3.91,378281215,1.95,15.31138154447413,84.9,15.43,-0.48779,10.0,0.00181,1.12,517194925,1.58,15.69026656302442,False,False,True,False,True,False,False,False,True,False,True
2026-06-15 14:52:43,2026-06-16,23903.35,23900.0,92.25,4.41,0.52311,2.2,0.00184,-1.08,380894540,0.69,15.444965400750526,82.8,-2.47,-0.47735,-2.14,0.0018,-0.55,520694590,0.68,15.824082667368671,False,False,True,False,False,False,False,True,False,False,True
2026-06-15 14:53:48,2026-06-16,23901.35,23900.0,92.45,0.22,0.52054,-0.49,0.00182,-1.09,382683275,0.47,15.607398539847017,81.95,-1.03,-0.47941,0.43,0.00183,1.67,522914990,0.43,15.564683591914344,False,False,True,False,False,False,False,True,False,False,True
2026-06-15 14:54:54,2026-06-16,23897.3,23900.0,89.3,-3.41,0.51384,-1.29,0.00185,1.65,383884410,0.31,15.395830088888518,85.2,3.97,-0.48644,1.47,0.0018,-1.64,524685915,0.34,15.826799673901974,False,False,True,False,False,False,False,True,False,False,True
2026-06-15 14:56:00,2026-06-16,23896.6,23900.0,87.5,-2.02,0.51095,-0.56,0.00187,1.08,385391370,0.39,15.225426343018167,86.05,1.0,-0.48933,0.59,0.0018,0.0,526590285,0.36,15.843630161935698,False,False,True,False,False,False,False,True,False,False,True
2026-06-15 14:57:06,2026-06-16,23896.85,23900.0,86.8,-0.8,0.51178,0.16,0.00189,1.07,386994985,0.42,15.068357968397072,86.4,0.41,-0.48911,-0.04,0.00179,-0.56,528671260,0.4,15.923900952680295,False,False,True,False,False,False,False,True,False,False,True
2026-06-15 14:58:13,2026-06-16,23896.3,23900.0,86.35,-0.52,0.51055,-0.24,0.00189,0.0,388325275,0.34,15.052408886143448,87.35,1.1,-0.48989,0.16,0.00177,-1.12,530364510,0.32,16.063464811466893,False,False,True,False,False,False,False,True,False,False,True
2026-06-15 14:59:19,2026-06-16,23893.9,23900.0,83.75,-3.01,0.50838,-0.43,0.00194,2.65,391257100,0.75,14.700967817416466,89.35,2.29,-0.49209,0.45,0.00175,-1.13,533850785,0.66,16.320840195705717,False,False,True,False,False,False,False,True,False,False,True
2026-06-15 15:00:25,2026-06-16,23875.25,23900.0,76.75,-8.36,0.4707,-7.41,0.00187,-3.61,396328725,1.3,15.206063148933834,92.9,3.97,-0.52947,7.6,0.00188,7.43,541170240,1.37,15.130754812361047,False,False,True,False,True,False,False,True,False,False,True
2026-06-15 15:01:31,2026-06-16,23854.55,23850.0,98.4,28.21,0.52485,11.5,0.00173,-7.49,98864675,-75.05,16.466987976221557,73.05,-21.37,-0.47191,-10.87,0.002,6.38,269029280,-50.29,14.281324055917064,False,False,False,True,False,False,False,False,False,True,True
2026-06-15 15:02:38,2026-06-16,23870.95,23850.0,105.85,7.57,0.5531,5.38,0.00174,0.58,101092485,2.25,16.260942328177663,66.75,-8.62,-0.4408,-6.59,0.00195,-2.5,272805195,1.4,14.46620528606262,False,False,False,True,False,False,False,False,False,True,True
2026-06-15 15:03:45,2026-06-16,23869.0,23850.0,108.05,2.08,0.54799,-0.92,0.00168,-3.45,101976485,0.87,16.864151859700627,65.65,-1.65,-0.4434,0.59,0.00201,3.08,275081365,0.83,14.109978090119435,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 15:04:51,2026-06-16,23866.75,23850.0,107.75,-0.28,0.54323,-0.87,0.00167,-0.6,102737635,0.75,17.067250853353187,66.8,1.75,-0.44854,1.16,0.00201,0.0,276730805,0.6,14.116242155177291,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 15:05:58,2026-06-16,23863.2,23850.0,103.55,-3.9,0.53812,-0.94,0.00171,2.4,103780950,1.02,16.660842108317027,70.45,5.46,-0.45483,1.4,0.00195,-2.99,278887765,0.78,14.580857716344612,False,False,False,False,False,False,False,False,True,False,True
2026-06-15 15:07:04,2026-06-16,23849.9,23850.0,91.8,-11.35,0.515,-4.3,0.0018,5.26,105134835,1.3,15.858435096234436,78.3,11.14,-0.48413,6.44,0.00194,-0.51,281801975,1.04,14.73902177110656,False,False,False,False,True,False,False,False,True,False,True
2026-06-15 15:08:10,2026-06-16,23851.5,23850.0,96.9,5.56,0.52077,1.12,0.00174,-3.33,106415465,1.22,16.45144098527986,75.5,-3.58,-0.4796,-0.94,0.00198,2.06,285187695,1.2,14.425292584958058,False,False,False,True,False,False,False,False,False,False,True
2026-06-15 15:09:16,2026-06-16,23850.55,23850.0,97.45,0.57,0.51678,-0.77,0.00171,-1.72,107189615,0.73,16.757157650548304,75.1,-0.53,-0.48095,0.28,0.002,1.01,286780390,0.56,14.292259556888498,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 15:10:22,2026-06-16,23847.45,23850.0,97.1,-0.36,0.5112,-1.08,0.00169,-1.17,108055350,0.81,16.996056309012925,77.05,2.6,-0.48742,1.35,0.00199,-0.5,288949895,0.76,14.36836347637877,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 15:11:29,2026-06-16,23835.85,23850.0,86.05,-11.38,0.4922,-3.72,0.00179,5.92,109487560,1.33,15.991547530210712,86.7,12.52,-0.50844,4.31,0.00189,-5.03,291825105,1.0,15.137632588857825,False,False,False,False,True,False,False,False,True,False,True
2026-06-15 15:12:35,2026-06-16,23822.15,23800.0,110.35,28.24,0.55406,12.57,0.00167,-6.7,111582250,1.91,16.98948338879535,71.65,-17.36,-0.44138,-13.19,0.00182,-3.7,405342340,38.9,15.566503920934958,False,False,False,True,False,False,False,False,False,True,True
2026-06-15 15:13:41,2026-06-16,23828.6,23850.0,84.3,-23.61,0.47966,-13.43,0.00176,5.39,114181990,2.33,16.32240635133465,92.0,28.4,-0.52173,18.2,0.00186,2.2,300258985,-25.92,15.428727845915793,False,False,False,False,True,False,False,False,True,False,True
2026-06-15 15:14:47,2026-06-16,23842.35,23850.0,89.3,5.93,0.50143,4.54,0.00178,1.14,116464140,2.0,16.132525919406298,86.15,-6.36,-0.49866,-4.42,0.00185,-0.54,302896295,0.88,15.5189929151719,False,False,False,True,False,False,False,False,False,True,True
2026-06-15 15:15:54,2026-06-16,23852.95,23850.0,98.4,10.19,0.52179,4.06,0.00172,-3.37,119437825,2.55,16.69057985757752,74.5,-13.52,-0.47541,-4.66,0.00198,7.03,305803680,0.96,14.458222663141996,False,False,False,True,False,False,False,False,False,True,True
2026-06-15 15:17:00,2026-06-16,23861.2,23850.0,104.2,5.89,0.53358,2.26,0.00168,-2.33,121948515,2.1,17.053232242977863,69.8,-6.31,-0.46048,-3.14,0.00201,1.52,308216155,0.79,14.225720702204304,False,False,False,True,False,False,False,False,False,True,True
2026-06-15 15:18:06,2026-06-16,23864.35,23850.0,105.25,1.01,0.53389,0.06,0.00166,-1.19,123743620,1.47,17.21530264446233,65.8,-5.73,-0.45789,-0.56,0.00211,4.98,310798475,0.84,13.533368767416212,False,False,False,False,False,False,False,False,False,True,True
2026-06-15 15:19:12,2026-06-16,23866.1,23850.0,108.1,2.71,0.54211,1.54,0.00166,0.0,124952425,0.98,17.250120105787044,64.6,-1.82,-0.44806,-2.15,0.00207,-1.9,312214825,0.46,13.730642753710107,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 15:20:18,2026-06-16,23863.85,23850.0,106.0,-1.94,0.53777,-0.8,0.00167,0.6,126202050,1.0,17.14430277103677,66.75,3.33,-0.45429,1.39,0.00205,-0.97,313776385,0.5,13.89981582410994,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 15:21:25,2026-06-16,23859.55,23850.0,104.0,-1.89,0.53141,-1.18,0.00167,0.0,127166325,0.76,17.15584341182893,67.1,0.52,-0.46147,1.58,0.0021,2.44,315040505,0.4,13.65133374582032,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 15:22:31,2026-06-16,23859.85,23850.0,101.35,-2.55,0.53285,0.27,0.00172,2.99,128505585,1.05,16.64761642020334,69.25,3.2,-0.45847,-0.65,0.00201,-4.29,317206045,0.69,14.229229610988703,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 15:23:38,2026-06-16,23860.35,23850.0,101.55,0.2,0.53524,0.45,0.00173,0.58,129200760,0.54,16.563550707152093,68.4,-1.23,-0.46264,0.91,0.00206,2.49,318377280,0.37,13.869815957397144,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 15:24:44,2026-06-16,23855.7,23850.0,99.65,-1.87,0.52853,-1.25,0.00173,0.0,129742600,0.42,16.59601406525516,69.3,1.32,-0.46658,0.85,0.00207,0.49,319231380,0.27,13.876806466768588,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 15:25:50,2026-06-16,23847.9,23850.0,92.95,-6.72,0.51205,-3.12,0.00177,2.31,130760825,0.78,16.292896688126557,72.7,4.91,-0.48631,4.23,0.00211,1.93,320507330,0.4,13.668077316926103,False,False,False,False,True,False,False,False,False,False,True
2026-06-15 15:26:56,2026-06-16,23846.6,23850.0,93.25,0.32,0.50923,-0.55,0.00175,-1.13,131585415,0.63,16.49604176949006,73.05,0.48,-0.48954,0.66,0.00212,0.47,322223265,0.54,13.59833032880243,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 15:28:03,2026-06-16,23847.3,23850.0,93.35,0.11,0.51528,1.19,0.00178,1.71,132274740,0.52,16.208966370328092,71.6,-1.98,-0.48249,-1.44,0.00211,-0.47,323551345,0.41,13.634396959973264,False,False,False,False,False,False,False,False,False,False,False
2026-06-15 15:29:09,2026-06-16,23847.7,23850.0,93.2,-0.16,0.51455,-0.14,0.00178,0.0,133111810,0.63,16.224665507360637,70.15,-2.03,-0.48305,0.12,0.00216,2.37,324955410,0.43,13.340432537943506,False,False,False,False,False,False,False,False,False,False,False
2026-06-16 00:00:28,2026-06-16,23853.9,23850.0,92.85,-0.38,0.52764,2.54,0.00185,3.93,133970720,0.65,15.522790947392954,68.0,-3.06,-0.46881,-2.95,0.00212,-1.85,326323725,0.42,13.540233287687157,False,False,False,False,False,False,False,False,False,False,False
2026-06-16 00:01:34,2026-06-16,23853.9,23850.0,92.85,0.0,0.52764,0.0,0.00185,0.0,133970720,0.0,15.522791275803272,68.0,0.0,-0.46881,0.0,0.00212,0.0,326323725,0.0,13.54023352408399,False,False,False,False,False,False,False,False,False,False,False
2026-06-16 00:02:40,2026-06-16,23853.9,23850.0,92.85,0.0,0.52764,0.0,0.00185,0.0,133970720,0.0,15.522791275803272,68.0,0.0,-0.46881,0.0,0.00212,0.0,326323725,0.0,13.54023352408399,False,False,False,False,False,False,False,False,False,False,False
2026-06-16 00:03:47,2026-06-16,23853.9,23850.0,92.85,0.0,0.52764,0.0,0.00185,0.0,133970720,0.0,15.522790947392954,68.0,0.0,-0.46881,0.0,0.00212,0.0,326323725,0.0,13.540233287687157,False,False,False,False,False,False,False,False,False,False,False
