id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
20281,2024-01-23 09:15:00,21500.0,21736.55,4632950,6593600,301.05,23.05,393250,1127650,0.665516,-0.280724,0.0005651,0.00072237,21.023823,15.224754,2024-01-30
15776,2024-01-23 09:15:00,21550.0,21736.55,976250,1318900,259.1,30.35,252000,463800,0.642069,-0.312999,0.00060627,0.00078434,20.095358,14.738502,2024-01-30
11271,2024-01-23 09:15:00,21600.0,21736.55,5495300,4939850,218.7,39.85,1493750,1307400,0.615903,-0.349017,0.00065082,0.00084718,19.151732,14.251879,2024-01-30
6765,2024-01-23 09:15:00,21650.0,21736.55,3540100,1626250,181.4,52.85,1056650,530050,0.585819,-0.3899,0.00069189,0.00090155,18.377687,13.88572,2024-01-30
2256,2024-01-23 09:15:00,21700.0,21736.55,7806800,3533350,148.9,69.05,2499150,1226250,0.551821,-0.434066,0.00071948,0.00095245,17.940306,13.480536,2024-01-30
1,2024-01-23 09:15:00,21750.0,21736.55,3413800,500300,118.9,89.7,1289100,464300,0.515834,-0.481813,0.00074659,0.00098923,17.42243,13.14569,2024-01-30
4511,2024-01-23 09:15:00,21800.0,21736.55,6712750,1712150,92.4,112.9,1688700,498050,0.477651,-0.533079,0.00076771,0.00103523,16.929931,12.531426,2024-01-30
9019,2024-01-23 09:15:00,21850.0,21736.55,3262900,200750,70.05,141.8,773400,93100,0.437904,-0.587839,0.000778,0.00105455,16.529102,12.043838,2024-01-30
13524,2024-01-23 09:15:00,21900.0,21736.55,4822600,739350,51.55,173.35,989100,72850,0.397233,-0.651065,0.00077816,0.00108735,16.170711,11.103016,2024-01-30
18030,2024-01-23 09:15:00,21950.0,21736.55,1686350,99450,38.25,209.05,329850,5250,0.358926,-0.731302,0.00075569,0.00111584,16.137566,9.64564,2024-01-30
22534,2024-01-23 09:15:00,22000.0,21736.55,8122100,1727150,27.8,248.7,1151650,192600,0.322072,,0.00072591,,16.118329,0.0,2024-01-30
20282,2024-01-23 09:16:00,21500.0,21736.35,4632950,6593600,296.2,24.25,590000,895900,0.671791,-0.284198,0.00058566,0.00071386,20.13432,15.498501,2024-01-30
15777,2024-01-23 09:16:00,21550.0,21736.35,976250,1318900,251.9,31.6,221800,827150,0.650189,-0.315854,0.00064098,0.00077457,18.853316,14.983404,2024-01-30
11272,2024-01-23 09:16:00,21600.0,21736.35,5495300,4939850,214.25,41.75,1022550,1245100,0.619677,-0.352254,0.00067371,0.00083089,18.44744,14.580857,2024-01-30
6766,2024-01-23 09:16:00,21650.0,21736.35,3540100,1626250,177.4,55.5,875300,587000,0.588177,-0.392971,0.00071419,0.00087735,17.781186,14.301175,2024-01-30
2257,2024-01-23 09:16:00,21700.0,21736.35,7806800,3533350,144.55,72.35,2096000,1031500,0.553182,-0.436254,0.00074524,0.00092028,17.313212,13.965237,2024-01-30
2,2024-01-23 09:16:00,21750.0,21736.35,3413800,500300,114.9,92.95,1305900,727450,0.515887,-0.482369,0.00077182,0.00095566,16.853881,13.609138,2024-01-30
4512,2024-01-23 09:16:00,21800.0,21736.35,6712750,1712150,89.4,118.05,1684150,525500,0.476663,-0.530985,0.00078766,0.00097669,16.499716,13.288857,2024-01-30
9020,2024-01-23 09:16:00,21850.0,21736.35,3262900,200750,68.05,146.1,905250,104200,0.436444,-0.583046,0.00079184,0.00100076,16.231581,12.725643,2024-01-30
13525,2024-01-23 09:16:00,21900.0,21736.35,4822600,739350,50.4,178.9,875050,84500,0.395825,-0.638293,0.00078631,0.00100644,15.988704,12.149901,2024-01-30
18031,2024-01-23 09:16:00,21950.0,21736.35,1686350,99450,37.1,215.25,430650,23800,0.356904,-0.700481,0.00076403,0.00100497,15.93085,11.281727,2024-01-30
22535,2024-01-23 09:16:00,22000.0,21736.35,8122100,1727150,27.0,255.0,716350,83150,0.32012,-0.781751,0.00073161,0.0009888,15.953312,9.726861,2024-01-30
20283,2024-01-23 09:17:00,21500.0,21742.9,4379600,6717350,300.65,23.4,184250,588300,0.676507,-0.280263,0.00058542,0.00070618,20.019076,15.55841,2024-01-30
15778,2024-01-23 09:17:00,21550.0,21742.9,815700,1652500,258.8,30.7,79900,579550,0.651716,-0.31191,0.00062732,0.00076505,19.228251,15.084292,2024-01-30
11273,2024-01-23 09:17:00,21600.0,21742.9,4590500,4830050,219.1,40.75,505650,618950,0.623734,-0.3481,0.00066917,0.00081945,18.506505,14.717096,2024-01-30
6767,2024-01-23 09:17:00,21650.0,21742.9,2830200,1754350,181.9,53.7,383650,330550,0.592595,-0.387696,0.00070993,0.00086982,17.837007,14.366181,2024-01-30
2258,2024-01-23 09:17:00,21700.0,21742.9,7140350,4291900,148.55,70.4,871850,646750,0.557951,-0.430725,0.00074213,0.00091053,17.35228,14.077956,2024-01-30
3,2024-01-23 09:17:00,21750.0,21742.9,3367400,896500,118.7,90.6,503050,519050,0.520889,-0.476268,0.00076784,0.00094561,16.927103,13.739423,2024-01-30
4513,2024-01-23 09:17:00,21800.0,21742.9,6695650,2110300,92.9,114.6,772350,338600,0.481982,-0.524461,0.00078337,0.00097365,16.597311,13.342157,2024-01-30
9021,2024-01-23 09:17:00,21850.0,21742.9,2844000,263700,70.9,142.1,320750,53400,0.441928,-0.576078,0.0007898,0.00099912,16.304035,12.789033,2024-01-30
13526,2024-01-23 09:17:00,21900.0,21742.9,5123700,788600,52.65,174.1,584750,56500,0.40132,-0.631345,0.00078643,0.00100999,16.040727,12.181459,2024-01-30
18032,2024-01-23 09:17:00,21950.0,21742.9,1779100,124100,38.8,210.4,226450,15150,0.362167,-0.691269,0.00076632,0.00100391,15.959854,11.444195,2024-01-30
22536,2024-01-23 09:17:00,22000.0,21742.9,8100800,1745050,28.05,249.9,549400,35300,0.324553,-0.766065,0.00073716,0.00098773,15.919594,10.124492,2024-01-30
20284,2024-01-23 09:18:00,21500.0,21734.95,4379600,6717350,297.3,24.2,131100,324700,0.667898,-0.284438,0.00057643,0.00071714,20.556929,15.436346,2024-01-30
15779,2024-01-23 09:18:00,21550.0,21734.95,815700,1652500,255.0,31.55,60900,440550,0.644315,-0.316211,0.00062064,0.00077849,19.590936,14.917353,2024-01-30
11274,2024-01-23 09:18:00,21600.0,21734.95,4590500,4830050,215.65,42.0,604450,580750,0.616542,-0.353237,0.00066137,0.00083294,18.841005,14.561824,2024-01-30
6768,2024-01-23 09:18:00,21650.0,21734.95,2830200,1754350,179.15,55.5,275400,240600,0.585454,-0.393712,0.00069914,0.00088239,18.194741,14.229142,2024-01-30
2259,2024-01-23 09:18:00,21700.0,21734.95,7140350,4291900,146.0,72.5,589950,523500,0.551328,-0.437305,0.00073146,0.00092486,17.653257,13.904141,2024-01-30
4,2024-01-23 09:18:00,21750.0,21734.95,3367400,896500,116.5,92.85,408000,369050,0.514698,-0.483638,0.00075662,0.00096399,17.197173,13.495542,2024-01-30
4514,2024-01-23 09:18:00,21800.0,21734.95,6695650,2110300,90.85,117.05,657900,331450,0.476179,-0.533185,0.00077314,0.0009967,16.81101,13.01845,2024-01-30
9022,2024-01-23 09:18:00,21850.0,21734.95,2844000,263700,69.0,144.8,278050,35400,0.436359,-0.587114,0.00078075,0.00102812,16.464358,12.3612,2024-01-30
13527,2024-01-23 09:18:00,21900.0,21734.95,5123700,788600,51.15,177.6,896900,46700,0.396106,-0.645132,0.00077675,0.00103865,16.191205,11.696994,2024-01-30
18033,2024-01-23 09:18:00,21950.0,21734.95,1779100,124100,37.75,213.7,199250,10000,0.357556,-0.714474,0.00075556,0.001049,16.122476,10.572136,2024-01-30
22537,2024-01-23 09:18:00,22000.0,21734.95,8100800,1745050,27.2,253.4,441850,57300,0.320238,-0.827175,0.00072701,0.00103084,16.059195,8.096791,2024-01-30
20285,2024-01-23 09:19:00,21500.0,21727.15,4379600,6717350,294.65,25.3,145400,411900,0.659239,-0.289388,0.00056561,0.00072596,21.169751,15.380205,2024-01-30
15780,2024-01-23 09:19:00,21550.0,21727.15,815700,1652500,252.75,33.05,87200,286700,0.63587,-0.321875,0.0006077,0.00078677,20.179181,14.876975,2024-01-30
11275,2024-01-23 09:19:00,21600.0,21727.15,4590500,4830050,213.3,43.7,421900,637350,0.608955,-0.359058,0.00064901,0.00084269,19.316991,14.482412,2024-01-30
6769,2024-01-23 09:19:00,21650.0,21727.15,2830200,1754350,176.5,57.5,269650,267300,0.578727,-0.399919,0.00068901,0.00089331,18.535709,14.120262,2024-01-30
2260,2024-01-23 09:19:00,21700.0,21727.15,7140350,4291900,143.85,74.65,817800,877550,0.544959,-0.443943,0.0007196,0.00093905,17.986486,13.734068,2024-01-30
5,2024-01-23 09:19:00,21750.0,21727.15,3367400,896500,114.55,95.4,473600,521600,0.508807,-0.491144,0.00074497,0.00097983,17.4808,13.290684,2024-01-30
