id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23641,2024-12-31 09:15:00,23300.0,23551.35,75825,2827725,301.6,37.45,13425,828600,0.693775,-0.309234,0.00061277,0.00060448,17.246015,17.557626,2025-01-07
18388,2024-12-31 09:15:00,23350.0,23551.35,27975,874875,260.1,48.6,7425,421500,0.666407,-0.339851,0.00065381,0.00063073,16.753521,17.49243,2025-01-07
13134,2024-12-31 09:15:00,23400.0,23551.35,135075,2850675,226.55,61.9,68100,1286100,0.629759,-0.37147,0.00066113,0.00065483,17.202747,17.387096,2025-01-07
7881,2024-12-31 09:15:00,23450.0,23551.35,66750,1544025,193.3,78.6,70425,639675,0.595967,-0.404855,0.00067721,0.00067097,17.225422,17.394497,2025-01-07
2628,2024-12-31 09:15:00,23500.0,23551.35,701925,4688325,162.85,98.4,580425,2184375,0.561673,-0.43892,0.00068909,0.00068132,17.226697,17.427117,2025-01-07
1,2024-12-31 09:15:00,23550.0,23551.35,240150,969150,134.55,120.8,651825,1234200,0.527112,-0.473183,0.0007008,0.00068894,17.104518,17.399804,2025-01-07
5254,2024-12-31 09:15:00,23600.0,23551.35,1202175,2911950,110.15,146.4,1043925,1655250,0.492031,-0.507663,0.00070294,0.0006908,17.088508,17.388997,2025-01-07
10508,2024-12-31 09:15:00,23650.0,23551.35,837675,1428975,90.45,174.7,551400,669525,0.457691,-0.542208,0.00069083,0.0006895,17.293672,17.327442,2025-01-07
15761,2024-12-31 09:15:00,23700.0,23551.35,3286350,3182775,72.2,206.65,1178400,1153050,0.423514,-0.576145,0.00068206,0.00067944,17.290387,17.3599,2025-01-07
21015,2024-12-31 09:15:00,23750.0,23551.35,1826400,1112775,57.0,242.3,529425,318300,0.390202,-0.608375,0.00066713,0.00065965,17.322983,17.537179,2025-01-07
26266,2024-12-31 09:15:00,23800.0,23551.35,6455700,3810000,45.0,279.95,1276200,452925,0.358785,-0.639742,0.00064432,0.00063866,17.466069,17.645908,2025-01-07
23642,2024-12-31 09:16:00,23300.0,23559.15,75825,2827725,309.0,34.8,17700,510450,0.696315,-0.302472,0.00060247,0.00060566,17.47101,17.347872,2025-01-07
18389,2024-12-31 09:16:00,23350.0,23559.15,27975,874875,269.65,45.55,8925,355275,0.66596,-0.333304,0.0006302,0.0006328,17.385265,17.298806,2025-01-07
13135,2024-12-31 09:16:00,23400.0,23559.15,135075,2850675,232.3,58.45,69600,726375,0.634615,-0.365145,0.00065648,0.00065764,17.244522,17.210262,2025-01-07
7882,2024-12-31 09:16:00,23450.0,23559.15,66750,1544025,198.3,74.7,74925,399600,0.601274,-0.398774,0.00067494,0.0006746,17.219316,17.228592,2025-01-07
2629,2024-12-31 09:16:00,23500.0,23559.15,701925,4688325,167.5,94.0,354300,1532100,0.567007,-0.433082,0.00068697,0.00068592,17.237174,17.264213,2025-01-07
2,2024-12-31 09:16:00,23550.0,23559.15,240150,969150,139.7,116.0,547275,813750,0.532384,-0.467621,0.00069409,0.00069395,17.247822,17.25126,2025-01-07
5255,2024-12-31 09:16:00,23600.0,23559.15,1202175,2911950,115.15,141.25,695625,1013550,0.497645,-0.502369,0.00069517,0.00069595,17.277824,17.258336,2025-01-07
