id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23659,2021-12-16 09:15:00,17100.0,17359.6504,354800,2941050,248.65,4.05,67100,1089250,,-0.3638,,0.00042695,0.0,35.930539,2021-12-23
18402,2021-12-16 09:15:00,17150.0,17359.6504,185500,1139850,200.05,6.1,78750,535950,,-0.378953,,0.000464,0.0,33.498967,2021-12-23
13149,2021-12-16 09:15:00,17200.0,17359.6504,1666900,3705450,154.9,10.6,571600,2072350,,-0.399597,,0.00048943,0.0,32.243376,2021-12-23
7891,2021-12-16 09:15:00,17250.0,17359.6504,1500400,1076850,112.95,19.05,614200,628850,0.637955,-0.42354,0.0009676,0.00050409,15.828205,31.739773,2021-12-23
2632,2021-12-16 09:15:00,17300.0,17359.6504,6379750,2673650,77.35,32.65,1850350,1731050,0.568021,-0.44871,0.00074711,0.00051389,21.499227,31.455827,2021-12-23
1,2021-12-16 09:15:00,17350.0,17359.6504,2032200,353850,48.9,54.95,1194450,607000,0.528916,-0.474802,0.00069531,0.0004994,23.380958,32.573619,2021-12-23
5260,2021-12-16 09:15:00,17400.0,17359.6504,6322850,1447150,28.95,84.4,2239350,935750,0.495207,-0.499019,0.00065795,0.00047974,24.772066,33.976008,2021-12-23
10519,2021-12-16 09:15:00,17450.0,17359.6504,2756850,154200,15.8,120.9,933300,106950,0.464368,-0.520278,0.00063144,0.00044958,25.710784,36.208805,2021-12-23
15775,2021-12-16 09:15:00,17500.0,17359.6504,8014000,1477600,8.65,163.65,2036500,102050,0.437398,-0.536526,0.00059326,0.00040582,27.135918,39.996903,2021-12-23
21031,2021-12-16 09:15:00,17550.0,17359.6504,3223500,95050,4.55,209.45,866600,6600,0.412849,-0.548558,0.00056052,0.0003639,28.383002,44.460304,2021-12-23
26285,2021-12-16 09:15:00,17600.0,17359.6504,7557000,436350,2.9,258.15,1552250,14900,0.395613,-0.555521,0.00051023,0.00032001,30.8463,50.44089,2021-12-23
23660,2021-12-16 09:16:00,17100.0,17352.0508,354800,2941050,254.0,3.7,66550,764100,0.674597,-0.362497,0.00056599,0.00044444,26.007163,34.491241,2021-12-23
18403,2021-12-16 09:16:00,17150.0,17352.0508,185500,1139850,206.15,5.6,69700,553350,0.638791,-0.377811,0.00055749,0.0004863,27.46352,31.949186,2021-12-23
13150,2021-12-16 09:16:00,17200.0,17352.0508,1666900,3705450,159.25,9.2,370400,1543400,0.614246,-0.397162,0.00059364,0.00052763,26.336333,29.874717,2021-12-23
7892,2021-12-16 09:16:00,17250.0,17352.0508,1500400,1076850,116.85,16.45,495350,677300,0.583633,-0.421471,0.000602,0.00055784,26.491761,28.665539,2021-12-23
2633,2021-12-16 09:16:00,17300.0,17352.0508,6379750,2673650,80.0,29.15,1608300,1596550,0.553214,-0.448738,0.00061062,0.00057943,26.468796,27.911871,2021-12-23
2,2021-12-16 09:16:00,17350.0,17352.0508,2032200,353850,50.8,50.15,1321350,920800,0.522466,-0.477896,0.00061178,0.00058066,26.613803,28.041565,2021-12-23
5261,2021-12-16 09:16:00,17400.0,17352.0508,6322850,1447150,29.8,78.9,2341050,835750,0.49211,-0.506747,0.00060657,0.00057696,26.879803,28.26107,2021-12-23
10520,2021-12-16 09:16:00,17450.0,17352.0508,2756850,154200,16.15,115.15,875700,78500,0.462644,-0.534361,0.00059624,0.00056291,27.231046,28.862742,2021-12-23
15776,2021-12-16 09:16:00,17500.0,17352.0508,8014000,1477600,8.9,158.1,1919600,267100,0.436652,-0.557232,0.00056612,0.00052372,28.442291,30.817356,2021-12-23
21032,2021-12-16 09:16:00,17550.0,17352.0508,3223500,95050,4.8,204.0,712450,17600,0.413178,-0.576397,0.00053657,0.00048489,29.669998,33.013644,2021-12-23
26286,2021-12-16 09:16:00,17600.0,17352.0508,7557000,436350,3.0,251.2,1159850,21100,0.395762,-0.594354,0.00049377,0.00045613,31.893249,34.747541,2021-12-23
23661,2021-12-16 09:17:00,17100.0,17343.8496,330100,2975650,246.9,5.0,37550,754950,0.653132,-0.370664,0.00051396,0.00042961,29.377702,35.965363,2021-12-23
18404,2021-12-16 09:17:00,17150.0,17343.8496,178700,1187300,197.95,7.45,51900,449000,0.637779,-0.386114,0.00057571,0.00046804,26.633849,33.430835,2021-12-23
13151,2021-12-16 09:17:00,17200.0,17343.8496,1469550,3665350,153.4,12.2,344750,1302200,0.604103,-0.405928,0.00056409,0.0005014,27.934414,31.632132,2021-12-23
7893,2021-12-16 09:17:00,17250.0,17343.8496,1192000,1349250,111.15,20.15,257250,604000,0.577249,-0.428569,0.00059047,0.00053527,27.113109,29.992147,2021-12-23
2634,2021-12-16 09:17:00,17300.0,17343.8496,6236850,3685450,75.15,34.25,887950,1370600,0.547767,-0.454864,0.00060399,0.00055459,26.82034,29.231962,2021-12-23
3,2021-12-16 09:17:00,17350.0,17343.8496,2150600,1035350,47.25,56.0,892150,735750,0.517415,-0.482705,0.00060499,0.00056165,26.943773,29.023308,2021-12-23
5262,2021-12-16 09:17:00,17400.0,17343.8496,6923150,2240750,27.9,86.1,1572500,738250,0.487727,-0.510407,0.00059389,0.00055475,27.460534,29.401683,2021-12-23
10521,2021-12-16 09:17:00,17450.0,17343.8496,2924000,189500,14.85,122.75,834700,86650,0.458544,-0.537209,0.00058773,0.00054482,27.611654,29.817665,2021-12-23
15777,2021-12-16 09:17:00,17500.0,17343.8496,8719950,1481450,8.25,166.95,1572800,95450,0.433336,-0.557226,0.0005566,0.00049535,28.903896,32.599559,2021-12-23
21033,2021-12-16 09:17:00,17550.0,17343.8496,3524950,99400,4.5,212.75,782150,22100,0.410614,-0.575509,0.00052677,0.00046126,30.193182,34.737712,2021-12-23
26287,2021-12-16 09:17:00,17600.0,17343.8496,7867450,452050,2.9,261.75,944800,15600,0.394276,-0.584396,0.00048324,0.00040517,32.571727,39.366036,2021-12-23
23662,2021-12-16 09:18:00,17100.0,17345.0996,330100,2975650,247.0,4.95,31300,1021650,0.675054,-0.370432,0.00058292,0.00042826,25.249835,36.070738,2021-12-23
18405,2021-12-16 09:18:00,17150.0,17345.0996,178700,1187300,199.75,7.5,21000,506300,0.633386,-0.386246,0.00055311,0.00046445,27.833713,33.691394,2021-12-23
13152,2021-12-16 09:18:00,17200.0,17345.0996,1469550,3665350,154.95,12.2,240600,1235800,0.603235,-0.40582,0.0005542,0.00049791,28.449017,31.85154,2021-12-23
7894,2021-12-16 09:18:00,17250.0,17345.0996,1192000,1349250,112.75,19.85,243300,607150,0.576878,-0.427976,0.00057997,0.00053436,27.608111,30.034536,2021-12-23
2635,2021-12-16 09:18:00,17300.0,17345.0996,6236850,3685450,77.5,33.45,830900,1341050,0.547408,-0.45401,0.00058368,0.00055747,27.755928,29.072766,2021-12-23
4,2021-12-16 09:18:00,17350.0,17345.0996,2150600,1035350,48.1,55.7,691250,655550,0.518152,-0.482017,0.00060118,0.00055732,27.111472,29.245592,2021-12-23
5263,2021-12-16 09:18:00,17400.0,17345.0996,6923150,2240750,28.2,84.4,1193900,685400,0.488434,-0.51015,0.00059463,0.00056396,27.426946,28.921527,2021-12-23
10522,2021-12-16 09:18:00,17450.0,17345.0996,2924000,189500,15.0,122.5,604000,60650,0.459182,-0.535566,0.00058878,0.00053514,27.565904,30.367955,2021-12-23
15778,2021-12-16 09:18:00,17500.0,17345.0996,8719950,1481450,8.1,165.0,1289050,79650,0.433222,-0.558426,0.00056207,0.00050724,28.620495,31.820382,2021-12-23
21034,2021-12-16 09:18:00,17550.0,17345.0996,3524950,99400,4.3,211.5,695700,17150,0.409811,-0.575241,0.0005339,0.00046281,29.775315,34.625069,2021-12-23
26288,2021-12-16 09:18:00,17600.0,17345.0996,7867450,452050,2.8,260.25,734500,34200,0.393723,-0.585115,0.00048766,0.00040974,32.262937,38.910183,2021-12-23
23663,2021-12-16 09:19:00,17100.0,17344.4492,330100,2975650,249.85,4.85,13400,758800,0.63335,-0.370143,0.00044325,0.00043047,34.736487,35.878987,2021-12-23
