id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23626,2022-12-29 09:15:00,17800.0,18040.6504,1025150,7972350,250.4,4.75,52900,1939700,0.616351,-0.369451,0.00038605,0.00043984,38.888201,33.733098,2023-01-05
18376,2022-12-29 09:15:00,17850.0,18040.6504,263250,3021750,203.25,6.9,13200,1480950,0.603132,-0.384244,0.00042368,0.00048423,35.775825,31.01725,2023-01-05
13126,2022-12-29 09:15:00,17900.0,18040.6504,716050,6893600,157.05,11.3,163850,2551650,0.588256,-0.404127,0.00047379,0.0005231,32.290889,29.113956,2023-01-05
7876,2022-12-29 09:15:00,17950.0,18040.6504,264350,3235700,114.15,18.45,133300,1771800,0.568522,-0.426736,0.00052236,0.0005687,29.582333,27.113494,2023-01-05
2626,2022-12-29 09:15:00,18000.0,18040.6504,3336750,12389000,76.65,30.35,1150600,5424600,0.544008,-0.45323,0.00056407,0.00061724,27.636517,25.235952,2023-01-05
1,2022-12-29 09:15:00,18050.0,18040.6504,1274150,3931650,45.35,49.6,1653900,2504000,0.515749,-0.484092,0.00061157,0.00066296,25.626483,23.639511,2023-01-05
5251,2022-12-29 09:15:00,18100.0,18040.6504,6178900,7415550,23.8,77.5,3805200,3030550,0.483941,-0.51949,0.00063845,0.00071344,24.546578,21.958097,2023-01-05
10501,2022-12-29 09:15:00,18150.0,18040.6504,3910850,1825400,11.45,115.05,2283100,775250,0.451794,-0.559367,0.00063905,0.00075424,24.364338,20.564419,2023-01-05
15751,2022-12-29 09:15:00,18200.0,18040.6504,10904200,2992350,5.15,159.05,4354400,710350,0.421326,-0.615228,0.00062393,0.00086202,24.648018,17.430855,2023-01-05
21001,2022-12-29 09:15:00,18250.0,18040.6504,4076500,290700,2.7,206.6,1887800,71750,0.397912,,0.00057867,,26.211912,0.0,2023-01-05
26251,2022-12-29 09:15:00,18300.0,18040.6504,8876250,1651500,1.75,254.65,2883200,106700,0.381998,,0.00052189,,28.729182,0.0,2023-01-05
23627,2022-12-29 09:16:00,17800.0,18040.5508,1025150,7972350,246.25,4.2,50800,1907250,0.632087,-0.366601,0.00044568,0.00045049,33.246904,32.853214,2023-01-05
18377,2022-12-29 09:16:00,17850.0,18040.5508,263250,3021750,198.05,6.3,12850,1465900,0.61824,-0.38205,0.00049608,0.00049473,30.219857,30.309072,2023-01-05
13127,2022-12-29 09:16:00,17900.0,18040.5508,716050,6893600,151.05,10.5,151550,2355750,0.601167,-0.402294,0.00055686,0.0005351,27.25706,28.429382,2023-01-05
7877,2022-12-29 09:16:00,17950.0,18040.5508,264350,3235700,109.05,17.45,111500,1648750,0.57498,-0.425368,0.00058574,0.00058241,26.30453,26.459409,2023-01-05
