id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23626,2023-02-02 09:15:00,17250.0,17517.3496,38300,1947400,287.15,17.05,5300,974850,0.600983,-0.397085,0.00028765,0.00029525,54.34691,52.878399,2023-02-09
18376,2023-02-02 09:15:00,17300.0,17517.3496,152900,3419650,243.35,24.5,42800,2382850,0.588249,-0.411513,0.00029992,0.00030111,52.535049,52.320596,2023-02-09
13126,2023-02-02 09:15:00,17350.0,17517.3496,40650,1200300,202.1,33.2,25300,961850,0.574245,-0.425563,0.00031061,0.0003119,51.101949,50.88545,2023-02-09
7876,2023-02-02 09:15:00,17400.0,17517.3496,319650,3071250,163.45,43.3,198850,2773900,0.559439,-0.439937,0.000322,0.00032826,49.607539,48.649335,2023-02-09
2626,2023-02-02 09:15:00,17450.0,17517.3496,124450,1113900,129.15,59.15,196600,1253900,0.543493,-0.456238,0.0003296,0.00033501,48.71625,47.926166,2023-02-09
1,2023-02-02 09:15:00,17500.0,17517.3496,1113750,3710250,95.25,75.25,1097300,3767650,0.526962,-0.473015,0.00035113,0.000357,45.897744,45.143454,2023-02-09
5251,2023-02-02 09:15:00,17550.0,17517.3496,254550,1145050,68.75,100.4,1026550,1723250,0.508961,-0.49099,0.00036129,0.00036019,44.698557,44.834795,2023-02-09
10501,2023-02-02 09:15:00,17600.0,17517.3496,2024350,2436650,47.3,127.05,1975500,1474550,0.490119,-0.510643,0.00037016,0.00037841,43.625125,42.671966,2023-02-09
15751,2023-02-02 09:15:00,17650.0,17517.3496,1094950,624250,30.95,161.5,835000,276350,0.470654,-0.530048,0.00037693,0.00038186,42.738545,42.180749,2023-02-09
21001,2023-02-02 09:15:00,17700.0,17517.3496,4987150,2313900,19.45,201.3,1876350,383150,0.45113,-0.548237,0.00037975,0.0003765,42.21612,42.588819,2023-02-09
26251,2023-02-02 09:15:00,17750.0,17517.3496,1578950,500800,12.1,242.6,1042200,57300,0.432626,-0.569411,0.00037633,0.00038451,42.309439,41.371989,2023-02-09
23627,2023-02-02 09:16:00,17250.0,17490.3496,38300,1947400,262.35,21.15,9450,853950,0.59512,-0.405283,0.00029816,0.00029637,52.712769,53.044425,2023-02-09
18377,2023-02-02 09:16:00,17300.0,17490.3496,152900,3419650,220.35,29.0,107350,2039250,0.581041,-0.419129,0.00030706,0.00030607,51.598793,51.770176,2023-02-09
13127,2023-02-02 09:16:00,17350.0,17490.3496,40650,1200300,180.15,39.65,94550,1041800,0.56667,-0.433859,0.00031916,0.0003148,49.982787,50.685237,2023-02-09
7877,2023-02-02 09:16:00,17400.0,17490.3496,319650,3071250,144.0,52.9,355800,2674950,0.55101,-0.449125,0.00032747,0.0003256,49.000503,49.285148,2023-02-09
2627,2023-02-02 09:16:00,17450.0,17490.3496,124450,1113900,109.9,70.3,251100,1297750,0.534841,-0.465341,0.00034229,0.00033456,47.086058,48.176138,2023-02-09
2,2023-02-02 09:16:00,17500.0,17490.3496,1113750,3710250,81.2,90.7,1700000,3790150,0.517455,-0.482437,0.00035262,0.00034815,45.837159,46.425667,2023-02-09
5252,2023-02-02 09:16:00,17550.0,17490.3496,254550,1145050,58.0,116.7,994900,1185550,0.499398,-0.500507,0.00035913,0.00035781,45.049347,45.215631,2023-02-09
10502,2023-02-02 09:16:00,17600.0,17490.3496,2024350,2436650,39.65,149.05,1970700,1182900,0.480849,-0.518547,0.00036436,0.00035942,44.351709,44.965602,2023-02-09
15752,2023-02-02 09:16:00,17650.0,17490.3496,1094950,624250,26.4,185.55,839350,231550,0.462492,-0.536756,0.00036496,0.00036061,44.134901,44.674715,2023-02-09
21002,2023-02-02 09:16:00,17700.0,17490.3496,4987150,2313900,16.7,225.6,1888350,427850,0.443897,-0.555283,0.0003656,0.00036197,43.814756,44.266701,2023-02-09
26252,2023-02-02 09:16:00,17750.0,17490.3496,1578950,500800,10.65,268.2,894950,64750,0.426786,-0.575413,0.00035981,0.00036762,44.205542,43.220549,2023-02-09
23628,2023-02-02 09:17:00,17200.0,17460.9004,121700,3793200,287.2,15.2,28550,1825850,0.59349,-0.395361,0.00026437,0.00031009,59.61214,50.456842,2023-02-09
18378,2023-02-02 09:17:00,17250.0,17460.9004,40750,2095950,241.05,20.85,23650,924650,0.583889,-0.408916,0.00028748,0.00032446,55.12399,48.643,2023-02-09
13128,2023-02-02 09:17:00,17300.0,17460.9004,188600,4056900,198.1,29.1,126350,1862550,0.571644,-0.42397,0.00030664,0.00033694,51.99911,47.223773,2023-02-09
7878,2023-02-02 09:17:00,17350.0,17460.9004,57300,1430300,159.15,40.1,106050,972150,0.55724,-0.439955,0.00032085,0.0003503,49.991764,45.741263,2023-02-09
2628,2023-02-02 09:17:00,17400.0,17460.9004,486000,3478050,124.7,55.45,313550,2320250,0.541423,-0.457222,0.00033085,0.00036033,48.721186,44.719067,2023-02-09
3,2023-02-02 09:17:00,17450.0,17460.9004,232600,1376250,93.35,74.15,347500,1201200,0.524738,-0.475314,0.00034432,0.00037474,46.978427,43.165412,2023-02-09
5253,2023-02-02 09:17:00,17500.0,17460.9004,1856650,4402600,68.2,99.45,1539850,2987600,0.507199,-0.49431,0.00035083,0.00038066,46.188274,42.570966,2023-02-09
10503,2023-02-02 09:17:00,17550.0,17460.9004,645400,1010100,47.6,127.5,663900,611350,0.489047,-0.515022,0.00035731,0.00039858,45.340382,40.632366,2023-02-09
15753,2023-02-02 09:17:00,17600.0,17460.9004,2603600,2450500,32.95,163.85,1908700,1071550,0.471401,-0.534711,0.00035595,0.00039678,45.413953,40.691518,2023-02-09
21003,2023-02-02 09:17:00,17650.0,17460.9004,1224450,600850,21.55,202.85,802050,128000,0.453311,-0.556435,0.00035687,0.00040524,45.102552,39.592137,2023-02-09
26253,2023-02-02 09:17:00,17700.0,17460.9004,5464050,2342000,14.4,245.7,2004000,265800,0.436975,-0.579198,0.0003499,0.00041296,45.739942,38.470099,2023-02-09
23629,2023-02-02 09:18:00,17200.0,17468.4004,121700,3793200,288.65,15.6,28250,2151950,0.600313,-0.3952,0.00028362,0.00030119,55.305665,51.922924,2023-02-09
18379,2023-02-02 09:18:00,17250.0,17468.4004,40750,2095950,245.45,21.25,17050,1346700,0.587279,-0.408409,0.0002933,0.0003146,53.909091,50.132885,2023-02-09
13129,2023-02-02 09:18:00,17300.0,17468.4004,188600,4056900,203.2,29.25,122050,1537750,0.574227,-0.422897,0.0003081,0.00032706,51.67015,48.605878,2023-02-09
7879,2023-02-02 09:18:00,17350.0,17468.4004,57300,1430300,165.2,40.3,137900,915500,0.559281,-0.438528,0.00031674,0.00033841,50.583213,47.303116,2023-02-09
2629,2023-02-02 09:18:00,17400.0,17468.4004,486000,3478050,129.8,55.0,493350,2835750,0.543791,-0.455126,0.00032826,0.00034905,49.055354,46.119486,2023-02-09
4,2023-02-02 09:18:00,17450.0,17468.4004,232600,1376250,97.15,72.85,520300,1286200,0.527319,-0.472587,0.00034431,0.00036391,46.941659,44.413403,2023-02-09
5254,2023-02-02 09:18:00,17500.0,17468.4004,1856650,4402600,72.0,96.4,1265450,1921050,0.509945,-0.491203,0.0003481,0.00037424,46.525569,43.278871,2023-02-09
10504,2023-02-02 09:18:00,17550.0,17468.4004,645400,1010100,50.25,126.15,682450,426600,0.491788,-0.510208,0.00035656,0.00037807,45.426629,42.83718,2023-02-09
15754,2023-02-02 09:18:00,17600.0,17468.4004,2603600,2450500,34.85,159.8,1641650,627350,0.47407,-0.530222,0.00035597,0.00038601,45.415804,41.849626,2023-02-09
21004,2023-02-02 09:18:00,17650.0,17468.4004,1224450,600850,23.5,198.4,925600,132950,0.456664,-0.550446,0.00035356,0.00039006,45.550685,41.200954,2023-02-09
26254,2023-02-02 09:18:00,17700.0,17468.4004,5464050,2342000,15.5,240.6,2149800,124900,0.439817,-0.571327,0.00034924,0.00039398,45.859493,40.461411,2023-02-09
23630,2023-02-02 09:19:00,17200.0,17474.5508,121700,3793200,286.6,13.85,23900,2828700,0.6138,-0.391889,0.00032693,0.00030614,47.509168,50.948245,2023-02-09
18380,2023-02-02 09:19:00,17250.0,17474.5508,40750,2095950,245.5,18.85,13000,2126750,0.594003,-0.404954,0.00031636,0.00032122,49.765492,48.982323,2023-02-09
13130,2023-02-02 09:19:00,17300.0,17474.5508,188600,4056900,204.6,26.3,118900,1471800,0.578344,-0.419664,0.00032183,0.00033415,49.350593,47.482101,2023-02-09
7880,2023-02-02 09:19:00,17350.0,17474.5508,57300,1430300,164.3,36.7,133100,963300,0.563514,-0.435548,0.00033767,0.0003461,47.354121,46.183369,2023-02-09
2630,2023-02-02 09:19:00,17400.0,17474.5508,486000,3478050,128.25,50.45,485050,2178700,0.547068,-0.452374,0.00034951,0.00035854,46.016049,44.849223,2023-02-09
5,2023-02-02 09:19:00,17450.0,17474.5508,232600,1376250,95.8,68.15,694350,1371200,0.529646,-0.470238,0.00036335,0.00037185,44.449945,43.43278,2023-02-09
5255,2023-02-02 09:19:00,17500.0,17474.5508,1856650,4402600,69.7,91.5,1595650,1678200,0.511265,-0.489136,0.00036938,0.00038078,43.828892,42.516898,2023-02-09
