id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
20251,2023-03-08 09:15:00,17400.0,17626.4004,1403350,6763900,230.4,15.35,39350,2215350,,-0.299226,,0.00071973,0.0,20.90963,2023-03-14
15751,2023-03-08 09:15:00,17450.0,17626.4004,418650,3295700,185.45,21.8,42350,1256600,0.775547,-0.331475,0.00114033,0.0007786,11.381371,20.191928,2023-03-14
11251,2023-03-08 09:15:00,17500.0,17626.4004,1316500,8104700,144.6,30.85,349400,3269100,0.686806,-0.367581,0.00115657,0.00083714,13.277177,19.502805,2023-03-14
6751,2023-03-08 09:15:00,17550.0,17626.4004,557300,2904250,108.2,43.05,215950,1784300,0.620278,-0.407352,0.00117529,0.00089595,14.035695,18.772822,2023-03-14
2251,2023-03-08 09:15:00,17600.0,17626.4004,2643150,6218500,75.45,60.75,1798450,5311200,0.560329,-0.451998,0.0012214,0.0009337,13.991958,18.381233,2023-03-14
1,2023-03-08 09:15:00,17650.0,17626.4004,995650,2697300,48.5,84.4,1377800,2883900,0.498626,-0.498986,0.00125777,0.00094887,13.744694,18.219363,2023-03-14
4501,2023-03-08 09:15:00,17700.0,17626.4004,5054250,5493550,29.35,115.0,2934950,3538650,0.436096,-0.545369,0.00124317,0.00092869,13.727483,18.494746,2023-03-14
9001,2023-03-08 09:15:00,17750.0,17626.4004,4177150,1910600,16.25,151.4,1700600,864700,0.374666,-0.587994,0.00120269,0.00088301,13.658906,19.100041,2023-03-14
13501,2023-03-08 09:15:00,17800.0,17626.4004,8195100,1719600,9.25,194.8,2716550,935200,0.322129,-0.619779,0.00110305,0.00079226,14.087816,20.82976,2023-03-14
18001,2023-03-08 09:15:00,17850.0,17626.4004,3934150,280200,5.3,240.85,1506800,89650,0.277676,-0.643849,0.00099201,0.00070611,14.64524,22.873801,2023-03-14
22501,2023-03-08 09:15:00,17900.0,17626.4004,7522850,564750,3.65,287.85,2322550,149900,0.248243,-0.663623,0.0008678,0.00063553,15.808927,24.880665,2023-03-14
20252,2023-03-08 09:16:00,17350.0,17616.4004,214550,2113100,271.85,9.9,21300,1419700,,-0.267756,,0.00069282,0.0,20.607311,2023-03-14
15752,2023-03-08 09:16:00,17400.0,17616.4004,1403350,6763900,225.75,13.6,47250,2366900,0.777804,-0.294745,0.00094828,0.00076543,13.61637,19.538081,2023-03-14
11252,2023-03-08 09:16:00,17450.0,17616.4004,418650,3295700,181.4,19.65,31400,904650,0.716321,-0.328426,0.00102,0.00083582,14.400432,18.751713,2023-03-14
