id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
20251,2022-09-29 09:15:00,16750.0,17001.9004,143400,1356900,258.3,4.15,41250,767300,0.629468,-0.365108,0.00041609,0.00043549,37.872619,36.010535,2022-10-06
15751,2022-09-29 09:15:00,16800.0,17001.9004,1832450,5567850,210.5,6.4,469300,1993700,0.615277,-0.381082,0.0004558,0.00047223,34.978091,33.665412,2022-10-06
11251,2022-09-29 09:15:00,16850.0,17001.9004,1053050,1661400,163.9,10.2,499200,957250,0.598692,-0.399831,0.00050372,0.00051261,32.023578,31.438069,2022-10-06
6751,2022-09-29 09:15:00,16900.0,17001.9004,4573150,2879200,120.85,17.3,2181250,2201850,0.576544,-0.422807,0.00054177,0.00054755,30.152162,29.824278,2022-10-06
2251,2022-09-29 09:15:00,16950.0,17001.9004,2398000,692750,84.2,30.0,1120050,872050,0.549797,-0.449454,0.00055828,0.00057075,29.578122,28.925053,2022-10-06
1,2022-09-29 09:15:00,17000.0,17001.9004,9714650,3769150,54.65,50.35,5025750,2558400,0.521787,-0.478088,0.00056717,0.00058013,29.299946,28.644667,2022-10-06
4501,2022-09-29 09:15:00,17050.0,17001.9004,2325700,381100,33.7,78.85,1661450,372850,0.493768,-0.507035,0.0005598,0.00057961,29.726314,28.709608,2022-10-06
9001,2022-09-29 09:15:00,17100.0,17001.9004,6501450,1070450,20.0,115.05,3689300,658350,0.467303,-0.534887,0.00054299,0.0005668,30.547372,29.25021,2022-10-06
13501,2022-09-29 09:15:00,17150.0,17001.9004,2585050,233250,11.25,157.5,1500800,74400,0.442269,-0.559164,0.00052621,0.00053604,31.295689,30.705521,2022-10-06
18001,2022-09-29 09:15:00,17200.0,17001.9004,6102900,1004750,6.4,202.25,2958200,130600,0.420112,-0.584236,0.00050159,0.00052304,32.512752,31.107311,2022-10-06
22501,2022-09-29 09:15:00,17250.0,17001.9004,2208900,185350,3.5,249.55,1211150,13600,0.399281,-0.607124,0.00048002,0.00050429,33.560182,31.805641,2022-10-06
20252,2022-09-29 09:16:00,16750.0,16998.9492,143400,1356900,256.55,4.65,11950,530750,0.62403,-0.36826,0.00040107,0.00042936,39.483003,36.637234,2022-10-06
15752,2022-09-29 09:16:00,16800.0,16998.9492,1832450,5567850,209.0,6.8,202450,1643600,0.610305,-0.383083,0.00043948,0.00047007,36.420334,33.881085,2022-10-06
11252,2022-09-29 09:16:00,16850.0,16998.9492,1053050,1661400,162.75,10.7,183200,761150,0.594139,-0.401643,0.00048527,0.00051138,33.343833,31.557827,2022-10-06
6752,2022-09-29 09:16:00,16900.0,16998.9492,4573150,2879200,119.95,18.35,989550,1657450,0.573048,-0.425042,0.00052478,0.00054243,31.187814,30.145416,2022-10-06
2252,2022-09-29 09:16:00,16950.0,16998.9492,2398000,692750,83.35,31.75,600150,773250,0.547451,-0.451658,0.00054632,0.00056209,30.254548,29.397608,2022-10-06
2,2022-09-29 09:16:00,17000.0,16998.9492,9714650,3769150,54.4,52.65,3441100,1954300,0.520028,-0.479869,0.00055367,0.00057037,30.028048,29.14845,2022-10-06
4502,2022-09-29 09:16:00,17050.0,16998.9492,2325700,381100,33.85,82.05,1215100,308900,0.492731,-0.50806,0.00054597,0.00056382,30.484933,29.518427,2022-10-06
9002,2022-09-29 09:16:00,17100.0,16998.9492,6501450,1070450,19.85,118.05,2481750,313200,0.466428,-0.535552,0.00053529,0.00055604,30.987719,29.818757,2022-10-06
13502,2022-09-29 09:16:00,17150.0,16998.9492,2585050,233250,11.25,160.65,1176650,47450,0.441825,-0.559155,0.00051858,0.00052513,31.758413,31.350405,2022-10-06
18002,2022-09-29 09:16:00,17200.0,16998.9492,6102900,1004750,6.4,204.65,1969900,67500,0.419842,-0.587196,0.00049542,0.00052957,32.920096,30.68042,2022-10-06
22502,2022-09-29 09:16:00,17250.0,16998.9492,2208900,185350,3.5,252.6,956650,5600,0.399134,-0.606437,0.0004749,0.00049572,33.926111,32.377987,2022-10-06
20253,2022-09-29 09:17:00,16750.0,16991.9492,124900,1408650,250.65,5.2,14050,640700,0.619327,-0.371792,0.00039485,0.00042872,40.277538,36.822502,2022-10-06
15753,2022-09-29 09:17:00,16800.0,16991.9492,1662800,5937300,204.3,7.9,199300,1484600,0.603521,-0.387849,0.00042242,0.00046444,38.090837,34.431788,2022-10-06
