id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23626,2025-11-25 09:15:00,25700.0,25935.1,615975,9141825,250.4,3.95,97200,4093725,0.657317,-0.302048,0.00053404,0.00065733,18.82,14.51,2025-12-02
18376,2025-11-25 09:15:00,25750.0,25935.1,204450,4199925,204.1,7.1,107250,3911325,0.638707,-0.33051,0.00058537,0.00070838,17.5,13.99,2025-12-02
13126,2025-11-25 09:15:00,25800.0,25935.1,1560150,7741350,160.5,13.75,418350,4753725,0.61461,-0.366437,0.00063298,0.00073838,16.52,13.94,2025-12-02
7876,2025-11-25 09:15:00,25850.0,25935.1,711225,5502900,121.05,24.65,509025,4443900,0.585437,-0.403708,0.00067165,0.00076303,15.87,13.88,2025-12-02
2626,2025-11-25 09:15:00,25900.0,25935.1,3172575,7862625,87.1,40.75,2300700,7827300,0.552602,-0.441881,0.00069912,0.00078504,15.47,13.75,2025-12-02
1,2025-11-25 09:15:00,25950.0,25935.1,2995200,4491000,60.2,63.3,4999125,6827325,0.517501,-0.481258,0.00070686,0.00080075,15.42,13.61,2025-12-02
5251,2025-11-25 09:15:00,26000.0,25935.1,12553200,9939525,39.6,93.4,8316225,6105975,0.482207,-0.521155,0.00070638,0.00079758,15.43,13.66,2025-12-02
10501,2025-11-25 09:15:00,26050.0,25935.1,7536225,2278275,25.45,129.0,4738425,1324125,0.448102,-0.561479,0.00068991,0.00079796,15.68,13.51,2025-12-02
15751,2025-11-25 09:15:00,26100.0,25935.1,20873550,5454900,15.9,169.0,7445625,1434300,0.415895,-0.605613,0.00066668,0.00081468,16.0,12.92,2025-12-02
21001,2025-11-25 09:15:00,26150.0,25935.1,11954175,1441650,10.15,214.15,4564575,347850,0.387421,-0.648633,0.00063166,0.00080253,16.58,12.64,2025-12-02
26251,2025-11-25 09:15:00,26200.0,25935.1,17628975,2535750,6.45,260.65,6743700,328725,0.361636,,0.00059647,,17.18,0.0,2025-12-02
23627,2025-11-25 09:16:00,25700.0,25934.9,639075,9642000,250.6,3.4,83550,3013350,0.643207,-0.293684,0.00048758,0.00068092,20.92,13.83,2025-12-02
18377,2025-11-25 09:16:00,25750.0,25934.9,254625,5248800,202.65,5.8,88875,3399675,0.631337,-0.319286,0.00055482,0.00075106,18.59,13.01,2025-12-02
13127,2025-11-25 09:16:00,25800.0,25934.9,1764375,8868225,158.8,11.2,612525,4268400,0.610155,-0.354285,0.00060825,0.00080433,17.25,12.65,2025-12-02
7877,2025-11-25 09:16:00,25850.0,25934.9,911625,6393000,116.65,20.5,639000,4711275,0.586363,-0.39279,0.00068078,0.00085414,15.65,12.31,2025-12-02
