id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
20273,2023-06-22 09:15:00,18600.0,18844.5,574800,6751400,241.05,1.5,30700,2791100,,-0.341398,,0.00052957,0.0,26.082876,2023-06-29
15770,2023-06-22 09:15:00,18650.0,18844.5,385500,5673950,190.65,1.95,33250,4674500,,-0.351573,,0.00061609,0.0,22.665302,2023-06-29
11267,2023-06-22 09:15:00,18700.0,18844.5,2722750,13387300,144.15,4.0,294000,5087450,,-0.375147,,0.0006793,0.0,21.012812,2023-06-29
6761,2023-06-22 09:15:00,18750.0,18844.5,1257950,7620200,100.3,9.4,553200,4313300,0.615357,-0.40675,0.00090528,0.00072219,15.888251,20.221088,2023-06-29
2254,2023-06-22 09:15:00,18800.0,18844.5,7329700,15039250,61.45,21.1,2585600,5635950,0.566022,-0.442601,0.00088182,0.00074693,16.794192,19.894642,2023-06-29
1,2023-06-22 09:15:00,18850.0,18844.5,6758900,5382250,32.95,42.25,4788100,3984650,0.521135,-0.480226,0.00086067,0.00075037,17.421796,19.986091,2023-06-29
4508,2023-06-22 09:15:00,18900.0,18844.5,11865200,3438600,15.1,74.4,6231250,1832250,0.478861,-0.516546,0.00084091,0.00072053,17.831222,20.821588,2023-06-29
9013,2023-06-22 09:15:00,18950.0,18844.5,7549800,611900,5.9,114.7,5528900,330100,0.438673,-0.548552,0.00081503,0.00067384,18.205232,22.118091,2023-06-29
13519,2023-06-22 09:15:00,19000.0,18844.5,13266700,755850,2.35,160.95,6178550,214000,0.404578,-0.570972,0.00075733,0.00059103,19.257076,25.002359,2023-06-29
18022,2023-06-22 09:15:00,19050.0,18844.5,5503650,127400,1.25,210.7,1721850,12800,0.381582,-0.58004,0.00067004,0.00048498,21.415313,30.335618,2023-06-29
22523,2023-06-22 09:15:00,19100.0,18844.5,8933050,167900,1.05,261.5,1594550,12950,0.371363,-0.582857,0.00056982,0.00039994,24.969255,36.731321,2023-06-29
20274,2023-06-22 09:16:00,18600.0,18850.95,574800,6751400,246.15,1.5,19700,893950,,-0.341107,,0.00051739,0.0,26.680508,2023-06-29
15771,2023-06-22 09:16:00,18650.0,18850.95,385500,5673950,196.55,1.95,24800,2442600,,-0.351198,,0.00059903,0.0,23.2948,2023-06-29
11268,2023-06-22 09:16:00,18700.0,18850.95,2722750,13387300,149.0,4.1,276100,2931900,,-0.375198,,0.00065261,0.0,21.866562,2023-06-29
6762,2023-06-22 09:16:00,18750.0,18850.95,1257950,7620200,103.75,9.05,407450,3208150,0.648277,-0.404563,0.00109836,0.00070003,12.711605,20.826919,2023-06-29
