id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
20278,2023-08-10 09:15:00,19350.0,19606.05,135850,4982700,250.0,4.0,9900,2619400,,-0.363712,,0.00043295,0.0,31.369777,2023-08-17
15774,2023-08-10 09:15:00,19400.0,19606.05,699350,9335300,200.1,6.65,94900,3844650,,-0.38129,,0.0004607,0.0,29.929162,2023-08-17
11269,2023-08-10 09:15:00,19450.0,19606.05,598450,6959350,156.2,11.05,104500,4246900,,-0.400854,,0.00049072,0.0,28.497619,2023-08-17
6762,2023-08-10 09:15:00,19500.0,19606.05,3096350,12893850,113.15,19.4,981700,5797300,0.610308,-0.42432,0.00077952,0.00050948,17.801987,27.816126,2023-08-17
2255,2023-08-10 09:15:00,19550.0,19606.05,1796100,5867750,76.4,32.75,1187750,3875200,0.564404,-0.449373,0.0007159,0.00052469,19.896207,27.284556,2023-08-17
1,2023-08-10 09:15:00,19600.0,19606.05,6698250,8027950,47.2,52.55,4924700,6345350,0.52763,-0.475613,0.00069337,0.00053546,20.764678,26.902825,2023-08-17
4508,2023-08-10 09:15:00,19650.0,19606.05,7350600,3565650,25.85,81.45,3719750,1922450,0.493128,-0.501956,0.00068778,0.00052316,20.980793,27.586385,2023-08-17
9015,2023-08-10 09:15:00,19700.0,19606.05,9583500,1381600,13.1,119.85,4328450,795250,0.460211,-0.52429,0.00066782,0.00047832,21.503376,30.117066,2023-08-17
13521,2023-08-10 09:15:00,19750.0,19606.05,7784200,212650,6.0,162.45,3387300,135400,0.428851,-0.542472,0.00064747,0.00043619,21.934967,32.899198,2023-08-17
18026,2023-08-10 09:15:00,19800.0,19606.05,10356750,401950,2.85,209.05,3603550,144900,0.402056,-0.554913,0.00060963,0.00038684,22.956802,36.954263,2023-08-17
22528,2023-08-10 09:15:00,19850.0,19606.05,4196100,51200,1.75,258.45,2497450,9850,0.384123,-0.561484,0.00054963,0.00033536,25.142441,42.522474,2023-08-17
20279,2023-08-10 09:16:00,19350.0,19613.9,135850,4982700,256.85,3.55,10050,1409150,,-0.360305,,0.00043145,0.0,31.367124,2023-08-17
15775,2023-08-10 09:16:00,19400.0,19613.9,699350,9335300,208.4,5.75,77400,1916100,,-0.376869,,0.00046251,0.0,29.695302,2023-08-17
11270,2023-08-10 09:16:00,19450.0,19613.9,598450,6959350,162.5,9.55,105550,2146300,,-0.395984,,0.00049481,0.0,28.160529,2023-08-17
6763,2023-08-10 09:16:00,19500.0,19613.9,3096350,12893850,119.4,16.9,792550,2863500,0.620769,-0.41923,0.00080552,0.00051677,17.083406,27.344074,2023-08-17
2256,2023-08-10 09:16:00,19550.0,19613.9,1796100,5867750,81.55,28.75,766000,2075800,0.570852,-0.444208,0.00072387,0.00053754,19.615554,26.576612,2023-08-17
2,2023-08-10 09:16:00,19600.0,19613.9,6698250,8027950,50.5,47.75,3694500,3281300,0.53353,-0.471148,0.0007072,0.00054528,20.328377,26.388877,2023-08-17
4509,2023-08-10 09:16:00,19650.0,19613.9,7350600,3565650,27.9,75.1,2881400,887350,0.498283,-0.498224,0.00070022,0.00053775,20.603595,26.828401,2023-08-17
