id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23632,2022-05-26 09:15:00,15850.0,16113.4502,164350,1253550,258.75,6.65,9600,689650,,-0.37503,,0.00038081,0.0,43.831702,2022-06-02
18381,2022-05-26 09:15:00,15900.0,16113.4502,512200,3138800,215.7,10.85,130400,1544500,0.662189,-0.392582,0.00062055,0.00039537,25.925961,42.795467,2022-06-02
13130,2022-05-26 09:15:00,15950.0,16113.4502,180900,814150,172.7,16.95,51500,559000,0.607737,-0.410681,0.00052007,0.000413,32.526981,41.449506,2022-06-02
7879,2022-05-26 09:15:00,16000.0,16113.4502,4342050,6490150,131.7,26.85,945550,1956750,0.579823,-0.430816,0.00051659,0.0004248,33.310537,40.715228,2022-06-02
2628,2022-05-26 09:15:00,16050.0,16113.4502,1211100,873000,95.9,40.65,462500,422200,0.553166,-0.451662,0.00051451,0.00043843,33.827175,39.758924,2022-06-02
1,2022-05-26 09:15:00,16100.0,16113.4502,5148400,1976200,65.45,60.55,2589200,1596750,0.527314,-0.473661,0.00051969,0.00044487,33.711091,39.386782,2022-06-02
5254,2022-05-26 09:15:00,16150.0,16113.4502,4248050,415050,41.85,86.45,1443500,281800,0.501273,-0.496033,0.00052194,0.00044867,33.644623,39.137156,2022-06-02
10505,2022-05-26 09:15:00,16200.0,16113.4502,9503850,2854900,25.0,119.55,2587950,597050,0.475323,-0.517677,0.00052057,0.00044053,33.668817,39.822691,2022-06-02
15756,2022-05-26 09:15:00,16250.0,16113.4502,3020600,220850,13.45,158.4,1305550,52700,0.44886,-0.537365,0.0005224,0.00042382,33.338109,41.251448,2022-06-02
21007,2022-05-26 09:15:00,16300.0,16113.4502,8330450,1202850,6.7,201.8,2915400,110900,0.422795,-0.55364,0.00051866,0.00039783,33.221549,43.741185,2022-06-02
26257,2022-05-26 09:15:00,16350.0,16113.4502,3220550,101050,3.35,249.6,1679950,6300,0.39937,-0.562911,0.00050309,0.00035492,33.788672,48.860551,2022-06-02
23633,2022-05-26 09:16:00,15850.0,16097.2002,164350,1253550,249.65,7.5,5600,567450,0.660863,-0.379759,0.00053368,0.00038885,30.223996,43.138896,2022-06-02
18382,2022-05-26 09:16:00,15900.0,16097.2002,512200,3138800,205.5,12.1,60600,1511700,0.61537,-0.397508,0.00046706,0.00040508,36.052609,41.956506,2022-06-02
13131,2022-05-26 09:16:00,15950.0,16097.2002,180900,814150,160.75,19.6,58550,452850,0.594186,-0.417012,0.00049157,0.00041769,34.759686,41.172707,2022-06-02
7880,2022-05-26 09:16:00,16000.0,16097.2002,4342050,6490150,123.55,30.2,571950,1973350,0.566836,-0.437092,0.00047399,0.00043331,36.56593,40.063396,2022-06-02
2629,2022-05-26 09:16:00,16050.0,16097.2002,1211100,873000,88.45,46.3,438650,603100,0.543392,-0.458725,0.00048786,0.00044147,35.819734,39.605851,2022-06-02
2,2022-05-26 09:16:00,16100.0,16097.2002,5148400,1976200,60.1,66.65,2021750,1432100,0.51889,-0.480968,0.00049376,0.00045702,35.562794,38.42078,2022-06-02
