id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23659,2021-12-09 09:15:00,17250.0,17523.8496,314500,1530650,272.4,4.0,12700,486100,,-0.362215,,0.00040979,0.0,37.029578,2021-12-16
18403,2021-12-09 09:15:00,17300.0,17523.8496,1515800,5361700,223.7,5.95,138500,1057650,,-0.376742,,0.0004436,0.0,34.648807,2021-12-16
13152,2021-12-09 09:15:00,17350.0,17523.8496,460950,2355550,176.8,10.1,95700,707000,0.649213,-0.396272,0.00069101,0.00046766,21.713286,33.353787,2021-12-16
7895,2021-12-09 09:15:00,17400.0,17523.8496,2803250,5215150,134.6,17.3,490950,1251200,0.597574,-0.418255,0.00060241,0.00048778,25.998475,32.405909,2021-12-16
2633,2021-12-09 09:15:00,17450.0,17523.8496,1458700,1527500,96.45,28.8,487650,791500,0.565187,-0.441938,0.00059106,0.00050552,26.953279,31.602733,2021-12-16
1,2021-12-09 09:15:00,17500.0,17523.8496,5374050,1735750,63.9,45.85,2506450,1377500,0.53537,-0.467009,0.00059597,0.00052195,26.987334,30.830372,2021-12-16
5264,2021-12-09 09:15:00,17550.0,17523.8496,2063700,204050,38.0,70.3,1633700,346100,0.505314,-0.493271,0.00061007,0.00052941,26.46519,30.496071,2021-12-16
10523,2021-12-09 09:15:00,17600.0,17523.8496,5918800,271000,19.5,102.0,2802100,287150,0.473587,-0.519781,0.00062914,0.00053058,25.609214,30.39575,2021-12-16
15777,2021-12-09 09:15:00,17650.0,17523.8496,3724900,104400,8.75,141.0,1183450,23800,0.44094,-0.544387,0.00063658,0.00051365,25.086826,31.241209,2021-12-16
21031,2021-12-09 09:15:00,17700.0,17523.8496,5533100,94250,4.15,187.45,1626200,47450,0.412949,-0.559513,0.00060784,0.00045146,25.929718,35.367897,2021-12-16
26284,2021-12-09 09:15:00,17750.0,17523.8496,2401350,9900,2.05,223.15,756200,3450,0.389203,,0.00057041,,27.209042,0.0,2021-12-16
23660,2021-12-09 09:16:00,17300.0,17530.0996,1515800,5361700,231.05,5.75,100300,859100,,-0.375357,,0.00043699,0.0,35.121225,2021-12-16
