id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23653,2022-02-10 09:15:00,17250.0,17518.8008,203500,1929950,266.8,3.85,12100,593000,,-0.361764,,0.00041905,0.0,36.205784,2022-02-17
18401,2022-02-10 09:15:00,17300.0,17518.8008,848250,3539600,221.0,5.65,121800,1193200,0.666454,-0.376012,0.00061916,0.0004568,23.781359,33.63669,2022-02-17
13145,2022-02-10 09:15:00,17350.0,17518.8008,649350,1992850,173.45,8.85,95200,886500,0.631223,-0.393579,0.00062351,0.00049593,24.490258,31.402883,2022-02-17
7893,2022-02-10 09:15:00,17400.0,17518.8008,3220650,5609700,131.0,15.75,712450,1561500,0.592825,-0.416817,0.00059123,0.00051881,26.57592,30.452897,2022-02-17
2633,2022-02-10 09:15:00,17450.0,17518.8008,1407000,1299100,92.6,27.35,491000,557950,0.56244,-0.442162,0.00059494,0.00053668,26.815555,29.778938,2022-02-17
1,2022-02-10 09:15:00,17500.0,17518.8008,5512400,1849000,59.3,44.65,2353700,1253950,0.53298,-0.468786,0.0006177,0.00055548,26.058658,28.988013,2022-02-17
5263,2022-02-10 09:15:00,17550.0,17518.8008,1976250,272750,35.35,70.25,1649950,549650,0.502085,-0.496652,0.0006175,0.00055926,26.156151,28.879742,2022-02-17
10518,2022-02-10 09:15:00,17600.0,17518.8008,5909200,684650,19.25,104.45,2790150,494450,0.471596,-0.523382,0.0006122,0.00054291,26.316277,29.699187,2022-02-17
15773,2022-02-10 09:15:00,17650.0,17518.8008,3570850,77650,8.6,144.0,1442550,39350,0.439331,-0.548779,0.00062293,0.00052757,25.628405,30.386241,2022-02-17
21027,2022-02-10 09:15:00,17700.0,17518.8008,7194750,282500,3.55,189.3,1947250,39700,0.408401,-0.567808,0.00061517,0.00048384,25.560794,32.89899,2022-02-17
26279,2022-02-10 09:15:00,17750.0,17518.8008,1833900,41550,1.65,236.25,787350,5750,0.383659,-0.584225,0.00058032,0.00044754,26.640268,35.282999,2022-02-17
23654,2022-02-10 09:16:00,17300.0,17534.5996,848250,3539600,232.1,4.65,99050,990750,,-0.369694,,0.00045027,0.0,33.911272,2022-02-17
18402,2022-02-10 09:16:00,17350.0,17534.5996,649350,1992850,185.0,7.35,48900,600250,,-0.386801,,0.00048765,0.0,31.752165,2022-02-17
13146,2022-02-10 09:16:00,17400.0,17534.5996,3220650,5609700,141.05,13.35,444850,1279850,0.615572,-0.409712,0.00067244,0.00050872,22.984822,30.906785,2022-02-17
7894,2022-02-10 09:16:00,17450.0,17534.5996,1407000,1299100,100.75,23.5,289250,561400,0.577297,-0.434471,0.00064746,0.00052618,24.455911,30.255136,2022-02-17
2634,2022-02-10 09:16:00,17500.0,17534.5996,5512400,1849000,66.5,39.35,1766200,1168100,0.544057,-0.460615,0.00064451,0.00053999,24.886499,29.739996,2022-02-17
