id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23626,2023-04-20 09:15:00,17350.0,17619.0,27100,2855400,280.15,0.9,2100,888550,0.615713,-0.328528,0.00034126,0.00052203,45.067192,27.876612,2023-04-27
18376,2023-04-20 09:15:00,17400.0,17619.0,220550,7130600,231.1,1.15,34500,1797550,0.607832,-0.337524,0.00038813,0.00060422,39.856426,24.343617,2023-04-27
13126,2023-04-20 09:15:00,17450.0,17619.0,160650,5623900,181.4,1.95,18100,1914400,0.600496,-0.354428,0.0004632,0.00069194,33.565518,21.647244,2023-04-27
7876,2023-04-20 09:15:00,17500.0,17619.0,901400,8788750,133.15,4.55,257750,4433100,0.588494,-0.382693,0.00055799,0.00076283,28.070729,20.136288,2023-04-27
2626,2023-04-20 09:15:00,17550.0,17619.0,938350,5102250,90.0,10.75,488100,2451150,0.565914,-0.416967,0.00063543,0.00083395,24.928191,18.839051,2023-04-27
1,2023-04-20 09:15:00,17600.0,17619.0,6022550,7490150,53.15,23.8,2612900,4691150,0.536078,-0.456931,0.00071031,0.00090947,22.517285,17.555609,2023-04-27
5251,2023-04-20 09:15:00,17650.0,17619.0,8708500,3523800,25.95,46.0,3471600,2116850,0.499495,-0.504329,0.00077318,0.00105098,20.771222,15.280061,2023-04-27
10501,2023-04-20 09:15:00,17700.0,17619.0,14706900,5168500,10.7,81.45,5463250,1560800,0.459545,-0.577217,0.00079177,0.00136821,20.179188,11.517374,2023-04-27
15751,2023-04-20 09:15:00,17750.0,17619.0,8720600,613250,3.65,124.3,3140750,185000,0.419511,,0.00078783,,19.968654,0.0,2023-04-27
21001,2023-04-20 09:15:00,17800.0,17619.0,13053950,1440200,1.75,172.2,3692250,219200,0.392291,,0.00070557,,21.927026,0.0,2023-04-27
26251,2023-04-20 09:15:00,17850.0,17619.0,6455550,226300,1.15,221.0,1384350,21200,0.375731,,0.00061349,,24.897432,0.0,2023-04-27
23627,2023-04-20 09:16:00,17350.0,17619.5996,27100,2855400,278.65,0.9,950,732300,0.62131,-0.328677,0.00036036,0.00052047,42.489913,27.965758,2023-04-27
18377,2023-04-20 09:16:00,17400.0,17619.5996,220550,7130600,229.6,1.2,53550,1533300,0.613075,-0.338644,0.00040963,0.00059862,37.620685,24.603181,2023-04-27
13127,2023-04-20 09:16:00,17450.0,17619.5996,160650,5623900,179.5,1.9,27750,1604900,0.607,-0.353883,0.00049667,0.00069225,31.165526,21.625952,2023-04-27
