timestamp,strike,spot,call_delta,ce_d_pct,ce_d_xpct,ce_d_rank,ce_d_trend,call_gamma,ce_g_pct,ce_g_xpct,ce_g_rank,ce_g_trend,call_volume,ce_v_pct,ce_v_xpct,ce_v_rank,ce_v_trend,call_price,ce_p_pct,ce_p_xpct,ce_p_rank,ce_p_trend,call_iv,ce_score,ce_same_spike,ce_cross_bull,ce_cross_bear,put_delta,pe_d_pct,pe_d_xpct,pe_d_rank,pe_d_trend,put_gamma,pe_g_pct,pe_g_xpct,pe_g_rank,pe_g_trend,put_volume,pe_v_pct,pe_v_xpct,pe_v_rank,pe_v_trend,put_price,pe_p_pct,pe_p_xpct,pe_p_rank,pe_p_trend,put_iv,pe_score,pe_same_spike,pe_cross_bull,pe_cross_bear
2024-12-31 09:20:00,23300.0,23562.4,0.994521,,,50.0,,0.00015049,,,50.0,,27900,,,50.0,,307.6,,,50.0,,16.679226,50.0,False,False,False,-0.007804,,,50.0,,0.00019553,,,50.0,,505500,,,50.0,,35.15,,,50.0,,17.550414,50.0,False,False,False
2024-12-31 09:20:00,23350.0,23562.4,0.97824,,,50.0,,0.00048898,,,50.0,,10500,,,50.0,,269.95,,,50.0,,17.016919,50.0,False,False,False,-0.024624,,,50.0,,0.00052855,,,50.0,,244725,,,50.0,,45.7,,,50.0,,17.469988,50.0,False,False,False
2024-12-31 09:20:00,23400.0,23562.4,0.942451,,,50.0,,0.00110584,,,50.0,,68400,,,50.0,,231.0,,,50.0,,16.68189,50.0,False,False,False,-0.065153,,,50.0,,0.00116974,,,50.0,,530025,,,50.0,,58.5,,,50.0,,17.376322,50.0,False,False,False
2024-12-31 09:20:00,23450.0,23562.4,0.86254,,,50.0,,0.00210566,,,50.0,,103800,,,50.0,,196.85,,,50.0,,16.70444,50.0,False,False,False,-0.14748,,,50.0,,0.00211792,,,50.0,,413850,,,50.0,,74.8,,,50.0,,17.417268,50.0,False,False,False
2024-12-31 09:20:00,23500.0,23562.4,0.728476,,,50.0,,0.00316126,,,50.0,,483675,,,50.0,,166.1,,,50.0,,16.783369,50.0,False,False,False,-0.280619,,,50.0,,0.00306801,,,50.0,,1260300,,,50.0,,94.85,,,50.0,,17.575487,50.0,False,False,False
2024-12-31 09:20:00,23550.0,23562.4,0.552006,,,50.0,,0.00377057,,,50.0,,613200,,,50.0,,137.95,,,50.0,,16.786035,50.0,False,False,False,-0.450272,,,50.0,,0.00360117,,,50.0,,969150,,,50.0,,116.9,,,50.0,,17.588585,50.0,False,False,False
2024-12-31 09:20:00,23600.0,23562.4,0.366101,,,50.0,,0.00355138,,,50.0,,832125,,,50.0,,114.2,,,50.0,,16.952775,50.0,False,False,False,-0.628447,,,50.0,,0.00341989,,,50.0,,1093275,,,50.0,,142.65,,,50.0,,17.690061,50.0,False,False,False
2024-12-31 09:20:00,23650.0,23562.4,0.209528,,,50.0,,0.00270063,,,50.0,,370200,,,50.0,,93.1,,,50.0,,17.05345,50.0,False,False,False,-0.780292,,,50.0,,0.00265699,,,50.0,,272400,,,50.0,,171.6,,,50.0,,17.818214,50.0,False,False,False
2024-12-31 09:20:00,23700.0,23562.4,0.102783,,,50.0,,0.00166798,,,50.0,,482475,,,50.0,,75.15,,,50.0,,17.176011,50.0,False,False,False,-0.886957,,,50.0,,0.00170848,,,50.0,,452400,,,50.0,,203.5,,,50.0,,17.958324,50.0,False,False,False
2024-12-31 09:20:00,23750.0,23562.4,0.043375,,,50.0,,0.00084949,,,50.0,,244575,,,50.0,,60.2,,,50.0,,17.332667,50.0,False,False,False,-0.94932,,,50.0,,0.00092069,,,50.0,,78075,,,50.0,,238.2,,,50.0,,18.118657,50.0,False,False,False
2024-12-31 09:20:00,23800.0,23562.4,0.015422,,,50.0,,0.00035621,,,50.0,,547125,,,50.0,,47.35,,,50.0,,17.422382,50.0,False,False,False,-0.979751,,,50.0,,0.00042645,,,50.0,,134250,,,50.0,,275.8,,,50.0,,18.359428,50.0,False,False,False
2024-12-31 09:21:00,23300.0,23541.3,0.987944,-0.66,,0.0,-1.0,0.00029002,92.72,,100.0,1.0,17625,-36.83,,0.0,-1.0,294.0,-4.42,,0.0,-1.0,17.340925,30.0,False,False,False,-0.012789,63.88,,0.0,-1.0,0.00030215,54.53,,100.0,1.0,403350,-20.21,,0.0,-1.0,39.25,11.66,,100.0,1.0,17.518357,45.0,False,False,False
2024-12-31 09:21:00,23350.0,23541.3,0.964259,-1.43,,0.0,-1.0,0.00073261,49.82,,100.0,1.0,7500,-28.57,,0.0,-1.0,255.1,-5.5,,0.0,-1.0,17.208275,30.0,False,False,False,-0.040106,62.87,,0.0,-1.0,0.00078113,47.79,,100.0,1.0,282825,15.57,,100.0,1.0,52.5,14.88,,100.0,1.0,17.730413,70.0,False,False,False
2024-12-31 09:21:00,23400.0,23541.3,0.90811,-3.64,,0.0,-1.0,0.00153241,38.57,,100.0,1.0,82275,20.29,,100.0,1.0,219.8,-4.85,,0.0,-1.0,17.25895,55.0,False,False,False,-0.093265,43.15,,0.0,-1.0,0.00153964,31.62,,100.0,1.0,482400,-8.99,,0.0,-1.0,64.75,10.68,,100.0,1.0,17.367648,45.0,False,False,False
2024-12-31 09:21:00,23450.0,23541.3,0.804247,-6.76,,0.0,-1.0,0.00255178,21.19,,100.0,1.0,49500,-52.31,,0.0,-1.0,187.75,-4.62,,0.0,-1.0,17.368245,30.0,False,False,False,-0.195833,32.79,,0.0,-1.0,0.00255155,20.47,,100.0,1.0,338925,-18.1,,0.0,-1.0,82.0,9.63,,100.0,1.0,17.374144,45.0,False,False,False
2024-12-31 09:21:00,23500.0,23541.3,0.656116,-9.93,,0.0,-1.0,0.00346762,9.69,,100.0,1.0,413325,-14.54,,0.0,-1.0,155.4,-6.44,,0.0,-1.0,17.019192,30.0,False,False,False,-0.350046,24.74,,0.0,-1.0,0.00334383,8.99,,100.0,1.0,1142925,-9.31,,0.0,-1.0,105.0,10.7,,100.0,1.0,17.765554,45.0,False,False,False
2024-12-31 09:21:00,23550.0,23541.3,0.472316,-14.44,,0.0,-1.0,0.00374277,-0.74,,0.0,-1.0,418725,-31.71,,0.0,-1.0,128.85,-6.6,,0.0,-1.0,17.053038,0.0,False,False,True,-0.526342,16.89,,0.0,-1.0,0.00357323,-0.78,,0.0,-1.0,820425,-15.35,,0.0,-1.0,129.0,10.35,,100.0,1.0,17.866266,15.0,False,False,True
2024-12-31 09:21:00,23600.0,23541.3,0.299498,-18.19,,0.0,-1.0,0.0031883,-10.22,,0.0,-1.0,604425,-27.36,,0.0,-1.0,108.3,-5.17,,0.0,-1.0,17.475916,0.0,False,False,True,-0.700597,11.48,,0.0,-1.0,0.00318949,-6.74,,0.0,-1.0,856575,-21.65,,0.0,-1.0,152.35,6.8,,100.0,1.0,17.466882,15.0,False,False,True
2024-12-31 09:21:00,23650.0,23541.3,0.160493,-23.4,,0.0,-1.0,0.00225856,-16.37,,0.0,-1.0,220875,-40.34,,0.0,-1.0,86.5,-7.09,,0.0,-1.0,17.311588,0.0,False,False,True,-0.829036,6.25,,0.0,-1.0,0.00225351,-15.19,,0.0,-1.0,277575,1.9,,100.0,1.0,186.0,8.39,,100.0,1.0,18.074186,40.0,False,False,False
2024-12-31 09:21:00,23700.0,23541.3,0.076495,-25.58,,0.0,-1.0,0.00130934,-21.5,,0.0,-1.0,460500,-4.55,,0.0,-1.0,70.8,-5.79,,0.0,-1.0,17.600998,0.0,False,False,True,-0.922729,4.03,,0.0,-1.0,0.00131447,-23.06,,0.0,-1.0,319275,-29.43,,0.0,-1.0,215.3,5.8,,100.0,1.0,17.667286,15.0,False,False,True
2024-12-31 09:21:00,23750.0,23541.3,0.030929,-28.69,,0.0,-1.0,0.00063119,-25.7,,0.0,-1.0,302925,23.86,,100.0,1.0,56.6,-5.98,,0.0,-1.0,17.730705,25.0,False,False,False,-0.969275,2.1,,0.0,-1.0,0.00062871,-31.71,,0.0,-1.0,53400,-31.6,,0.0,-1.0,250.45,5.14,,100.0,1.0,17.702873,15.0,False,False,True
2024-12-31 09:21:00,23800.0,23541.3,0.010338,-32.97,,0.0,-1.0,0.00024802,-30.37,,0.0,-1.0,738750,35.02,,100.0,1.0,44.1,-6.86,,0.0,-1.0,17.740316,25.0,False,False,False,-0.98641,0.68,,0.0,-1.0,0.00030021,-29.6,,0.0,-1.0,144675,7.77,,100.0,1.0,292.9,6.2,,100.0,1.0,18.58111,40.0,False,False,False
2024-12-31 09:22:00,23300.0,23536.9,0.988335,0.04,,50.0,-1.0,0.00028871,-0.45,,50.0,1.0,33600,90.64,,100.0,1.0,288.45,-1.89,,0.0,-1.0,16.955078,55.0,False,False,False,-0.015613,22.08,,0.0,-1.0,0.00035265,16.71,,100.0,1.0,595350,47.6,,100.0,1.0,42.0,7.01,,100.0,1.0,17.852807,70.0,False,False,False
2024-12-31 09:22:00,23350.0,23536.9,0.96363,-0.07,,0.0,-1.0,0.00075729,3.37,,100.0,1.0,10500,40.0,,50.0,-1.0,250.05,-1.98,,0.0,-1.0,16.913056,42.5,False,False,False,-0.044188,10.18,,0.0,-1.0,0.00084225,7.82,,100.0,1.0,322875,14.16,,100.0,1.0,54.15,3.14,,100.0,1.0,17.812956,70.0,False,False,False
2024-12-31 09:22:00,23400.0,23536.9,0.903559,-0.5,,0.0,-1.0,0.00160543,4.77,,100.0,1.0,71775,-12.76,,50.0,1.0,215.7,-1.87,,0.0,-1.0,17.098379,42.5,False,False,False,-0.105058,12.64,,0.0,-1.0,0.00164449,6.81,,100.0,1.0,673950,39.71,,100.0,1.0,68.75,6.18,,100.0,1.0,17.767395,70.0,False,False,False
2024-12-31 09:22:00,23450.0,23536.9,0.797403,-0.85,,0.0,-1.0,0.00265749,4.14,,100.0,1.0,49650,0.3,,50.0,-1.0,182.75,-2.66,,0.0,-1.0,17.052536,42.5,False,False,False,-0.213276,8.91,,0.0,-1.0,0.00261598,2.53,,100.0,1.0,485625,43.28,,100.0,1.0,87.0,6.1,,100.0,1.0,17.856686,70.0,False,False,False
2024-12-31 09:22:00,23500.0,23536.9,0.640016,-2.45,,0.0,-1.0,0.00350721,1.14,,100.0,1.0,433200,4.81,,50.0,-1.0,153.7,-1.09,,0.0,-1.0,17.133385,42.5,False,False,False,-0.365753,4.49,,0.0,-1.0,0.00337294,0.87,,100.0,1.0,1565625,36.98,,100.0,1.0,107.95,2.81,,100.0,1.0,17.911816,70.0,False,False,False
2024-12-31 09:22:00,23550.0,23536.9,0.456057,-3.44,,0.0,-1.0,0.00371403,-0.77,,0.0,-1.0,534975,27.76,,50.0,-1.0,127.3,-1.2,,0.0,-1.0,17.148377,12.5,False,False,True,-0.541929,2.96,,0.0,-1.0,0.00355194,-0.6,,0.0,-1.0,1322775,61.23,,100.0,1.0,131.7,2.09,,100.0,1.0,17.940752,40.0,False,False,False
2024-12-31 09:22:00,23600.0,23536.9,0.283405,-5.37,,0.0,-1.0,0.00314318,-1.42,,0.0,-1.0,580800,-3.91,,0.0,-1.0,105.05,-3.0,,0.0,-1.0,17.302524,0.0,False,False,True,-0.708204,1.09,,0.0,-1.0,0.00305101,-4.34,,0.0,-1.0,1080225,26.11,,50.0,-1.0,159.2,4.5,,100.0,1.0,18.072803,27.5,False,False,True
2024-12-31 09:22:00,23650.0,23536.9,0.151338,-5.7,,0.0,-1.0,0.00216792,-4.01,,0.0,-1.0,286275,29.61,,50.0,-1.0,85.25,-1.45,,0.0,-1.0,17.377227,12.5,False,False,True,-0.838098,1.09,,0.0,-1.0,0.00217,-3.71,,0.0,-1.0,287625,3.62,,100.0,1.0,189.2,1.72,,100.0,1.0,18.149204,40.0,False,False,False
2024-12-31 09:22:00,23700.0,23536.9,0.069554,-9.07,,0.0,-1.0,0.00122584,-6.38,,0.0,-1.0,425475,-7.61,,0.0,-1.0,68.7,-2.97,,0.0,-1.0,17.506657,0.0,False,False,True,-0.920718,-0.22,,50.0,-1.0,0.00129154,-1.74,,0.0,-1.0,368550,15.43,,50.0,-1.0,222.9,3.53,,100.0,1.0,18.363135,42.5,False,False,True
2024-12-31 09:22:00,23750.0,23536.9,0.027794,-10.14,,0.0,-1.0,0.00057984,-8.14,,0.0,-1.0,355650,17.41,,100.0,1.0,55.1,-2.65,,0.0,-1.0,17.688908,25.0,False,False,False,-0.966595,-0.28,,50.0,-1.0,0.00064664,2.85,,50.0,-1.0,78675,47.33,,100.0,1.0,258.4,3.17,,100.0,1.0,18.471525,70.0,False,False,False
2024-12-31 09:22:00,23800.0,23536.9,0.00935,-9.56,,0.0,-1.0,0.00022703,-8.46,,0.0,-1.0,585975,-20.68,,50.0,1.0,43.3,-1.81,,0.0,-1.0,17.7811,12.5,False,False,False,-0.987012,0.06,,0.0,-1.0,0.00028614,-4.69,,0.0,-1.0,148200,2.44,,100.0,1.0,297.35,1.52,,100.0,1.0,18.77616,40.0,False,False,False
2024-12-31 09:23:00,23300.0,23540.65,0.986661,-0.17,,0.0,-1.0,0.0003119,8.03,,100.0,1.0,21525,-35.94,,33.33333333333333,-1.0,295.1,2.31,,66.66666666666666,-1.0,17.648355,48.3,False,False,False,-0.014014,-10.24,,33.33333333333333,-1.0,0.00032262,-8.52,,66.66666666666666,1.0,436050,-26.76,,33.33333333333333,-1.0,40.9,-2.62,,66.66666666666666,1.0,17.803612,48.3,False,False,False
2024-12-31 09:23:00,23350.0,23540.65,0.961491,-0.22,,0.0,-1.0,0.00076649,1.21,,100.0,1.0,10200,-2.86,,33.33333333333333,1.0,256.5,2.58,,66.66666666666666,-1.0,17.529354,48.3,False,False,False,-0.040153,-9.13,,33.33333333333333,-1.0,0.00078432,-6.88,,66.66666666666666,1.0,313425,-2.93,,66.66666666666666,1.0,52.6,-2.86,,66.66666666666666,1.0,17.723775,56.7,False,False,False
2024-12-31 09:23:00,23400.0,23540.65,0.903469,-0.01,,0.0,-1.0,0.00156322,-2.63,,66.66666666666666,1.0,75075,4.6,,66.66666666666666,1.0,221.5,2.69,,66.66666666666666,-1.0,17.593266,46.7,False,False,False,-0.097876,-6.84,,33.33333333333333,-1.0,0.00156964,-4.55,,66.66666666666666,1.0,596850,-11.44,,66.66666666666666,1.0,67.1,-2.4,,66.66666666666666,1.0,17.700066,56.7,False,False,False
2024-12-31 09:23:00,23450.0,23540.65,0.800793,0.43,,33.33333333333333,-1.0,0.00255955,-3.69,,66.66666666666666,1.0,42600,-14.2,,0.0,-1.0,188.55,3.17,,66.66666666666666,-1.0,17.547725,40.0,False,False,False,-0.201453,-5.54,,33.33333333333333,-1.0,0.00255226,-2.44,,66.66666666666666,1.0,370650,-23.68,,33.33333333333333,1.0,84.6,-2.76,,66.66666666666666,1.0,17.716846,48.3,False,False,False
2024-12-31 09:23:00,23500.0,23540.65,0.649013,1.41,,33.33333333333333,-1.0,0.0033774,-3.7,,33.33333333333333,1.0,394050,-9.04,,0.0,-1.0,159.6,3.84,,66.66666666666666,-1.0,17.65455,30.0,False,False,False,-0.351654,-3.85,,33.33333333333333,-1.0,0.00336365,-0.28,,66.66666666666666,1.0,1484250,-5.2,,66.66666666666666,1.0,105.05,-2.69,,66.66666666666666,1.0,17.738903,56.7,False,False,False
2024-12-31 09:23:00,23550.0,23540.65,0.470611,3.19,,33.33333333333333,-1.0,0.00365393,-1.62,,0.0,-1.0,354900,-33.66,,0.0,-1.0,131.85,3.57,,66.66666666666666,-1.0,17.510324,20.0,False,False,True,-0.52888,-2.41,,33.33333333333333,-1.0,0.00359463,1.2,,66.66666666666666,-1.0,880200,-33.46,,33.33333333333333,1.0,128.8,-2.2,,33.33333333333333,1.0,17.800857,43.3,False,False,False
2024-12-31 09:23:00,23600.0,23540.65,0.298329,5.27,,33.33333333333333,-1.0,0.00316701,0.76,,33.33333333333333,-1.0,530325,-8.69,,0.0,-1.0,108.95,3.71,,66.66666666666666,-1.0,17.610457,30.0,False,False,True,-0.699081,-1.29,,66.66666666666666,-1.0,0.00313505,2.75,,33.33333333333333,-1.0,778875,-27.9,,0.0,-1.0,155.55,-2.29,,66.66666666666666,1.0,17.859758,40.0,False,False,True
2024-12-31 09:23:00,23650.0,23540.65,0.162953,7.67,,66.66666666666666,-1.0,0.00224448,3.53,,33.33333333333333,-1.0,263925,-7.81,,33.33333333333333,-1.0,88.55,3.87,,66.66666666666666,-1.0,17.642171,48.3,False,False,True,-0.834333,-0.45,,33.33333333333333,-1.0,0.00224345,3.38,,33.33333333333333,-1.0,232725,-19.09,,0.0,-1.0,184.7,-2.38,,33.33333333333333,1.0,17.840288,25.0,False,False,True
2024-12-31 09:23:00,23700.0,23540.65,0.076477,9.95,,33.33333333333333,-1.0,0.00130382,6.36,,33.33333333333333,-1.0,418350,-1.67,,0.0,-1.0,71.35,3.86,,66.66666666666666,-1.0,17.720854,30.0,False,False,True,-0.920523,-0.02,,66.66666666666666,-1.0,0.00132318,2.45,,66.66666666666666,-1.0,276000,-25.11,,0.0,-1.0,217.8,-2.29,,66.66666666666666,1.0,17.978892,50.0,True,False,True
2024-12-31 09:23:00,23750.0,23540.65,0.03142,13.05,,66.66666666666666,-1.0,0.00063508,9.53,,66.66666666666666,-1.0,231075,-35.03,,0.0,1.0,57.45,4.26,,66.66666666666666,-1.0,17.902084,50.0,True,False,False,-0.967968,0.14,,33.33333333333333,-1.0,0.00064231,-0.67,,33.33333333333333,-1.0,59100,-24.88,,33.33333333333333,-1.0,252.65,-2.23,,66.66666666666666,1.0,17.984889,38.3,False,False,True
2024-12-31 09:23:00,23800.0,23540.65,0.010851,16.05,,66.66666666666666,-1.0,0.00025602,12.77,,66.66666666666666,-1.0,397650,-32.14,,0.0,-1.0,45.25,4.5,,66.66666666666666,-1.0,17.976051,50.0,True,False,True,-0.988463,0.15,,0.0,-1.0,0.0002673,-6.58,,0.0,-1.0,158100,6.68,,100.0,1.0,290.95,-2.15,,33.33333333333333,1.0,18.160233,30.0,False,False,False
2024-12-31 09:24:00,23300.0,23545.6,0.990707,0.41,,75.0,-1.0,0.00023707,-23.99,,25.0,1.0,21825,1.39,,50.0,-1.0,295.45,0.12,,75.0,-1.0,16.976817,53.8,False,False,False,-0.012907,-7.9,,50.0,-1.0,0.00029876,-7.4,,25.0,1.0,308925,-29.15,,0.0,-1.0,40.5,-0.98,,50.0,1.0,17.928864,30.0,False,False,False
2024-12-31 09:24:00,23350.0,23545.6,0.969077,0.79,,75.0,-1.0,0.00065897,-14.03,,25.0,1.0,11625,13.97,,100.0,1.0,257.3,0.31,,75.0,-1.0,17.046699,66.2,False,False,False,-0.037718,-6.06,,75.0,-1.0,0.00073855,-5.84,,25.0,1.0,156000,-50.23,,0.0,-1.0,52.4,-0.38,,25.0,1.0,17.908037,33.8,False,False,False
2024-12-31 09:24:00,23400.0,23545.6,0.917315,1.53,,75.0,-1.0,0.00143485,-8.21,,25.0,1.0,68850,-8.29,,25.0,-1.0,221.7,0.09,,75.0,-1.0,17.101966,47.5,False,False,False,-0.091562,-6.45,,75.0,-1.0,0.00148566,-5.35,,25.0,1.0,398550,-33.22,,0.0,-1.0,66.35,-1.12,,50.0,1.0,17.824391,37.5,False,False,False
2024-12-31 09:24:00,23450.0,23545.6,0.817996,2.15,,75.0,-1.0,0.0024701,-3.49,,25.0,1.0,53250,25.0,,75.0,-1.0,189.4,0.45,,75.0,-1.0,17.222203,60.0,False,False,False,-0.189877,-5.75,,75.0,-1.0,0.00245326,-3.88,,25.0,1.0,237300,-35.98,,0.0,-1.0,83.35,-1.48,,50.0,1.0,17.801779,37.5,False,False,False
2024-12-31 09:24:00,23500.0,23545.6,0.668865,3.06,,75.0,-1.0,0.00337342,-0.12,,25.0,1.0,331500,-15.87,,0.0,-1.0,159.9,0.19,,75.0,-1.0,17.307691,41.2,False,False,False,-0.335825,-4.5,,75.0,-1.0,0.00329095,-2.16,,25.0,1.0,1007400,-32.13,,0.0,-1.0,103.65,-1.33,,25.0,1.0,17.840136,33.8,False,False,False
2024-12-31 09:24:00,23550.0,23545.6,0.48852,3.81,,75.0,-1.0,0.00371442,1.66,,50.0,-1.0,347550,-2.07,,0.0,-1.0,132.7,0.64,,75.0,-1.0,17.284857,48.8,False,False,True,-0.511071,-3.37,,75.0,-1.0,0.00360045,0.16,,75.0,1.0,542700,-38.34,,0.0,-1.0,126.6,-1.71,,25.0,1.0,17.832476,48.8,True,False,False
2024-12-31 09:24:00,23600.0,23545.6,0.311476,4.41,,75.0,-1.0,0.00327799,3.5,,75.0,-1.0,424575,-19.94,,0.0,-1.0,109.35,0.37,,75.0,-1.0,17.36343,56.2,True,False,True,-0.681709,-2.48,,75.0,-1.0,0.00318056,1.45,,50.0,-1.0,378900,-51.35,,0.0,-1.0,154.3,-0.8,,50.0,1.0,18.061634,45.0,False,False,True
2024-12-31 09:24:00,23650.0,23545.6,0.170927,4.89,,75.0,-1.0,0.00234668,4.55,,75.0,-1.0,192450,-27.08,,0.0,-1.0,88.9,0.4,,75.0,-1.0,17.422004,56.2,True,False,True,-0.819142,-1.82,,75.0,-1.0,0.00233434,4.05,,75.0,-1.0,147150,-36.77,,0.0,-1.0,183.9,-0.43,,25.0,1.0,18.151858,48.8,True,False,True
2024-12-31 09:24:00,23700.0,23545.6,0.080381,5.1,,75.0,-1.0,0.00137146,5.19,,75.0,-1.0,276750,-33.85,,0.0,-1.0,71.6,0.35,,75.0,-1.0,17.515223,56.2,True,False,True,-0.910731,-1.06,,75.0,-1.0,0.00142332,7.57,,75.0,-1.0,171075,-38.02,,0.0,-1.0,216.4,-0.64,,50.0,1.0,18.25794,52.5,True,False,True
2024-12-31 09:24:00,23750.0,23545.6,0.032314,2.85,,75.0,-1.0,0.00066124,4.12,,75.0,-1.0,158550,-31.39,,0.0,-1.0,57.05,-0.7,,50.0,-1.0,17.617539,52.5,True,False,True,-0.962345,-0.58,,75.0,-1.0,0.00072168,12.36,,75.0,-1.0,45975,-22.21,,0.0,-1.0,251.1,-0.61,,50.0,1.0,18.301645,52.5,True,False,True
2024-12-31 09:24:00,23800.0,23545.6,0.011137,2.64,,75.0,-1.0,0.00026582,3.83,,75.0,-1.0,284850,-28.37,,0.0,-1.0,45.0,-0.55,,50.0,-1.0,17.730425,52.5,True,False,True,-0.985928,-0.26,,75.0,-1.0,0.00031265,16.97,,75.0,-1.0,67275,-57.45,,0.0,-1.0,288.9,-0.7,,25.0,1.0,18.459,48.8,True,False,True
2024-12-31 09:25:00,23300.0,23534.7,0.98715,-0.36,-0.74,20.0,1.0,0.0003117,31.48,107.12,80.0,-1.0,29475,35.05,5.65,80.0,1.0,287.7,-2.62,-6.47,0.0,-1.0,17.149634,50.0,False,False,False,-0.01541,19.39,-97.46,20.0,-1.0,0.00035285,18.1,80.46,100.0,1.0,359550,16.39,-28.87,20.0,-1.0,41.7,2.96,18.63,80.0,1.0,17.717329,53.0,False,False,False
2024-12-31 09:25:00,23350.0,23534.7,0.960232,-0.91,-1.84,0.0,-1.0,0.00080535,22.21,64.7,100.0,1.0,12450,7.1,18.57,100.0,1.0,249.95,-2.86,-7.41,0.0,-1.0,17.177554,55.0,False,False,False,-0.044171,17.11,-79.38,20.0,-1.0,0.00085215,15.38,61.22,100.0,1.0,282975,81.39,15.63,60.0,-1.0,53.85,2.77,17.83,80.0,1.0,17.674582,63.0,False,False,False
2024-12-31 09:25:00,23400.0,23534.7,0.899652,-1.93,-4.54,0.0,-1.0,0.00165066,15.04,49.27,100.0,1.0,81075,17.76,18.53,80.0,-1.0,214.75,-3.13,-7.03,0.0,-1.0,17.192496,50.0,False,False,False,-0.105939,15.7,-62.6,0.0,-1.0,0.001675,12.74,43.19,100.0,1.0,457875,14.89,-13.61,20.0,-1.0,68.45,3.17,17.01,80.0,1.0,17.623123,47.0,False,False,False
2024-12-31 09:25:00,23450.0,23534.7,0.789556,-3.48,-8.46,0.0,-1.0,0.0026957,9.13,28.02,100.0,1.0,52950,-0.56,-48.99,60.0,1.0,182.8,-3.48,-7.14,20.0,-1.0,17.265687,48.0,False,False,False,-0.21583,13.67,-46.35,0.0,-1.0,0.0026724,8.93,26.18,100.0,1.0,338025,42.45,-18.32,20.0,-1.0,86.5,3.78,15.64,80.0,1.0,17.674914,47.0,False,False,False
2024-12-31 09:25:00,23500.0,23534.7,0.631396,-5.6,-13.33,0.0,-1.0,0.0035118,4.1,11.09,100.0,-1.0,409725,23.6,-15.29,40.0,-1.0,153.75,-3.85,-7.44,20.0,1.0,17.320131,43.0,False,False,True,-0.371652,10.67,-32.44,0.0,-1.0,0.00343534,4.39,11.97,100.0,1.0,997350,-1.0,-20.86,0.0,-1.0,107.7,3.91,13.55,80.0,1.0,17.753107,42.0,False,False,False
2024-12-31 09:25:00,23550.0,23534.7,0.447927,-8.31,-18.85,0.0,-1.0,0.00370072,-0.37,-1.85,20.0,-1.0,444225,27.82,-27.56,60.0,-1.0,126.8,-4.45,-8.08,0.0,1.0,17.23947,21.0,False,False,True,-0.550523,7.72,-22.26,0.0,-1.0,0.00359558,-0.14,-0.16,60.0,1.0,733350,35.13,-24.33,20.0,-1.0,131.35,3.75,12.36,80.0,-1.0,17.752539,35.0,False,False,False
2024-12-31 09:25:00,23600.0,23534.7,0.276135,-11.35,-24.57,0.0,-1.0,0.0031098,-5.13,-12.43,0.0,-1.0,559425,31.76,-32.77,40.0,-1.0,104.3,-4.62,-8.67,0.0,-1.0,17.341561,10.0,False,False,True,-0.718046,5.33,-14.26,0.0,-1.0,0.0030507,-4.08,-10.8,0.0,-1.0,604650,59.58,-44.69,20.0,-1.0,158.8,2.92,11.32,80.0,1.0,17.857716,17.0,False,False,True
2024-12-31 09:25:00,23650.0,23534.7,0.146103,-14.52,-30.27,0.0,-1.0,0.00212204,-9.57,-21.42,0.0,-1.0,231150,20.11,-37.56,40.0,-1.0,84.6,-4.84,-9.13,0.0,-1.0,17.412774,10.0,False,False,True,-0.847562,3.47,-8.62,0.0,-1.0,0.0021268,-8.89,-19.95,0.0,-1.0,195975,33.18,-28.06,20.0,-1.0,188.55,2.53,9.88,80.0,-1.0,17.873283,17.0,False,False,True
2024-12-31 09:25:00,23700.0,23534.7,0.065462,-18.56,-36.31,0.0,-1.0,0.00117846,-14.07,-29.35,0.0,-1.0,404550,46.18,-16.15,20.0,-1.0,67.55,-5.66,-10.11,0.0,-1.0,17.449964,5.0,False,False,True,-0.927654,1.86,-4.59,0.0,1.0,0.00122927,-13.63,-28.05,0.0,-1.0,211050,23.37,-53.35,20.0,-1.0,222.35,2.75,9.26,80.0,1.0,18.069197,17.0,False,False,False
2024-12-31 09:25:00,23750.0,23534.7,0.025521,-21.02,-41.16,0.0,-1.0,0.00054468,-17.63,-35.88,0.0,-1.0,194400,22.61,-20.52,20.0,-1.0,53.95,-5.43,-10.38,0.0,-1.0,17.608674,5.0,False,False,True,-0.971403,0.94,-2.33,0.0,-1.0,0.00058386,-19.1,-36.58,0.0,-1.0,55425,20.55,-29.01,40.0,-1.0,257.4,2.51,8.06,80.0,1.0,18.064107,22.0,False,False,True
2024-12-31 09:25:00,23800.0,23534.7,0.008488,-23.79,-44.96,0.0,-1.0,0.00020999,-21.0,-41.05,0.0,-1.0,374700,31.54,-31.51,20.0,-1.0,42.5,-5.56,-10.24,0.0,-1.0,17.735961,5.0,False,False,True,-0.989911,0.4,-1.04,0.0,-1.0,0.00023772,-23.97,-44.26,0.0,-1.0,89325,32.78,-33.46,20.0,-1.0,295.85,2.41,7.27,80.0,-1.0,18.225214,17.0,False,False,True
