id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
20282,2023-09-12 09:15:00,19850.0,20078.5,1653750,4680650,239.1,15.85,109000,708050,,-0.258738,,0.00080618,0.0,14.177379,2023-09-19
15779,2023-09-12 09:15:00,19900.0,20078.5,3081900,8376250,195.85,22.4,608800,1109400,0.799908,-0.295578,0.00113955,0.00088754,8.681001,13.745056,2023-09-19
11274,2023-09-12 09:15:00,19950.0,20078.5,2269350,3450400,155.6,32.95,691800,740250,0.715809,-0.340459,0.00123393,0.00095075,9.706101,13.620954,2023-09-19
6765,2023-09-12 09:15:00,20000.0,20078.5,9482200,5530350,120.15,46.75,3321200,2128000,0.642719,-0.388061,0.00127879,0.00100696,10.307365,13.44071,2023-09-19
2255,2023-09-12 09:15:00,20050.0,20078.5,2940850,480550,89.3,66.15,1964700,611700,0.57483,-0.439603,0.00130387,0.00103151,10.617656,13.505311,2023-09-19
1,2023-09-12 09:15:00,20100.0,20078.5,7794400,680350,64.15,91.45,4018850,1628300,0.508829,-0.49157,0.00129526,0.00102289,10.877526,13.774283,2023-09-19
4510,2023-09-12 09:15:00,20150.0,20078.5,2950100,93800,45.1,122.25,2010950,264000,0.446171,-0.54101,0.00124637,0.00098696,11.203901,14.203286,2023-09-19
9020,2023-09-12 09:15:00,20200.0,20078.5,6010200,239600,30.35,157.15,2558400,334000,0.38719,-0.586721,0.00118534,0.00093881,11.410553,14.655193,2023-09-19
13526,2023-09-12 09:15:00,20250.0,20078.5,2236150,17400,19.8,194.8,1164950,15700,0.33276,-0.629555,0.00110512,0.00088997,11.614513,14.992463,2023-09-19
18030,2023-09-12 09:15:00,20300.0,20078.5,3742350,39700,12.85,240.15,1492100,70950,0.284934,-0.657966,0.00100722,0.00079079,11.905573,16.404995,2023-09-19
22533,2023-09-12 09:15:00,20350.0,20078.5,2187950,11600,8.45,286.35,432200,5600,0.244561,-0.681775,0.00090244,0.00071019,12.293529,17.74619,2023-09-19
20283,2023-09-12 09:16:00,19800.0,20074.65,2549350,7313400,285.15,13.55,148550,720250,,-0.238929,,0.00071661,0.0,15.290629,2023-09-19
15780,2023-09-12 09:16:00,19850.0,20074.65,1653750,4680650,239.6,17.25,78700,521200,0.84139,-0.265221,0.0009547,0.00080299,8.953661,14.418805,2023-09-19
11275,2023-09-12 09:16:00,19900.0,20074.65,3081900,8376250,196.3,24.0,318800,731900,0.76158,-0.301562,0.00108345,0.00088288,10.101728,13.94758,2023-09-19
6766,2023-09-12 09:16:00,19950.0,20074.65,2269350,3450400,157.15,34.35,409200,670700,0.692264,-0.344966,0.00115225,0.00094999,10.783705,13.703061,2023-09-19
2256,2023-09-12 09:16:00,20000.0,20074.65,9482200,5530350,121.75,48.9,1616700,1534950,0.628753,-0.393026,0.00120358,0.00099964,11.096425,13.591022,2023-09-19
2,2023-09-12 09:16:00,20050.0,20074.65,2940850,480550,90.9,67.65,1237800,753100,0.566251,-0.443504,0.00123553,0.00103482,11.251218,13.484927,2023-09-19
4511,2023-09-12 09:16:00,20100.0,20074.65,7794400,680350,65.5,93.0,2961350,1101650,0.503946,-0.495527,0.00123797,0.00102843,11.385892,13.705496,2023-09-19
