id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23626,2023-02-16 09:15:00,17850.0,18090.6504,610700,5963050,235.3,3.65,71350,2419600,,-0.363032,,0.00046324,0.0,31.754415,2023-02-23
18376,2023-02-16 09:15:00,17900.0,18090.6504,3040300,10818300,187.9,5.15,852950,4206050,,-0.376736,,0.0005189,0.0,28.692233,2023-02-23
13126,2023-02-16 09:15:00,17950.0,18090.6504,1964600,5041150,140.5,7.8,570800,2539350,,-0.394164,,0.00058529,0.0,25.777751,2023-02-23
7876,2023-02-16 09:15:00,18000.0,18090.6504,5926700,6926550,96.7,14.15,3484600,5270500,0.612163,-0.419574,0.0009167,0.00063624,16.383652,24.082463,2023-02-23
2626,2023-02-16 09:15:00,18050.0,18090.6504,4983100,1312000,58.6,25.95,3050650,2146600,0.562173,-0.449646,0.00088696,0.00068277,17.420067,22.72584,2023-02-23
1,2023-02-16 09:15:00,18100.0,18090.6504,8392300,1322050,29.75,47.3,7041350,2726600,0.51748,-0.483907,0.00089605,0.00069835,17.438985,22.379188,2023-02-23
5251,2023-02-16 09:15:00,18150.0,18090.6504,6417800,108350,12.35,80.65,3682050,495500,0.472802,-0.516916,0.00089348,0.00065737,17.465181,23.772166,2023-02-23
10501,2023-02-16 09:15:00,18200.0,18090.6504,9387800,247200,4.9,122.75,4582850,383400,0.432761,-0.542457,0.00083721,0.00058121,18.416471,26.758756,2023-02-23
15751,2023-02-16 09:15:00,18250.0,18090.6504,3396200,21950,2.25,171.2,1865450,97650,0.4023,-0.555663,0.00074847,0.00047581,20.267749,32.552339,2023-02-23
21001,2023-02-16 09:15:00,18300.0,18090.6504,5790350,95850,1.4,219.05,1963950,20750,0.383105,-0.567393,0.00064785,0.00041675,23.099212,36.994973,2023-02-23
26251,2023-02-16 09:15:00,18350.0,18090.6504,1849150,10200,1.05,268.5,963800,1450,0.370705,-0.573931,0.00056243,0.00036222,26.336318,42.437748,2023-02-23
23627,2023-02-16 09:16:00,17850.0,18106.0996,610700,5963050,249.15,3.45,64800,2115300,,-0.360425,,0.00044445,0.0,32.989352,2023-02-23
18377,2023-02-16 09:16:00,17900.0,18106.0996,3040300,10818300,200.85,4.9,717200,3693150,,-0.373897,,0.00049326,0.0,30.088015,2023-02-23
13127,2023-02-16 09:16:00,17950.0,18106.0996,1964600,5041150,153.5,7.15,399650,2780500,,-0.389735,,0.00055559,0.0,27.04856,2023-02-23
7877,2023-02-16 09:16:00,18000.0,18106.0996,5926700,6926550,108.9,12.2,2414750,5803700,0.646777,-0.412379,0.00105032,0.00061133,13.860999,24.945778,2023-02-23
2627,2023-02-16 09:16:00,18050.0,18106.0996,4983100,1312000,67.45,21.45,2318850,2210350,0.58216,-0.439813,0.00096277,0.00067,15.887471,23.060363,2023-02-23
2,2023-02-16 09:16:00,18100.0,18106.0996,8392300,1322050,35.75,39.45,6683250,2857900,0.532442,-0.473108,0.00094009,0.00069789,16.569628,22.343312,2023-02-23
5252,2023-02-16 09:16:00,18150.0,18106.0996,6417800,108350,15.7,69.65,3815450,445550,0.485896,-0.507061,0.00092196,0.00066713,16.940973,23.423108,2023-02-23
10502,2023-02-16 09:16:00,18200.0,18106.0996,9387800,247200,6.1,109.85,5448500,428300,0.443089,-0.534478,0.0008745,0.00059398,17.689293,26.213528,2023-02-23
15752,2023-02-16 09:16:00,18250.0,18106.0996,3396200,21950,2.5,155.95,1671750,52450,0.40826,-0.55242,0.00079494,0.00050574,19.138068,30.635262,2023-02-23
21002,2023-02-16 09:16:00,18300.0,18106.0996,5790350,95850,1.35,204.95,2247750,35700,0.38484,-0.562326,0.00069457,0.00042437,21.556907,36.37735,2023-02-23
26252,2023-02-16 09:16:00,18350.0,18106.0996,1849150,10200,1.0,254.8,634800,350,0.371533,-0.568245,0.00059644,0.00036251,24.832484,42.479862,2023-02-23
23628,2023-02-16 09:17:00,17850.0,18110.5996,610700,5963050,257.1,3.15,75950,2023700,,-0.358019,,0.00044484,0.0,32.877299,2023-02-23
18378,2023-02-16 09:17:00,17900.0,18110.5996,3040300,10818300,206.55,4.15,390250,3775200,,-0.369399,,0.00050161,0.0,29.466038,2023-02-23
13128,2023-02-16 09:17:00,17950.0,18110.5996,1964600,5041150,158.65,5.95,247000,2309750,,-0.384385,,0.0005698,0.0,26.262814,2023-02-23
7878,2023-02-16 09:17:00,18000.0,18110.5996,5926700,6926550,112.5,10.4,1954150,5843650,0.670575,-0.407213,0.00116632,0.0006289,12.153108,24.170643,2023-02-23
2628,2023-02-16 09:17:00,18050.0,18110.5996,4983100,1312000,71.1,19.25,2047700,2096500,0.585934,-0.435686,0.00095363,0.00068365,16.003675,22.55818,2023-02-23
3,2023-02-16 09:17:00,18100.0,18110.5996,8392300,1322050,38.65,36.4,6609400,3675600,0.536265,-0.469587,0.0009252,0.00071247,16.818966,21.867526,2023-02-23
5253,2023-02-16 09:17:00,18150.0,18110.5996,6417800,108350,17.7,65.45,4435300,526850,0.490458,-0.504587,0.00090251,0.00068763,17.30836,22.722058,2023-02-23
10503,2023-02-16 09:17:00,18200.0,18110.5996,9387800,247200,7.0,104.65,6431200,531350,0.447843,-0.533928,0.00086427,0.00062123,17.924587,25.061462,2023-02-23
15753,2023-02-16 09:17:00,18250.0,18110.5996,3396200,21950,2.65,150.35,1991200,85050,0.410787,-0.553561,0.00080454,0.00053138,18.933863,29.140215,2023-02-23
21003,2023-02-16 09:17:00,18300.0,18110.5996,5790350,95850,1.35,198.6,1916050,53650,0.385743,-0.56581,0.00070771,0.00045242,21.167137,34.06643,2023-02-23
26253,2023-02-16 09:17:00,18350.0,18110.5996,1849150,10200,0.9,246.2,845800,1550,0.369994,-0.578483,0.00061422,0.00040937,24.076614,37.428786,2023-02-23
23629,2023-02-16 09:18:00,17850.0,18099.25,577750,6546400,248.05,3.2,34100,1548900,,-0.359536,,0.00045963,0.0,31.887435,2023-02-23
18379,2023-02-16 09:18:00,17900.0,18099.25,2629250,10940900,198.9,4.35,250900,2779300,,-0.371907,,0.00051836,0.0,28.595952,2023-02-23
13129,2023-02-16 09:18:00,17950.0,18099.25,1854250,4841600,150.85,6.35,239150,2378500,0.686821,-0.387752,0.00097528,0.00059094,14.240544,25.405258,2023-02-23
7879,2023-02-16 09:18:00,18000.0,18099.25,5594850,8945850,105.15,10.85,1178900,3430050,0.613943,-0.410647,0.00086337,0.00066351,17.36667,22.972111,2023-02-23
2629,2023-02-16 09:18:00,18050.0,18099.25,4106550,3454450,64.9,20.05,1111450,2207600,0.56912,-0.440313,0.00087412,0.00073437,17.618613,21.05294,2023-02-23
4,2023-02-16 09:18:00,18100.0,18099.25,8915350,5724900,33.7,38.8,4255750,3210200,0.525206,-0.476896,0.00089656,0.00076757,17.405175,20.336654,2023-02-23
