id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23626,2023-01-17 09:15:00,17650.0,17898.8496,88300,2268250,269.65,20.7,1350,474850,0.774212,-0.272354,0.00081515,0.0007192,14.608542,18.297145,2023-01-24
18376,2023-01-17 09:15:00,17700.0,17898.8496,583900,4218100,231.6,29.05,30500,1049250,0.71118,-0.308238,0.00083527,0.00076993,16.208553,18.112297,2023-01-24
13126,2023-01-17 09:15:00,17750.0,17898.8496,265950,1655350,192.8,40.3,19050,375900,0.66625,-0.347256,0.0008811,0.00081325,16.360652,17.996276,2023-01-24
7876,2023-01-17 09:15:00,17800.0,17898.8496,1396600,5280100,156.9,54.35,269700,1387350,0.620783,-0.388032,0.00092133,0.00085209,16.366064,17.817283,2023-01-24
2626,2023-01-17 09:15:00,17850.0,17898.8496,1054550,1695200,123.85,71.55,190650,643450,0.574499,-0.430623,0.00095992,0.00088564,16.18082,17.579605,2023-01-24
1,2023-01-17 09:15:00,17900.0,17898.8496,8264250,6633150,94.9,92.7,1321300,2044500,0.526201,-0.475131,0.00098632,0.0009083,15.993499,17.371024,2023-01-24
5251,2023-01-17 09:15:00,17950.0,17898.8496,2470000,1032800,71.55,119.4,765900,475950,0.476949,-0.520431,0.00098477,0.00090552,16.02643,17.435373,2023-01-24
10501,2023-01-17 09:15:00,18000.0,17898.8496,10173750,2552200,52.9,149.7,1641950,770950,0.42876,-0.565301,0.00096404,0.00089468,16.136318,17.432558,2023-01-24
15751,2023-01-17 09:15:00,18050.0,17898.8496,3551550,393100,37.4,185.85,419050,94550,0.381118,-0.606416,0.00093901,0.00085328,16.082476,17.863959,2023-01-24
21001,2023-01-17 09:15:00,18100.0,17898.8496,8020850,615050,25.85,222.55,967250,172850,0.335792,-0.649,0.00089735,0.00082818,16.102981,17.741233,2023-01-24
26251,2023-01-17 09:15:00,18150.0,17898.8496,3127750,120250,17.35,265.3,434750,29400,0.293059,-0.68209,0.00084498,0.00076682,16.131676,18.42934,2023-01-24
23627,2023-01-17 09:16:00,17650.0,17892.0,88300,2268250,270.8,21.35,6100,236750,0.735564,-0.276037,0.00075756,0.00072912,17.1222,18.176148,2023-01-24
18377,2023-01-17 09:16:00,17700.0,17892.0,583900,4218100,228.75,30.0,40300,644450,0.697715,-0.31252,0.00081655,0.00077969,16.938407,18.001206,2023-01-24
13127,2023-01-17 09:16:00,17750.0,17892.0,265950,1655350,190.5,41.4,33350,343500,0.654824,-0.351726,0.00085942,0.00082436,16.998818,17.844392,2023-01-24
7877,2023-01-17 09:16:00,17800.0,17892.0,1396600,5280100,154.85,56.15,157400,935150,0.611321,-0.393399,0.00090005,0.00086015,16.883287,17.726681,2023-01-24
2627,2023-01-17 09:16:00,17850.0,17892.0,1054550,1695200,122.15,73.95,176550,515550,0.566357,-0.436492,0.0009381,0.0008917,16.625511,17.511337,2023-01-24
2,2023-01-17 09:16:00,17900.0,17892.0,8264250,6633150,94.05,95.6,993500,1674700,0.51914,-0.48132,0.00095905,0.0009134,16.471922,17.2962,2023-01-24
5252,2023-01-17 09:16:00,17950.0,17892.0,2470000,1032800,71.0,122.2,484750,282450,0.471224,-0.527046,0.00095839,0.00091523,16.459414,17.240824,2023-01-24
10502,2023-01-17 09:16:00,18000.0,17892.0,10173750,2552200,52.35,153.85,951000,579750,0.423993,-0.571657,0.00094174,0.00089512,16.488389,17.382952,2023-01-24
15752,2023-01-17 09:16:00,18050.0,17892.0,3551550,393100,37.15,189.0,398250,68000,0.377421,-0.614714,0.00091695,0.00086605,16.427372,17.501567,2023-01-24
21002,2023-01-17 09:16:00,18100.0,17892.0,8020850,615050,25.65,227.25,679300,143000,0.332745,-0.65598,0.00087809,0.00082936,16.404239,17.592813,2023-01-24
26252,2023-01-17 09:16:00,18150.0,17892.0,3127750,120250,17.35,269.1,310950,27000,0.291097,-0.692503,0.00082662,0.00077776,16.445508,17.918768,2023-01-24
23628,2023-01-17 09:17:00,17650.0,17893.1992,88650,2285550,270.9,20.55,4100,458800,0.739912,-0.27326,0.00076415,0.00073269,16.830589,17.99711,2023-01-24
18378,2023-01-17 09:17:00,17700.0,17893.1992,595400,4482550,228.45,28.9,27400,655450,0.702109,-0.309637,0.00082716,0.0007857,16.61051,17.791329,2023-01-24
13128,2023-01-17 09:17:00,17750.0,17893.1992,275550,1827000,191.0,39.9,30250,420500,0.656541,-0.348823,0.00086201,0.0008337,16.915797,17.591159,2023-01-24
7878,2023-01-17 09:17:00,17800.0,17893.1992,1448900,5656700,154.25,54.3,229700,919050,0.614055,-0.390834,0.000913,0.00087234,16.609457,17.44666,2023-01-24
2628,2023-01-17 09:17:00,17850.0,17893.1992,1055900,1992050,122.35,71.65,192650,526550,0.567799,-0.434384,0.00094265,0.00090791,16.534704,17.183419,2023-01-24
3,2023-01-17 09:17:00,17900.0,17893.1992,8892300,7563650,94.0,93.3,858650,1306050,0.520366,-0.480046,0.00096562,0.00092949,16.357147,16.993812,2023-01-24
5253,2023-01-17 09:17:00,17950.0,17893.1992,2665750,1186050,70.9,120.4,398000,248300,0.472128,-0.526367,0.00096482,0.00092601,16.351974,17.0416,2023-01-24
10503,2023-01-17 09:17:00,18000.0,17893.1992,10588250,2660950,52.0,151.05,758950,442100,0.424384,-0.572389,0.00095021,0.0009151,16.344148,16.997359,2023-01-24
15753,2023-01-17 09:17:00,18050.0,17893.1992,3643900,455000,37.05,186.6,429900,119450,0.377832,-0.615935,0.00092218,0.00088148,16.339391,17.178715,2023-01-24
21003,2023-01-17 09:17:00,18100.0,17893.1992,8159000,587950,25.55,225.0,480850,148400,0.332947,-0.657843,0.00088278,0.00084279,16.320684,17.276849,2023-01-24
26253,2023-01-17 09:17:00,18150.0,17893.1992,3217100,151300,17.25,267.9,358150,18650,0.291089,-0.692152,0.00083077,0.00078054,16.36285,17.863536,2023-01-24
23629,2023-01-17 09:18:00,17650.0,17903.75,88650,2285550,280.55,18.9,2600,200250,0.7458,-0.265363,0.00074695,0.0007224,17.005159,17.977428,2023-01-24
18379,2023-01-17 09:18:00,17700.0,17903.75,595400,4482550,240.35,26.55,25800,446100,0.701558,-0.300764,0.00078572,0.00077803,17.491793,17.726774,2023-01-24
13129,2023-01-17 09:18:00,17750.0,17903.75,275550,1827000,200.0,36.75,30550,311550,0.66348,-0.339285,0.00084257,0.00082916,17.162047,17.494881,2023-01-24
7879,2023-01-17 09:18:00,17800.0,17903.75,1448900,5656700,163.3,50.2,193950,680000,0.621216,-0.380861,0.00088743,0.00087187,16.983146,17.315209,2023-01-24
2629,2023-01-17 09:18:00,17850.0,17903.75,1055900,1992050,129.5,66.5,143500,386550,0.577121,-0.424182,0.00092974,0.00091221,16.682559,17.01406,2023-01-24
4,2023-01-17 09:18:00,17900.0,17903.75,8892300,7563650,100.25,87.2,706900,1000350,0.53036,-0.470034,0.00095533,0.00093744,16.497918,16.814031,2023-01-24
5254,2023-01-17 09:18:00,17950.0,17903.75,2665750,1186050,76.0,112.4,334500,227800,0.48247,-0.517168,0.00095994,0.00094701,16.450486,16.675765,2023-01-24
10504,2023-01-17 09:18:00,18000.0,17903.75,10588250,2660950,56.4,142.65,608850,363250,0.43504,-0.564012,0.00094633,0.00093451,16.481227,16.69626,2023-01-24
15754,2023-01-17 09:18:00,18050.0,17903.75,3643900,455000,40.2,176.6,298850,82050,0.388004,-0.610046,0.00092577,0.00091178,16.396905,16.672367,2023-01-24
21004,2023-01-17 09:18:00,18100.0,17903.75,8159000,587950,27.9,214.25,486800,105200,0.342718,-0.654315,0.00088986,0.00087595,16.364176,16.677903,2023-01-24
26254,2023-01-17 09:18:00,18150.0,17903.75,3217100,151300,18.9,256.0,250900,9600,0.300105,-0.693113,0.00084115,0.00081948,16.380342,16.982121,2023-01-24
23630,2023-01-17 09:19:00,17650.0,17910.9004,88650,2285550,288.85,17.6,2250,278950,0.742882,-0.2592,0.00072155,0.00071713,17.702861,17.886622,2023-01-24
18380,2023-01-17 09:19:00,17700.0,17910.9004,595400,4482550,246.35,24.95,54000,529000,0.706657,-0.294553,0.00077707,0.00077329,17.540822,17.660338,2023-01-24
13130,2023-01-17 09:19:00,17750.0,17910.9004,275550,1827000,205.1,34.6,33350,263000,0.670138,-0.332608,0.00083927,0.00082672,17.088076,17.404845,2023-01-24
7880,2023-01-17 09:19:00,17800.0,17910.9004,1448900,5656700,167.7,47.4,288200,975900,0.628286,-0.373895,0.00088759,0.00087236,16.873871,17.200593,2023-01-24
2630,2023-01-17 09:19:00,17850.0,17910.9004,1055900,1992050,134.1,63.7,190250,326300,0.583592,-0.417642,0.0009242,0.0009092,16.720467,17.007586,2023-01-24
5,2023-01-17 09:19:00,17900.0,17910.9004,8892300,7563650,104.0,83.6,1125950,932000,0.5372,-0.463264,0.00095415,0.00093829,16.488378,16.768932,2023-01-24
5255,2023-01-17 09:19:00,17950.0,17910.9004,2665750,1186050,79.6,108.65,423650,266900,0.48942,-0.510356,0.00095593,0.0009452,16.523793,16.711763,2023-01-24
10505,2023-01-17 09:19:00,18000.0,17910.9004,10588250,2660950,59.35,138.3,935650,362400,0.442077,-0.557189,0.00094483,0.00093469,16.547269,16.731235,2023-01-24
15755,2023-01-17 09:19:00,18050.0,17910.9004,3643900,455000,42.8,172.05,976500,76800,0.39541,-0.602802,0.00092388,0.00091014,16.511969,16.781549,2023-01-24
21005,2023-01-17 09:19:00,18100.0,17910.9004,8159000,587950,29.95,209.25,710700,109200,0.350184,-0.646861,0.00089025,0.00087554,16.4824,16.810257,2023-01-24
26255,2023-01-17 09:19:00,18150.0,17910.9004,3217100,151300,20.3,249.3,381550,9000,0.306967,-0.689517,0.00084559,0.00083374,16.453994,16.771225,2023-01-24
23631,2023-01-17 09:20:00,17700.0,17927.6992,599900,4633250,262.75,20.75,78650,752450,0.712261,-0.277774,0.00073957,0.0007672,18.248571,17.295965,2023-01-24
18381,2023-01-17 09:20:00,17750.0,17927.6992,305250,1966350,221.0,29.25,58050,440750,0.677786,-0.31542,0.00079818,0.00082551,17.780709,17.038799,2023-01-24
13131,2023-01-17 09:20:00,17800.0,17927.6992,1576150,6225350,182.5,39.4,437750,1439850,0.638666,-0.354397,0.00084812,0.0008897,17.478266,16.549067,2023-01-24
7881,2023-01-17 09:20:00,17850.0,17927.6992,1194100,2206700,146.35,53.55,362300,647850,0.597486,-0.398374,0.00089961,0.00094021,17.022323,16.24328,2023-01-24
2631,2023-01-17 09:20:00,17900.0,17927.6992,9391500,8305350,115.5,71.45,2125100,1674000,0.552163,-0.44528,0.00092696,0.00098163,16.885287,15.931025,2023-01-24
6,2023-01-17 09:20:00,17950.0,17927.6992,2809050,1346750,87.8,96.7,799700,501150,0.505487,-0.494608,0.00095188,0.00097603,16.583613,16.173401,2023-01-24
