id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23656,2023-07-11 09:15:00,19150.0,19420.6,145000,3424000,280.3,6.9,82400,1038650,,-0.200325,,0.00078275,0.0,13.075267,2023-07-18
18403,2023-07-11 09:15:00,19200.0,19420.6,803750,5314550,232.9,10.15,139850,1154700,0.910018,-0.232691,0.00087846,0.00089253,6.750383,12.505949,2023-07-18
13147,2023-07-11 09:15:00,19250.0,19420.6,597700,3373850,189.4,16.2,113000,918900,0.778957,-0.276402,0.0011517,0.00099599,9.414959,12.265985,2023-07-18
7892,2023-07-11 09:15:00,19300.0,19420.6,1941100,5365400,148.35,24.95,761750,1503550,0.707108,-0.325082,0.00126654,0.00109681,9.916398,11.985738,2023-07-18
2631,2023-07-11 09:15:00,19350.0,19420.6,2314750,3798700,111.35,38.05,961300,1329200,0.63822,-0.380426,0.00135548,0.0011767,10.097243,11.821689,2023-07-18
1,2023-07-11 09:15:00,19400.0,19420.6,10317500,6753500,79.85,56.1,3252400,2440350,0.567773,-0.439981,0.00140662,0.00123214,10.208412,11.690952,2023-07-18
5262,2023-07-11 09:15:00,19450.0,19420.6,5109050,704300,55.4,81.5,2066400,744550,0.496959,-0.501911,0.00139509,0.001226,10.443547,11.884105,2023-07-18
10520,2023-07-11 09:15:00,19500.0,19420.6,10864050,2308300,36.9,113.1,2314150,546100,0.429357,-0.560865,0.00134546,0.00117808,10.658837,12.223435,2023-07-18
15776,2023-07-11 09:15:00,19550.0,19420.6,3997800,306150,23.55,149.8,823000,53050,0.366162,-0.614369,0.00126666,0.00110318,10.849247,12.660786,2023-07-18
21030,2023-07-11 09:15:00,19600.0,19420.6,6736500,444650,14.5,191.85,1145900,99950,0.308692,-0.65754,0.00116403,0.0009941,11.048555,13.498332,2023-07-18
26281,2023-07-11 09:15:00,19650.0,19420.6,3621550,110350,9.2,235.85,585650,4150,0.261352,-0.694717,0.00103718,0.00089664,11.452318,14.273415,2023-07-18
23657,2023-07-11 09:16:00,19200.0,19433.4,803750,5314550,241.6,9.45,68200,631300,,-0.225554,,0.00086035,0.0,12.741187,2023-07-18
18404,2023-07-11 09:16:00,19250.0,19433.4,597700,3373850,196.0,14.85,64550,621050,0.8907,-0.266698,0.00109588,0.00096372,6.234096,12.445396,2023-07-18
13148,2023-07-11 09:16:00,19300.0,19433.4,1941100,5365400,153.5,22.5,357000,885600,0.75716,-0.312419,0.00136052,0.00106995,8.393424,12.075547,2023-07-18
7893,2023-07-11 09:16:00,19350.0,19433.4,2314750,3798700,116.65,34.5,531500,1459350,0.667399,-0.366274,0.00142451,0.00115419,9.308205,11.900391,2023-07-18
2632,2023-07-11 09:16:00,19400.0,19433.4,10317500,6753500,82.55,51.55,2133900,2247500,0.592899,-0.424982,0.00151434,0.00121062,9.353636,11.814588,2023-07-18
2,2023-07-11 09:16:00,19450.0,19433.4,5109050,704300,57.1,76.4,1163150,517450,0.515475,-0.48638,0.0014956,0.00119821,9.728687,12.145313,2023-07-18
