id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23653,2024-06-04 09:15:00,22500.0,22755.9,1656450,3949150,490.0,234.75,132000,1070675,0.587567,-0.415008,0.00025486,0.00024417,47.609682,49.76507,2024-06-11
18400,2024-06-04 09:15:00,22550.0,22755.9,215725,274575,448.05,251.9,32075,103325,0.576419,-0.42702,0.00026584,0.00024768,45.912944,49.362473,2024-06-11
13143,2024-06-04 09:15:00,22600.0,22755.9,1303900,2003075,424.3,272.85,46725,321950,0.562349,-0.439534,0.00026293,0.00024903,46.714384,49.357361,2024-06-11
7888,2024-06-04 09:15:00,22650.0,22755.9,260750,328200,390.2,288.9,37425,97900,0.549523,-0.451726,0.00026906,0.00025451,45.858937,48.499599,2024-06-11
2630,2024-06-04 09:15:00,22700.0,22755.9,692725,1100300,358.95,308.25,173025,590500,0.536136,-0.464425,0.00027366,0.00025824,45.251106,47.960254,2024-06-11
1,2024-06-04 09:15:00,22750.0,22755.9,161775,267175,332.45,327.95,147100,190975,0.522408,-0.477428,0.00027501,0.00026239,45.144173,47.313554,2024-06-11
5259,2024-06-04 09:15:00,22800.0,22755.9,746250,1702200,301.1,350.3,247425,797225,0.508302,-0.490705,0.00028135,0.00026519,44.186192,46.876345,2024-06-11
10516,2024-06-04 09:15:00,22850.0,22755.9,149575,246325,273.85,372.6,48700,118300,0.493884,-0.504325,0.000285,0.00026875,43.625335,46.265112,2024-06-11
15771,2024-06-04 09:15:00,22900.0,22755.9,471575,707725,251.85,397.8,148150,470850,0.479712,-0.518044,0.00028468,0.00027069,43.622905,45.889738,2024-06-11
21027,2024-06-04 09:15:00,22950.0,22755.9,287425,342425,225.35,427.95,79625,147400,0.46447,-0.531273,0.00028939,0.00026922,42.797343,46.04539,2024-06-11
26279,2024-06-04 09:15:00,23000.0,22755.9,4134650,2637450,208.05,453.3,1034650,1027275,0.450691,-0.545672,0.00028626,0.00027245,43.105865,45.340837,2024-06-11
