id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23626,2023-01-31 09:15:00,17450.0,17700.8008,154750,677100,331.5,72.4,8200,137400,0.648304,-0.353884,0.00048367,0.00047628,30.739783,31.286666,2023-02-07
18376,2023-01-31 09:15:00,17500.0,17700.8008,1360750,3199900,294.35,85.6,109800,771900,0.624794,-0.3772,0.00050051,0.00049176,30.363437,30.954892,2023-02-07
13126,2023-01-31 09:15:00,17550.0,17700.8008,353050,577800,259.05,100.8,83200,168150,0.600302,-0.401471,0.00051629,0.00050567,29.978884,30.643887,2023-02-07
7876,2023-01-31 09:15:00,17600.0,17700.8008,1909150,2007150,226.85,118.5,446250,644900,0.574458,-0.426715,0.00052724,0.00051667,29.790203,30.416403,2023-02-07
2626,2023-01-31 09:15:00,17650.0,17700.8008,645700,580250,196.85,139.05,226400,228200,0.548045,-0.452689,0.00053633,0.00052377,29.589502,30.305436,2023-02-07
1,2023-01-31 09:15:00,17700.0,17700.8008,2746450,1563050,169.7,161.35,1264800,1058650,0.521117,-0.478972,0.00054154,0.0005305,29.477692,30.091609,2023-02-07
5251,2023-01-31 09:15:00,17750.0,17700.8008,784300,307150,145.25,186.35,421000,201300,0.494003,-0.505602,0.00054336,0.0005339,29.416768,29.938485,2023-02-07
10501,2023-01-31 09:15:00,17800.0,17700.8008,4362150,1300750,122.3,214.8,1118650,306350,0.466595,-0.532084,0.00054577,0.00053147,29.187503,29.981022,2023-02-07
15751,2023-01-31 09:15:00,17850.0,17700.8008,1183600,357250,102.7,244.6,309950,42300,0.43945,-0.558727,0.0005424,0.00052984,29.131977,29.843354,2023-02-07
21001,2023-01-31 09:15:00,17900.0,17700.8008,3969400,1167000,85.05,276.35,743000,45950,0.412306,-0.585507,0.00053778,0.00052694,29.004447,29.637243,2023-02-07
26251,2023-01-31 09:15:00,17950.0,17700.8008,1209800,205100,71.05,311.95,225350,3000,0.38671,-0.610773,0.00052569,0.00051617,29.174172,29.767947,2023-02-07
23627,2023-01-31 09:16:00,17450.0,17685.8496,154750,677100,327.55,77.6,6700,176500,0.635572,-0.361913,0.00046754,0.00047681,32.225942,31.525567,2023-02-07
18377,2023-01-31 09:16:00,17500.0,17685.8496,1360750,3199900,290.45,91.6,103950,708100,0.613298,-0.385403,0.00048483,0.0004911,31.661516,31.226239,2023-02-07
13127,2023-01-31 09:16:00,17550.0,17685.8496,353050,577800,256.5,107.2,51100,187050,0.589302,-0.409561,0.00049741,0.00050507,31.35753,30.861365,2023-02-07
7877,2023-01-31 09:16:00,17600.0,17685.8496,1909150,2007150,224.25,125.05,373200,530000,0.564661,-0.434637,0.00050954,0.00051699,30.987703,30.532226,2023-02-07
2627,2023-01-31 09:16:00,17650.0,17685.8496,645700,580250,195.0,146.0,305350,322050,0.539131,-0.460577,0.00051748,0.00052433,30.770298,30.366215,2023-02-07
2,2023-01-31 09:16:00,17700.0,17685.8496,2746450,1563050,168.05,168.75,1096150,956450,0.513148,-0.48691,0.00052335,0.00053117,30.555558,30.106009,2023-02-07
5252,2023-01-31 09:16:00,17750.0,17685.8496,784300,307150,142.95,194.1,291800,178050,0.486728,-0.513641,0.00052859,0.00053504,30.252351,29.887029,2023-02-07
10502,2023-01-31 09:16:00,17800.0,17685.8496,4362150,1300750,120.75,221.6,722550,320400,0.460091,-0.540715,0.00052986,0.00053731,30.045535,29.622544,2023-02-07
15752,2023-01-31 09:16:00,17850.0,17685.8496,1183600,357250,101.45,253.25,283350,58850,0.433633,-0.56706,0.00052692,0.0005312,29.944026,29.694024,2023-02-07
21002,2023-01-31 09:16:00,17900.0,17685.8496,3969400,1167000,84.0,285.0,507150,51600,0.407075,-0.594457,0.00052295,0.00052991,29.762003,29.343353,2023-02-07
26252,2023-01-31 09:16:00,17950.0,17685.8496,1209800,205100,69.6,321.1,230550,15100,0.381499,-0.619976,0.00051369,0.00051887,29.76282,29.430827,2023-02-07
23628,2023-01-31 09:17:00,17400.0,17669.1504,240800,2240350,357.0,69.25,15250,334100,0.646608,-0.346734,0.00044568,0.0004667,33.481302,31.752722,2023-02-07
18378,2023-01-31 09:17:00,17450.0,17669.1504,153250,683200,316.95,81.1,7450,134300,0.626891,-0.36897,0.00046787,0.0004845,32.485227,31.256949,2023-02-07
13128,2023-01-31 09:17:00,17500.0,17669.1504,1332750,3306250,282.45,95.4,74950,536600,0.603495,-0.392718,0.0004791,0.00049942,32.29759,30.902167,2023-02-07
7878,2023-01-31 09:17:00,17550.0,17669.1504,337550,604050,247.75,111.65,28700,129250,0.580306,-0.417351,0.00049502,0.00051308,31.696467,30.542601,2023-02-07
2628,2023-01-31 09:17:00,17600.0,17669.1504,1963450,2118350,217.6,130.35,244550,446250,0.555427,-0.442913,0.00050241,0.00052413,31.569932,30.243773,2023-02-07
3,2023-01-31 09:17:00,17650.0,17669.1504,696550,637350,188.4,150.8,132800,267750,0.530291,-0.469111,0.00051161,0.0005349,31.214611,29.852221,2023-02-07
5253,2023-01-31 09:17:00,17700.0,17669.1504,3206350,2026850,162.1,173.9,465800,499650,0.504575,-0.49604,0.00051702,0.00054262,30.975318,29.514071,2023-02-07
10503,2023-01-31 09:17:00,17750.0,17669.1504,915350,398150,137.4,200.1,189450,106600,0.47835,-0.523367,0.00052253,0.00054573,30.605624,29.297395,2023-02-07
15753,2023-01-31 09:17:00,17800.0,17669.1504,4307850,1421400,115.75,228.0,432100,205000,0.451931,-0.551231,0.00052363,0.00054881,30.36385,28.941858,2023-02-07
21003,2023-01-31 09:17:00,17850.0,17669.1504,1229550,373550,96.25,260.0,184550,34900,0.425276,-0.57841,0.00052294,0.00054335,30.088029,28.90482,2023-02-07
26253,2023-01-31 09:17:00,17900.0,17669.1504,3996750,1202750,79.8,292.85,450750,33850,0.399149,-0.606424,0.00051727,0.00054041,29.967706,28.57561,2023-02-07
23629,2023-01-31 09:18:00,17400.0,17659.5508,240800,2240350,351.5,74.25,13050,395850,0.641174,-0.353359,0.00044399,0.00046216,33.809377,32.304992,2023-02-07
18379,2023-01-31 09:18:00,17450.0,17659.5508,153250,683200,314.0,86.9,7350,147350,0.620058,-0.375656,0.00045991,0.0004782,33.254329,31.870738,2023-02-07
13129,2023-01-31 09:18:00,17500.0,17659.5508,1332750,3306250,278.7,101.2,117500,676150,0.597674,-0.398867,0.00047384,0.00049371,32.801566,31.410664,2023-02-07
7879,2023-01-31 09:18:00,17550.0,17659.5508,337550,604050,245.25,117.85,30400,172350,0.574406,-0.423221,0.00048681,0.00050686,32.34494,31.029791,2023-02-07
2629,2023-01-31 09:18:00,17600.0,17659.5508,1963450,2118350,214.95,136.75,230050,545000,0.550064,-0.448439,0.00049534,0.00051805,32.097378,30.67508,2023-02-07
4,2023-01-31 09:18:00,17650.0,17659.5508,696550,637350,185.2,157.85,174450,349350,0.525292,-0.474384,0.00050679,0.00052756,31.557737,30.313612,2023-02-07
5254,2023-01-31 09:18:00,17700.0,17659.5508,3206350,2026850,159.0,181.3,442550,507050,0.499769,-0.500989,0.00051271,0.00053498,31.256336,29.954723,2023-02-07
10504,2023-01-31 09:18:00,17750.0,17659.5508,915350,398150,135.05,207.5,152800,121550,0.473813,-0.528059,0.00051674,0.00053899,30.945409,29.658692,2023-02-07
15754,2023-01-31 09:18:00,17800.0,17659.5508,4307850,1421400,113.1,235.5,416900,191300,0.447379,-0.555753,0.00051961,0.00054262,30.572655,29.244418,2023-02-07
21004,2023-01-31 09:18:00,17850.0,17659.5508,1229550,373550,94.45,266.8,220150,37550,0.421193,-0.583322,0.00051706,0.0005406,30.386628,28.994741,2023-02-07
26254,2023-01-31 09:18:00,17900.0,17659.5508,3996750,1202750,77.85,300.4,373700,34200,0.394971,-0.610915,0.00051272,0.00053597,30.166248,28.736448,2023-02-07
23630,2023-01-31 09:19:00,17350.0,17612.8008,40850,624600,361.2,74.35,500,193250,0.637313,-0.35268,0.0004256,0.00045872,35.495845,32.612903,2023-02-07
18380,2023-01-31 09:19:00,17400.0,17612.8008,240800,2240350,324.05,87.15,15950,506900,0.616986,-0.374943,0.00043983,0.00047401,34.951433,32.219838,2023-02-07
13130,2023-01-31 09:19:00,17450.0,17612.8008,153250,683200,287.25,101.25,8950,295000,0.596289,-0.397874,0.00045663,0.00048972,34.159315,31.731117,2023-02-07
7880,2023-01-31 09:19:00,17500.0,17612.8008,1332750,3306250,257.7,117.4,95650,834600,0.572727,-0.421875,0.00045913,0.00050396,34.415148,31.271165,2023-02-07
2630,2023-01-31 09:19:00,17550.0,17612.8008,337550,604050,225.85,136.0,33950,226100,0.55004,-0.446903,0.00047082,0.0005157,33.859906,30.882315,2023-02-07
5,2023-01-31 09:19:00,17600.0,17612.8008,1963450,2118350,195.1,156.75,401150,732500,0.526537,-0.472708,0.00048378,0.00052593,33.141361,30.481493,2023-02-07
5255,2023-01-31 09:19:00,17650.0,17612.8008,696550,637350,169.2,180.0,280100,427050,0.502221,-0.499223,0.00048813,0.00053361,32.918323,30.112869,2023-02-07
10505,2023-01-31 09:19:00,17700.0,17612.8008,3206350,2026850,144.5,205.5,568350,657500,0.477409,-0.526359,0.0004934,0.00053955,32.514721,29.716664,2023-02-07
15755,2023-01-31 09:19:00,17750.0,17612.8008,915350,398150,122.0,233.8,252900,174950,0.452123,-0.553864,0.00049692,0.00054181,32.103504,29.386359,2023-02-07
21005,2023-01-31 09:19:00,17800.0,17612.8008,4307850,1421400,102.5,263.7,534250,203150,0.426862,-0.582201,0.00049622,0.00054433,31.836377,28.890976,2023-02-07
26255,2023-01-31 09:19:00,17850.0,17612.8008,1229550,373550,85.25,298.4,319250,70450,0.401605,-0.608919,0.00049319,0.00053549,31.584855,28.882034,2023-02-07
23631,2023-01-31 09:20:00,17350.0,17621.0508,40900,641300,371.95,70.7,1450,176400,0.637527,-0.347629,0.00041326,0.0004607,36.533262,32.289307,2023-02-07
18381,2023-01-31 09:20:00,17400.0,17621.0508,239250,2308900,330.85,82.55,19400,533300,0.619951,-0.369548,0.00043566,0.00047815,35.188903,31.779136,2023-02-07
13131,2023-01-31 09:20:00,17450.0,17621.0508,150300,694250,294.2,96.15,17650,427200,0.599334,-0.39258,0.00045141,0.00049482,34.472533,31.276404,2023-02-07
7881,2023-01-31 09:20:00,17500.0,17621.0508,1338100,3311850,260.65,112.05,181250,853450,0.577161,-0.416852,0.00046319,0.00050926,34.025767,30.852386,2023-02-07
2631,2023-01-31 09:20:00,17550.0,17621.0508,347200,612650,227.65,130.25,46800,310350,0.554477,-0.442111,0.00047742,0.00052159,33.329028,30.469163,2023-02-07
6,2023-01-31 09:20:00,17600.0,17621.0508,1978100,2090150,197.15,150.3,597750,986300,0.530678,-0.468146,0.00048934,0.00053338,32.726153,30.017154,2023-02-07
5256,2023-01-31 09:20:00,17650.0,17621.0508,761450,773200,170.45,173.4,375250,395450,0.506061,-0.494988,0.0004953,0.00054087,32.424601,29.693785,2023-02-07
10506,2023-01-31 09:20:00,17700.0,17621.0508,3446700,2070050,145.9,198.1,608600,589500,0.481016,-0.522565,0.00049964,0.00054882,32.110307,29.219171,2023-02-07
15756,2023-01-31 09:20:00,17750.0,17621.0508,990400,421950,123.95,225.6,252600,184150,0.455752,-0.550729,0.00050102,0.0005532,31.861054,28.799273,2023-02-07
21006,2023-01-31 09:20:00,17800.0,17621.0508,4441400,1454150,102.85,254.8,626600,175850,0.429606,-0.579919,0.00050444,0.00055776,31.344326,28.217155,2023-02-07
26256,2023-01-31 09:20:00,17850.0,17621.0508,1296550,385300,85.9,287.95,244300,34850,0.404316,-0.608557,0.00049994,0.0005539,31.199274,27.91725,2023-02-07
23632,2023-01-31 09:21:00,17350.0,17612.6504,40900,641300,351.75,75.65,1400,337950,0.644016,-0.353811,0.00044818,0.0004553,33.494634,32.898966,2023-02-07
18382,2023-01-31 09:21:00,17400.0,17612.6504,239250,2308900,319.7,88.25,22350,615400,0.619299,-0.375732,0.00045005,0.00047105,34.098837,32.447248,2023-02-07
13132,2023-01-31 09:21:00,17450.0,17612.6504,150300,694250,282.85,102.8,15700,476750,0.59811,-0.398725,0.00046748,0.00048539,33.331535,32.035167,2023-02-07
7882,2023-01-31 09:21:00,17500.0,17612.6504,1338100,3311850,249.8,119.6,150700,957350,0.575015,-0.422728,0.00047897,0.00049764,32.956958,31.68555,2023-02-07
2632,2023-01-31 09:21:00,17550.0,17612.6504,347200,612650,218.75,138.6,50150,342800,0.551193,-0.447516,0.00048916,0.00050804,32.582068,31.358067,2023-02-07
7,2023-01-31 09:21:00,17600.0,17612.6504,1978100,2090150,189.4,159.85,601900,1179450,0.526718,-0.472967,0.000499,0.00051654,32.132558,31.039808,2023-02-07
5257,2023-01-31 09:21:00,17650.0,17612.6504,761450,773200,164.0,183.3,267500,468850,0.501682,-0.498991,0.00050219,0.00052337,31.999884,30.705429,2023-02-07
10507,2023-01-31 09:21:00,17700.0,17612.6504,3446700,2070050,139.75,210.0,651200,760650,0.47624,-0.525285,0.00050658,0.00052522,31.666569,30.535939,2023-02-07
15757,2023-01-31 09:21:00,17750.0,17612.6504,990400,421950,118.45,237.85,240550,193800,0.450696,-0.552193,0.00050695,0.00052858,31.45787,30.142517,2023-02-07
21007,2023-01-31 09:21:00,17800.0,17612.6504,4441400,1454150,99.2,269.2,674950,257850,0.424982,-0.5788,0.00050574,0.00052579,31.212469,29.966139,2023-02-07
26257,2023-01-31 09:21:00,17850.0,17612.6504,1296550,385300,82.45,302.15,286800,59600,0.399483,-0.605831,0.0005014,0.00052274,31.028355,29.654297,2023-02-07
23633,2023-01-31 09:22:00,17350.0,17617.9004,40900,641300,355.75,70.65,2150,254150,0.646216,-0.348347,0.00044651,0.00046381,33.537001,32.105669,2023-02-07
18383,2023-01-31 09:22:00,17400.0,17617.9004,239250,2308900,319.8,82.7,19300,513650,0.623808,-0.370526,0.00045794,0.00048102,33.380303,31.625599,2023-02-07
13133,2023-01-31 09:22:00,17450.0,17617.9004,150300,694250,284.0,96.8,13650,452700,0.601648,-0.393939,0.00047256,0.00049654,32.888437,31.206169,2023-02-07
7883,2023-01-31 09:22:00,17500.0,17617.9004,1338100,3311850,248.45,114.45,134900,732050,0.5791,-0.418944,0.00049069,0.00050602,32.096504,31.092915,2023-02-07
2633,2023-01-31 09:22:00,17550.0,17617.9004,347200,612650,218.3,132.1,47300,320850,0.55446,-0.443889,0.00049815,0.00052026,31.951025,30.575445,2023-02-07
8,2023-01-31 09:22:00,17600.0,17617.9004,1978100,2090150,188.8,154.35,477400,837150,0.529556,-0.470034,0.00050823,0.00052537,31.525216,30.494528,2023-02-07
5258,2023-01-31 09:22:00,17650.0,17617.9004,761450,773200,163.1,176.8,277500,325150,0.50405,-0.496547,0.00051193,0.00053508,31.382294,30.024628,2023-02-07
10508,2023-01-31 09:22:00,17700.0,17617.9004,3446700,2070050,139.5,204.65,700400,556200,0.478324,-0.523099,0.00051411,0.00053282,31.204773,30.102898,2023-02-07
15758,2023-01-31 09:22:00,17750.0,17617.9004,990400,421950,117.8,231.6,261600,149900,0.452314,-0.550685,0.00051533,0.00053885,30.953749,29.574724,2023-02-07
21008,2023-01-31 09:22:00,17800.0,17617.9004,4441400,1454150,98.8,262.6,635250,226600,0.426394,-0.577957,0.00051302,0.00053688,30.782353,29.352028,2023-02-07
26258,2023-01-31 09:22:00,17850.0,17617.9004,1296550,385300,82.4,296.45,244950,63000,0.400878,-0.604747,0.00050722,0.00053043,30.692478,29.239198,2023-02-07
23634,2023-01-31 09:23:00,17400.0,17640.3008,250000,2370700,334.6,74.0,29250,584850,0.634683,-0.357966,0.00045577,0.00048231,33.182066,31.138644,2023-02-07
18384,2023-01-31 09:23:00,17450.0,17640.3008,151550,745750,297.7,87.45,8450,604650,0.612875,-0.381555,0.00047175,0.00049801,32.644595,30.79048,2023-02-07
13134,2023-01-31 09:23:00,17500.0,17640.3008,1375150,3337200,263.9,102.5,115950,844750,0.589467,-0.405913,0.00048328,0.00051346,32.364831,30.378683,2023-02-07
7884,2023-01-31 09:23:00,17550.0,17640.3008,358200,634250,230.6,120.3,35650,325150,0.565809,-0.431466,0.00049767,0.00052529,31.804188,30.096062,2023-02-07
2634,2023-01-31 09:23:00,17600.0,17640.3008,2122950,2253000,201.45,140.3,361000,583400,0.540847,-0.457717,0.00050473,0.00053535,31.625619,29.805491,2023-02-07
9,2023-01-31 09:23:00,17650.0,17640.3008,913950,778000,174.45,162.65,285750,301450,0.515509,-0.484596,0.00051014,0.00054327,31.43171,29.515338,2023-02-07
5259,2023-01-31 09:23:00,17700.0,17640.3008,3699300,2230450,149.4,187.95,530750,388100,0.489814,-0.511908,0.00051451,0.00054704,31.177906,29.320528,2023-02-07
