id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23664,2023-10-03 09:15:00,19300.0,19543.6,115050,2943650,262.6,14.55,11000,664400,0.793723,-0.250043,0.00085524,0.00078038,12.101353,14.779623,2023-10-10
18409,2023-10-03 09:15:00,19350.0,19543.6,64250,2774600,220.8,20.5,28450,389600,0.734655,-0.285304,0.00092125,0.0008608,12.911803,14.320794,2023-10-10
13152,2023-10-03 09:15:00,19400.0,19543.6,255500,4505000,181.75,29.9,80700,897400,0.681259,-0.328049,0.00097346,0.00092859,13.310245,14.119974,2023-10-10
7893,2023-10-03 09:15:00,19450.0,19543.6,177200,1869150,142.65,41.75,54950,909900,0.634787,-0.37312,0.00105918,0.000998,12.881615,13.76737,2023-10-10
2632,2023-10-03 09:15:00,19500.0,19543.6,1014750,6470750,108.9,58.2,470750,2176250,0.581442,-0.423106,0.00111464,0.00104778,12.717617,13.560717,2023-10-10
1,2023-10-03 09:15:00,19550.0,19543.6,726200,3480250,80.65,79.35,655850,1573700,0.525081,-0.475869,0.00113992,0.00107896,12.676138,13.394217,2023-10-10
5262,2023-10-03 09:15:00,19600.0,19543.6,3780750,7138600,57.55,106.3,1757950,2441350,0.468025,-0.529785,0.00114115,0.00107787,12.646803,13.394882,2023-10-10
10521,2023-10-03 09:15:00,19650.0,19543.6,2033950,1954550,39.7,138.2,989700,892250,0.411884,-0.582706,0.00111482,0.00105379,12.669063,13.442963,2023-10-10
15780,2023-10-03 09:15:00,19700.0,19543.6,6725400,3178250,26.75,174.55,1691750,829850,0.358835,-0.633248,0.001061,0.00100954,12.782523,13.534013,2023-10-10
21036,2023-10-03 09:15:00,19750.0,19543.6,4199900,606250,17.1,216.6,1129050,153450,0.308105,-0.674405,0.00099704,0.00092429,12.807173,14.142466,2023-10-10
26292,2023-10-03 09:15:00,19800.0,19543.6,8667900,1155950,10.9,258.6,1671100,138050,0.263437,-0.719134,0.00091349,0.00086708,12.973823,14.110529,2023-10-10
23665,2023-10-03 09:16:00,19300.0,19535.1,115050,2943650,257.3,15.75,12450,358100,0.769903,-0.257079,0.00084624,0.00079082,13.031635,14.805943,2023-10-10
18410,2023-10-03 09:16:00,19350.0,19535.1,64250,2774600,213.6,22.15,9050,340600,0.726726,-0.293119,0.00093519,0.00087001,12.914846,14.357318,2023-10-10
13153,2023-10-03 09:16:00,19400.0,19535.1,255500,4505000,173.1,32.2,51300,789800,0.67827,-0.336548,0.00101145,0.00093487,12.866611,14.175038,2023-10-10
7894,2023-10-03 09:16:00,19450.0,19535.1,177200,1869150,136.0,45.0,85550,649100,0.626919,-0.382469,0.001078,0.00099833,12.751388,13.875342,2023-10-10
2633,2023-10-03 09:16:00,19500.0,19535.1,1014750,6470750,103.2,62.6,521050,2081100,0.572402,-0.432767,0.0011282,0.00104004,12.627288,13.729411,2023-10-10
2,2023-10-03 09:16:00,19550.0,19535.1,726200,3480250,75.4,84.7,904400,1361650,0.515483,-0.485152,0.00115591,0.00106576,12.52218,13.582174,2023-10-10
5263,2023-10-03 09:16:00,19600.0,19535.1,3780750,7138600,53.6,113.05,1343300,1640400,0.457997,-0.537955,0.00114679,0.00105354,12.561138,13.686979,2023-10-10
10522,2023-10-03 09:16:00,19650.0,19535.1,2033950,1954550,36.5,145.5,745700,502000,0.401565,-0.589666,0.00111768,0.00102884,12.563644,13.722186,2023-10-10
15781,2023-10-03 09:16:00,19700.0,19535.1,6725400,3178250,24.5,183.9,1128200,435700,0.349052,-0.635639,0.00105667,0.00096447,12.715094,14.142354,2023-10-10
21037,2023-10-03 09:16:00,19750.0,19535.1,4199900,606250,15.95,224.9,639000,53100,0.30052,-0.678121,0.00098207,0.00089895,12.865073,14.479589,2023-10-10
26293,2023-10-03 09:16:00,19800.0,19535.1,8667900,1155950,10.15,269.0,1075300,100450,0.256799,-0.713759,0.00089749,0.00082231,13.038737,15.021781,2023-10-10
23666,2023-10-03 09:17:00,19300.0,19534.0,111650,3000200,256.1,15.55,12450,483800,0.770221,-0.256532,0.00085049,0.00079551,12.957841,14.703768,2023-10-10
18411,2023-10-03 09:17:00,19350.0,19534.0,68150,2860700,213.0,22.05,6950,371000,0.724363,-0.293167,0.00093278,0.00087455,13.004671,14.285405,2023-10-10
13154,2023-10-03 09:17:00,19400.0,19534.0,278300,4706700,173.5,31.8,84700,618900,0.673893,-0.336156,0.00099625,0.00094363,13.137091,14.038594,2023-10-10
7895,2023-10-03 09:17:00,19450.0,19534.0,230300,1873500,136.1,44.55,54650,451150,0.624306,-0.382457,0.00106703,0.00100889,12.912279,13.731304,2023-10-10
2634,2023-10-03 09:17:00,19500.0,19534.0,1382700,6913850,103.25,62.0,527250,1506500,0.570559,-0.433167,0.00111856,0.00105369,12.748269,13.555356,2023-10-10
3,2023-10-03 09:17:00,19550.0,19534.0,1641300,3962200,75.55,84.0,993300,996450,0.514144,-0.486234,0.0011456,0.00108214,12.6377,13.379278,2023-10-10
5264,2023-10-03 09:17:00,19600.0,19534.0,4577600,7051650,53.65,112.35,1127750,1363200,0.457063,-0.539904,0.00113902,0.0010709,12.645011,13.460086,2023-10-10
10523,2023-10-03 09:17:00,19650.0,19534.0,2454300,1891000,36.75,145.05,684850,294250,0.401241,-0.592377,0.00110781,0.00104402,12.674302,13.502415,2023-10-10
15782,2023-10-03 09:17:00,19700.0,19534.0,7193100,3072850,24.6,183.15,1292300,343150,0.348794,-0.640015,0.00105011,0.00098356,12.792363,13.812295,2023-10-10
21038,2023-10-03 09:17:00,19750.0,19534.0,4103350,593800,15.9,224.15,731900,37200,0.299942,-0.684148,0.00097866,0.00091782,12.90008,14.071116,2023-10-10
26294,2023-10-03 09:17:00,19800.0,19534.0,8618600,1148600,10.3,268.75,977950,92450,0.257401,-0.719502,0.00089206,0.00083421,13.135516,14.665894,2023-10-10
23667,2023-10-03 09:18:00,19300.0,19534.9,111650,3000200,255.8,15.4,10150,377150,0.777951,-0.255719,0.00086088,0.00079455,12.556129,14.69731,2023-10-10
18412,2023-10-03 09:18:00,19350.0,19534.9,68150,2860700,212.9,21.9,13700,300350,0.728655,-0.292445,0.0009421,0.00087321,12.776452,14.291,2023-10-10
13155,2023-10-03 09:18:00,19400.0,19534.9,278300,4706700,172.2,31.95,120850,543950,0.680037,-0.336127,0.00102166,0.00093834,12.710098,14.117294,2023-10-10
7896,2023-10-03 09:18:00,19450.0,19534.9,230300,1873500,135.6,44.7,66950,495600,0.627105,-0.382183,0.00108163,0.00100271,12.707849,13.813019,2023-10-10
2635,2023-10-03 09:18:00,19500.0,19534.9,1382700,6913850,103.1,62.45,496350,1333300,0.572137,-0.432823,0.00112776,0.00104285,12.635202,13.694287,2023-10-10
4,2023-10-03 09:18:00,19550.0,19534.9,1641300,3962200,75.4,85.0,659150,780550,0.515234,-0.485388,0.00115415,0.00106307,12.542809,13.61825,2023-10-10
5265,2023-10-03 09:18:00,19600.0,19534.9,4577600,7051650,53.5,113.4,1039050,844750,0.45776,-0.538035,0.00114677,0.00105039,12.561911,13.729204,2023-10-10
10524,2023-10-03 09:18:00,19650.0,19534.9,2454300,1891000,36.65,146.3,676750,304300,0.401685,-0.589022,0.00111402,0.00102007,12.607235,13.846791,2023-10-10
