id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
24625,2024-02-27 09:15:00,21850.0,22103.55,105700,1479150,305.4,41.1,3750,140950,0.689216,-0.315498,0.00059816,0.00058488,18.94659,19.502739,2024-03-05
19156,2024-02-27 09:15:00,21900.0,22103.55,728100,4654300,266.5,51.8,21850,423950,0.659125,-0.344037,0.00062446,0.00061257,18.847095,19.280171,2024-03-05
13685,2024-02-27 09:15:00,21950.0,22103.55,204600,1553650,229.9,65.35,12350,220900,0.627782,-0.37474,0.00064783,0.00063478,18.738256,19.164609,2024-03-05
8213,2024-02-27 09:15:00,22000.0,22103.55,3659100,6716350,195.5,81.35,186000,918400,0.59554,-0.406501,0.00066958,0.00065403,18.567792,19.033284,2024-03-05
2738,2024-02-27 09:15:00,22050.0,22103.55,637100,1360550,163.45,100.1,140700,383050,0.562279,-0.439267,0.00068972,0.0006694,18.333869,18.90184,2024-03-05
1,2024-02-27 09:15:00,22100.0,22103.55,3637050,4516200,135.45,121.2,701400,1245600,0.527626,-0.47277,0.00069947,0.0006834,18.257842,18.68838,2024-03-05
5476,2024-02-27 09:15:00,22150.0,22103.55,2751950,2112550,110.0,145.7,490950,350950,0.492471,-0.507116,0.00070716,0.00069081,18.099433,18.52838,2024-03-05
10949,2024-02-27 09:15:00,22200.0,22103.55,6619950,3685250,88.1,173.9,655850,358650,0.457006,-0.541672,0.00070714,0.00068975,17.998085,18.458476,2024-03-05
16419,2024-02-27 09:15:00,22250.0,22103.55,3189300,849100,68.6,205.1,214900,70600,0.421019,-0.576108,0.00070561,0.00068355,17.785789,18.386163,2024-03-05
21891,2024-02-27 09:15:00,22300.0,22103.55,6893600,1582100,52.4,239.4,568450,91100,0.385165,-0.609932,0.00069664,0.00067098,17.609404,18.349803,2024-03-05
27359,2024-02-27 09:15:00,22350.0,22103.55,1962250,264950,39.25,275.4,216450,14650,0.349922,-0.644439,0.00068051,0.00065912,17.46439,18.13484,2024-03-05
24626,2024-02-27 09:16:00,21850.0,22108.2,105700,1479150,310.25,41.3,2100,98400,0.689934,-0.314744,0.00059009,0.00057715,19.183456,19.740612,2024-03-05
19157,2024-02-27 09:16:00,21900.0,22108.2,728100,4654300,269.0,51.95,19250,367450,0.663397,-0.342925,0.00062727,0.00060415,18.668481,19.521851,2024-03-05
