id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
20251,2023-02-28 09:15:00,17150.0,17390.4004,43350,1609150,276.4,15.4,7450,201050,0.711969,-0.255418,0.00070318,0.0007845,19.790459,16.708477,2023-03-07
15751,2023-02-28 09:15:00,17200.0,17390.4004,457100,4470950,232.9,21.75,75500,708850,0.682724,-0.291477,0.00076958,0.00086234,18.884186,16.228142,2023-03-07
11251,2023-02-28 09:15:00,17250.0,17390.4004,220700,1777600,193.0,31.05,57850,314250,0.64656,-0.333337,0.00082581,0.00093329,18.358069,15.889639,2023-03-07
6751,2023-02-28 09:15:00,17300.0,17390.4004,1299250,3988500,155.85,43.85,410700,1080700,0.60695,-0.379646,0.00087988,0.00099415,17.823851,15.616232,2023-03-07
2251,2023-02-28 09:15:00,17350.0,17390.4004,988900,1567550,122.05,60.25,496650,874600,0.563785,-0.429109,0.0009288,0.00104756,17.293988,15.286426,2023-03-07
1,2023-02-28 09:15:00,17400.0,17390.4004,7514500,6325900,92.0,80.25,2024050,2066450,0.517213,-0.481696,0.00097086,0.00109776,16.743859,14.80639,2023-03-07
4501,2023-02-28 09:15:00,17450.0,17390.4004,2356200,737400,68.0,106.45,966650,406600,0.468204,-0.537184,0.00098193,0.00111152,16.517854,14.57495,2023-03-07
9001,2023-02-28 09:15:00,17500.0,17390.4004,7952650,2772550,49.65,137.55,1377850,344050,0.419862,-0.593609,0.00096341,0.00110377,16.547012,14.333658,2023-03-07
13501,2023-02-28 09:15:00,17550.0,17390.4004,3741350,752000,34.8,173.15,439250,65400,0.372223,-0.650373,0.00093628,0.00107553,16.479261,14.040532,2023-03-07
18001,2023-02-28 09:15:00,17600.0,17390.4004,10649100,2956250,23.8,212.2,760800,131400,0.32694,-0.709744,0.00089286,0.00103565,16.480676,13.485993,2023-03-07
22501,2023-02-28 09:15:00,17650.0,17390.4004,3475150,230800,15.9,253.9,332200,11400,0.284785,-0.781043,0.00083735,0.00098467,16.53033,12.230888,2023-03-07
20252,2023-02-28 09:16:00,17150.0,17381.4004,43350,1609150,268.6,16.15,1450,178550,0.70657,-0.260637,0.00071356,0.00080073,19.683795,16.551759,2023-03-07
15752,2023-02-28 09:16:00,17200.0,17381.4004,457100,4470950,225.6,23.0,51250,503350,0.6763,-0.298093,0.00077916,0.00087773,18.819553,16.118577,2023-03-07
