id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23626,2022-12-08 09:15:00,18300.0,18563.4004,185200,5072700,270.0,1.1,13350,1030350,0.630096,-0.333096,0.00040029,0.00051834,36.036772,26.794612,2022-12-15
18376,2022-12-08 09:15:00,18350.0,18563.4004,224600,4314650,220.85,1.7,7150,1747400,0.6214,-0.346804,0.00045703,0.00058309,31.795763,24.189511,2022-12-15
13126,2022-12-08 09:15:00,18400.0,18563.4004,565350,5865050,174.2,4.0,72300,2189350,0.604017,-0.373107,0.00049753,0.00061815,29.589569,23.400884,2022-12-15
7876,2022-12-08 09:15:00,18450.0,18563.4004,134700,3365250,128.3,8.8,83750,2329550,0.586332,-0.401632,0.00056434,0.00065487,26.375272,22.564915,2022-12-15
2626,2022-12-08 09:15:00,18500.0,18563.4004,1466850,6500400,87.75,18.45,742600,2987250,0.560774,-0.433374,0.00061086,0.00068482,24.662984,21.947132,2022-12-15
1,2022-12-08 09:15:00,18550.0,18563.4004,1815400,2783350,54.45,34.5,1298450,2185100,0.530736,-0.466952,0.00064322,0.00072472,23.627284,20.960606,2022-12-15
5251,2022-12-08 09:15:00,18600.0,18563.4004,9392400,5280350,30.45,60.55,3995400,2469950,0.498264,-0.503624,0.00065684,0.00074531,23.206075,20.450901,2022-12-15
10501,2022-12-08 09:15:00,18650.0,18563.4004,5442600,1019400,15.6,96.7,2234200,634950,0.465831,-0.540642,0.00065087,0.00074069,23.333269,20.47249,2022-12-15
15751,2022-12-08 09:15:00,18700.0,18563.4004,11531500,1938700,7.95,138.8,3744700,546100,0.436632,-0.582029,0.00062051,0.00076889,24.254657,19.403853,2022-12-15
21001,2022-12-08 09:15:00,18750.0,18563.4004,5293800,358750,4.15,184.9,2311100,126200,0.41158,,0.00058122,,25.578631,0.0,2022-12-15
26251,2022-12-08 09:15:00,18800.0,18563.4004,11733750,2026200,2.55,234.0,3412700,123450,0.393256,,0.00052904,,27.774931,0.0,2022-12-15
23627,2022-12-08 09:16:00,18300.0,18548.5,185200,5072700,260.8,1.2,24750,1159150,0.610697,-0.336251,0.00035221,0.00053826,41.636133,25.920576,2022-12-15
18377,2022-12-08 09:16:00,18350.0,18548.5,224600,4314650,212.05,1.75,14150,1782950,0.60209,-0.348883,0.00040195,0.00061593,36.704745,22.969684,2022-12-15
13127,2022-12-08 09:16:00,18400.0,18548.5,565350,5865050,164.45,4.4,89350,3049250,0.590348,-0.377538,0.00046212,0.00065039,32.162436,22.342605,2022-12-15
7877,2022-12-08 09:16:00,18450.0,18548.5,134700,3365250,120.1,10.05,120600,2213850,0.572623,-0.408194,0.00052018,0.00068645,28.840591,21.633081,2022-12-15
