id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23657,2021-09-30 09:15:00,17450.0,17723.9,74800,870950,271.2,3.6,4050,242250,,-0.359733,,0.00041779,0.0,35.82599,2021-10-07
18406,2021-09-30 09:15:00,17500.0,17723.9,1435825,4281400,220.0,5.6,52300,835750,,-0.37523,,0.00044956,0.0,33.760684,2021-10-07
13148,2021-09-30 09:15:00,17550.0,17723.9,164850,1617900,172.7,8.85,24900,428750,,-0.392849,,0.00048541,0.0,31.695671,2021-10-07
7891,2021-09-30 09:15:00,17600.0,17723.9,1479900,4582350,129.4,15.6,314600,847200,0.619987,-0.415568,0.00075301,0.00050738,20.234974,30.757951,2021-10-07
2632,2021-09-30 09:15:00,17650.0,17723.9,801700,1843450,90.55,26.8,283400,555000,0.573976,-0.440254,0.0006893,0.00052543,22.761668,30.042956,2021-10-07
1,2021-09-30 09:15:00,17700.0,17723.9,3999250,3854300,59.6,45.4,1348350,953500,0.537503,-0.466826,0.00065318,0.00052585,24.333748,30.255067,2021-10-07
5262,2021-09-30 09:15:00,17750.0,17723.9,2330650,867800,36.05,72.65,1010350,258650,0.505035,-0.492776,0.00063604,0.00050781,25.098476,31.433466,2021-10-07
10521,2021-09-30 09:15:00,17800.0,17723.9,6072900,2680900,20.75,107.2,1340150,241800,0.474926,-0.51617,0.00061031,0.00048058,26.10701,33.192836,2021-10-07
15777,2021-09-30 09:15:00,17850.0,17723.9,2720100,420700,11.45,146.95,745200,25000,0.447425,-0.536593,0.00058242,0.00045116,27.172963,35.237065,2021-10-07
21032,2021-09-30 09:15:00,17900.0,17723.9,6866950,1583950,6.25,191.95,1160400,38300,0.422915,-0.551414,0.00055118,0.00040688,28.422328,38.910769,2021-10-07
26283,2021-09-30 09:15:00,17950.0,17723.9,2732050,104400,3.65,236.5,601500,3450,0.402809,-0.56768,0.00051289,0.00038792,30.19916,40.561866,2021-10-07
23658,2021-09-30 09:16:00,17450.0,17708.4,74800,870950,251.0,4.1,4400,209850,,-0.364355,,0.00042716,0.0,35.224959,2021-10-07
18407,2021-09-30 09:16:00,17500.0,17708.4,1435825,4281400,203.4,6.7,39750,700350,,-0.381552,,0.00045543,0.0,33.528653,2021-10-07
13149,2021-09-30 09:16:00,17550.0,17708.4,164850,1617900,157.1,10.95,22500,439050,,-0.400691,,0.00048664,0.0,31.813863,2021-10-07
7892,2021-09-30 09:16:00,17600.0,17708.4,1479900,4582350,116.0,19.4,160250,678600,0.60622,-0.424287,0.00074511,0.00050285,20.681298,31.20394,2021-10-07
