id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23658,2022-01-06 09:15:00,17550.0,17794.5,149450,1244000,272.2,6.75,6500,433950,0.590271,-0.377642,0.00027147,0.00040257,57.068652,37.627294,2022-01-13
18403,2022-01-06 09:15:00,17600.0,17794.5,702150,3700400,220.4,9.0,107900,1490900,0.585006,-0.390558,0.00032238,0.00044546,48.200695,34.345102,2022-01-13
13150,2022-01-06 09:15:00,17650.0,17794.5,687000,1947050,175.3,11.95,82500,728400,0.572877,-0.405024,0.00035659,0.00050448,43.847133,30.622895,2022-01-13
7892,2022-01-06 09:15:00,17700.0,17794.5,915200,4732250,128.15,17.5,963650,2895900,0.560692,-0.42455,0.00042394,0.00056869,37.073874,27.460127,2022-01-13
2631,2022-01-06 09:15:00,17750.0,17794.5,435650,2384850,88.5,25.85,604750,1327950,0.541571,-0.448334,0.00047548,0.00066231,33.261478,23.807691,2022-01-13
1,2022-01-06 09:15:00,17800.0,17794.5,1678400,5829200,52.85,41.3,2091050,2632200,0.517743,-0.480727,0.00054835,0.0007694,28.969923,20.643406,2022-01-13
5262,2022-01-06 09:15:00,17850.0,17794.5,1184250,2871600,27.0,66.1,847600,1015850,0.487529,-0.525922,0.00061031,0.00094391,26.041947,16.810871,2022-01-13
10521,2022-01-06 09:15:00,17900.0,17794.5,3992250,3862650,11.35,101.0,2104550,1562650,0.452582,,0.00065593,,24.07111,0.0,2022-01-13
15776,2022-01-06 09:15:00,17950.0,17794.5,2090650,908650,4.1,142.25,1309750,361100,0.416618,,0.00067152,,23.160832,0.0,2022-01-13
21031,2022-01-06 09:15:00,18000.0,17794.5,7033500,1018850,2.0,190.6,2643050,281850,0.391483,,0.00062032,,24.680206,0.0,2022-01-13
26283,2022-01-06 09:15:00,18050.0,17794.5,2741850,66250,1.45,239.85,964150,13750,0.378112,,0.00054397,,27.857314,0.0,2022-01-13
23659,2022-01-06 09:16:00,17500.0,17774.1504,600600,5022200,286.95,5.2,21200,663400,0.612484,-0.368562,0.00032309,0.00038857,47.304244,38.727226,2022-01-13
18404,2022-01-06 09:16:00,17550.0,17774.1504,149450,1244000,240.4,6.9,7950,375400,0.600518,-0.3805,0.00034713,0.00042778,44.399186,35.534421,2022-01-13
13151,2022-01-06 09:16:00,17600.0,17774.1504,702150,3700400,192.5,9.75,77900,954600,0.590468,-0.395414,0.00039468,0.00047129,39.29605,32.613369,2022-01-13
7893,2022-01-06 09:16:00,17650.0,17774.1504,687000,1947050,147.0,14.45,31550,405250,0.576239,-0.413606,0.00044459,0.00052073,35.15316,29.853779,2022-01-13
2632,2022-01-06 09:16:00,17700.0,17774.1504,915200,4732250,105.25,22.3,564250,2029400,0.557338,-0.435806,0.00049418,0.00057646,31.882709,27.259585,2022-01-13
2,2022-01-06 09:16:00,17750.0,17774.1504,435650,2384850,66.55,34.6,373100,866650,0.534646,-0.462483,0.00056698,0.00064848,27.973638,24.44184,2022-01-13
