id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23633,2025-05-27 09:15:00,24650.0,24920.1,444075,1543500,395.45,100.3,20700,603300,0.625479,-0.368953,0.00037378,0.00039153,28.862536,27.421658,2025-06-03
18382,2025-05-27 09:15:00,24700.0,24920.1,2315250,5328525,366.4,115.9,143025,1061400,0.604528,-0.38877,0.00037149,0.00039838,29.50994,27.386842,2025-06-03
13131,2025-05-27 09:15:00,24750.0,24920.1,522075,1359750,330.1,131.85,45525,677325,0.587103,-0.408392,0.00038332,0.00040685,28.912853,27.169961,2025-06-03
7879,2025-05-27 09:15:00,24800.0,24920.1,3281250,5817750,302.4,148.75,308925,1474050,0.567119,-0.428326,0.00038253,0.00041593,29.262097,26.85752,2025-06-03
2627,2025-05-27 09:15:00,24850.0,24920.1,1038600,1942350,272.2,168.85,180525,948375,0.548074,-0.449133,0.00038799,0.00042123,29.052362,26.736534,2025-06-03
1,2025-05-27 09:15:00,24900.0,24920.1,3367425,4221600,243.55,190.4,931125,2402625,0.528686,-0.470199,0.0003929,0.00042625,28.824576,26.563996,2025-06-03
5253,2025-05-27 09:15:00,24950.0,24920.1,1465875,1936050,216.0,210.55,844275,1466700,0.508941,-0.491684,0.0003981,0.00043711,28.515222,25.970861,2025-06-03
10505,2025-05-27 09:15:00,25000.0,24920.1,10533075,8516250,190.85,237.65,1733775,2010675,0.488858,-0.513441,0.00040128,0.00043616,28.284995,26.018788,2025-06-03
15756,2025-05-27 09:15:00,25050.0,24920.1,2385150,1525425,166.95,262.15,586425,393000,0.468393,-0.536182,0.00040451,0.00044388,27.981858,25.47547,2025-06-03
21008,2025-05-27 09:15:00,25100.0,24920.1,4440375,2002350,144.5,293.15,933675,376950,0.44748,-0.558039,0.00040745,0.00044017,27.62578,25.522628,2025-06-03
26258,2025-05-27 09:15:00,25150.0,24920.1,1301175,199650,125.9,322.6,481650,88875,0.42708,-0.581343,0.00040538,0.00044301,27.540533,25.095969,2025-06-03
23634,2025-05-27 09:16:00,24650.0,24890.25,444075,1543500,383.7,108.45,13200,387375,0.610293,-0.380245,0.00036296,0.00039757,30.118153,27.297866,2025-06-03
18383,2025-05-27 09:16:00,24700.0,24890.25,2315250,5328525,349.3,123.5,65775,760650,0.592549,-0.399704,0.00037065,0.00040688,29.843876,27.054062,2025-06-03
13132,2025-05-27 09:16:00,24750.0,24890.25,522075,1359750,315.0,141.0,24975,360000,0.574681,-0.419995,0.00038011,0.0004138,29.383548,26.919953,2025-06-03
7880,2025-05-27 09:16:00,24800.0,24890.25,3281250,5817750,285.3,160.0,213375,1051425,0.555584,-0.440607,0.00038391,0.00042027,29.325515,26.750974,2025-06-03
2628,2025-05-27 09:16:00,24850.0,24890.25,1038600,1942350,255.6,180.55,153525,853800,0.536469,-0.461572,0.00038974,0.00042626,29.048623,26.547013,2025-06-03
2,2025-05-27 09:16:00,24900.0,24890.25,3367425,4221600,226.95,203.05,737025,1864050,0.516943,-0.482927,0.00039594,0.00043101,28.687712,26.352735,2025-06-03
5254,2025-05-27 09:16:00,24950.0,24890.25,1465875,1936050,201.2,226.3,564000,869475,0.497018,-0.504716,0.00039928,0.0004371,28.472824,26.007904,2025-06-03
10506,2025-05-27 09:16:00,25000.0,24890.25,10533075,8516250,177.65,252.45,1106775,1080375,0.476911,-0.526838,0.00040091,0.00043996,28.3104,25.782391,2025-06-03
15757,2025-05-27 09:16:00,25050.0,24890.25,2385150,1525425,154.15,279.6,313725,186825,0.456187,-0.549546,0.00040477,0.00044369,27.917426,25.425586,2025-06-03
21009,2025-05-27 09:16:00,25100.0,24890.25,4440375,2002350,133.4,309.15,659700,249750,0.435379,-0.572521,0.00040588,0.00044514,27.642394,25.116648,2025-06-03
26259,2025-05-27 09:16:00,25150.0,24890.25,1301175,199650,116.1,340.45,276825,23625,0.415198,-0.595943,0.00040264,0.00044568,27.595048,24.767547,2025-06-03
23635,2025-05-27 09:17:00,24650.0,24887.25,444075,1543500,376.55,108.95,9975,305100,0.611422,-0.381217,0.00037162,0.0003988,29.396667,27.238742,2025-06-03
18384,2025-05-27 09:17:00,24700.0,24887.25,2315250,5328525,343.65,124.65,48750,718650,0.592705,-0.400982,0.00037705,0.00040699,29.339467,27.073672,2025-06-03
13133,2025-05-27 09:17:00,24750.0,24887.25,522075,1359750,312.8,139.85,29175,353325,0.573627,-0.420518,0.00038094,0.0004187,29.339333,26.616674,2025-06-03
7881,2025-05-27 09:17:00,24800.0,24887.25,3281250,5817750,279.9,162.35,206325,1268400,0.555054,-0.442102,0.00039035,0.00041827,28.851749,26.898561,2025-06-03
2629,2025-05-27 09:17:00,24850.0,24887.25,1038600,1942350,252.2,181.8,175350,1073400,0.535446,-0.462842,0.00039291,0.00042664,28.825238,26.536247,2025-06-03
3,2025-05-27 09:17:00,24900.0,24887.25,3367425,4221600,224.2,205.25,840000,1892250,0.515752,-0.484225,0.00039817,0.00042958,28.535234,26.448934,2025-06-03
5255,2025-05-27 09:17:00,24950.0,24887.25,1465875,1936050,200.45,226.1,517650,721800,0.495882,-0.506211,0.00039807,0.000441,28.56288,25.780945,2025-06-03
10507,2025-05-27 09:17:00,25000.0,24887.25,10533075,8516250,174.45,255.5,818025,1103700,0.475362,-0.527869,0.00040432,0.00043694,28.069451,25.959967,2025-06-03
15758,2025-05-27 09:17:00,25050.0,24887.25,2385150,1525425,154.0,280.35,283050,261675,0.455278,-0.551242,0.00040267,0.00044599,28.060672,25.28468,2025-06-03
21010,2025-05-27 09:17:00,25100.0,24887.25,4440375,2002350,133.65,310.85,653025,236850,0.434698,-0.57397,0.0004031,0.00044547,27.829362,25.085365,2025-06-03
26260,2025-05-27 09:17:00,25150.0,24887.25,1301175,199650,113.5,345.0,219675,22125,0.41317,-0.595715,0.00040554,0.00043939,27.371551,25.129765,2025-06-03
23636,2025-05-27 09:18:00,24600.0,24867.05,2076000,5289675,393.5,100.55,30150,816150,0.624184,-0.369802,0.00037372,0.00039314,28.964455,27.391888,2025-06-03
