id,timestamp,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv,expiry
23626,2021-04-29 09:15:00,14750.0,15008.7999,448500,1379625,250.6,4.8,32775,303075,,-0.367591,,0.00041363,0.0,43.044603,2021-05-06
18376,2021-04-29 09:15:00,14800.0,15008.7999,2171250,2600550,204.85,7.9,277725,848175,,-0.385279,,0.00043701,0.0,41.344831,2021-05-06
13126,2021-04-29 09:15:00,14850.0,15008.7999,896550,799875,158.05,12.2,288675,565500,,-0.40328,,0.00047019,0.0,38.912269,2021-05-06
7876,2021-04-29 09:15:00,14900.0,15008.7999,2686725,1162575,117.7,21.1,1023450,769725,0.599159,-0.426252,0.00069973,0.00048477,26.106421,38.223779,2021-05-06
2626,2021-04-29 09:15:00,14950.0,15008.7999,1503150,234225,81.8,35.8,610950,419175,0.559325,-0.450805,0.00065013,0.00048855,28.677372,38.295729,2021-05-06
1,2021-04-29 09:15:00,15000.0,15008.7999,6170925,1518750,53.35,57.45,272625,516525,0.526081,-0.475414,0.00062332,0.00048321,30.181231,38.941604,2021-05-06
5251,2021-04-29 09:15:00,15050.0,15008.7999,1967700,21300,30.7,84.15,705825,12000,0.494805,-0.499693,0.00062733,0.00048672,30.050263,38.73456,2021-05-06
10501,2021-04-29 09:15:00,15100.0,15008.7999,3553650,72450,16.85,120.8,1449825,77100,0.464881,-0.521056,0.00061022,0.00045614,30.775722,41.274188,2021-05-06
15751,2021-04-29 09:15:00,15150.0,15008.7999,715050,11625,9.15,163.4,502425,3300,0.438098,-0.537526,0.00058043,0.0004137,32.088915,45.369862,2021-05-06
21001,2021-04-29 09:15:00,15200.0,15008.7999,3462075,61650,4.85,208.4,940350,24375,0.413918,-0.550808,0.00055053,0.00037725,33.444938,49.568171,2021-05-06
26251,2021-04-29 09:15:00,15250.0,15008.7999,699150,7500,2.75,259.2,207450,1125,0.39407,-0.554282,0.00051391,0.00031942,35.384476,58.47453,2021-05-06
23627,2021-04-29 09:16:00,14750.0,15018.7,448500,1379625,266.15,4.8,29550,276900,,-0.366704,,0.00040081,0.0,44.359573,2021-05-06
18377,2021-04-29 09:16:00,14800.0,15018.7,2171250,2600550,218.75,7.2,177300,578550,,-0.381899,,0.00043119,0.0,41.767152,2021-05-06
13127,2021-04-29 09:16:00,14850.0,15018.7,896550,799875,173.75,11.1,185550,407100,0.626255,-0.399445,0.00060317,0.00046384,29.65975,39.323003,2021-05-06
7877,2021-04-29 09:16:00,14900.0,15018.7,2686725,1162575,131.15,18.25,803400,1145925,0.591075,-0.420728,0.00058355,0.0004894,31.442439,37.736547,2021-05-06
2627,2021-04-29 09:16:00,14950.0,15018.7,1503150,234225,93.35,30.1,572250,541650,0.560696,-0.444524,0.0005815,0.00050875,32.025366,36.675831,2021-05-06
2,2021-04-29 09:16:00,15000.0,15018.7,6170925,1518750,61.75,48.9,2605650,983250,0.531369,-0.470081,0.00058525,0.00051517,32.093962,36.470189,2021-05-06
5252,2021-04-29 09:16:00,15050.0,15018.7,1967700,21300,37.35,73.85,945525,122175,0.501967,-0.49612,0.00059051,0.00052445,31.906636,35.924624,2021-05-06
10502,2021-04-29 09:16:00,15100.0,15018.7,3553650,72450,20.9,108.55,1612200,78300,0.472765,-0.520422,0.00058664,0.00050163,32.042613,37.511149,2021-05-06
15752,2021-04-29 09:16:00,15150.0,15018.7,715050,11625,11.4,148.8,556950,3375,0.445721,-0.541753,0.00056694,0.00047317,32.925151,39.601318,2021-05-06
21002,2021-04-29 09:16:00,15200.0,15018.7,3462075,61650,6.5,193.7,970950,16875,0.42284,-0.557945,0.00053328,0.00043239,34.668388,43.114741,2021-05-06
26252,2021-04-29 09:16:00,15250.0,15018.7,699150,7500,3.5,242.7,272625,1125,0.401134,-0.565477,0.00050741,0.00037434,35.986224,49.653068,2021-05-06
23628,2021-04-29 09:17:00,14800.0,15026.3999,2114625,2792100,226.3,7.5,117450,439275,,-0.382044,,0.00041531,0.0,43.349166,2021-05-06
18378,2021-04-29 09:17:00,14850.0,15026.3999,828900,926475,180.5,11.3,155400,339375,0.633849,-0.398783,0.00061491,0.00044659,28.886146,40.805082,2021-05-06
13128,2021-04-29 09:17:00,14900.0,15026.3999,2505600,1574175,137.1,18.1,449625,859875,0.59679,-0.41901,0.00059054,0.00047226,30.947312,39.053257,2021-05-06
7878,2021-04-29 09:17:00,14950.0,15026.3999,1526175,504450,97.85,28.85,504825,519225,0.56628,-0.441473,0.00059362,0.00049651,31.28637,37.521008,2021-05-06
2628,2021-04-29 09:17:00,15000.0,15026.3999,6140550,1995450,65.7,46.55,1820025,796650,0.536018,-0.466358,0.00058918,0.00050513,31.833903,37.150055,2021-05-06
3,2021-04-29 09:17:00,15050.0,15026.3999,2063175,56925,39.9,71.15,850350,111825,0.50637,-0.491703,0.00059749,0.00050826,31.515321,37.044794,2021-05-06
5253,2021-04-29 09:17:00,15100.0,15026.3999,4067775,104400,21.95,103.35,1443075,115125,0.476299,-0.516423,0.00060091,0.00049977,31.284743,37.650419,2021-05-06
10503,2021-04-29 09:17:00,15150.0,15026.3999,881850,12675,11.9,143.45,611925,8250,0.448512,-0.537171,0.00058037,0.0004661,32.178704,40.229087,2021-05-06
15753,2021-04-29 09:17:00,15200.0,15026.3999,3795750,76200,6.35,187.35,1131450,33225,0.423504,-0.554253,0.00055336,0.00043073,33.405395,43.317551,2021-05-06
21003,2021-04-29 09:17:00,15250.0,15026.3999,782325,7950,3.45,232.75,225900,825,0.401759,-0.570113,0.00052218,0.00040514,34.96621,45.765001,2021-05-06
26253,2021-04-29 09:17:00,15300.0,15026.3999,2161650,33150,1.9,281.15,428325,3000,0.382633,-0.579028,0.00049169,0.00036517,36.63194,50.557244,2021-05-06
23629,2021-04-29 09:18:00,14750.0,15021.3999,442125,1404675,271.75,5.45,69675,180375,,-0.369623,,0.00038654,0.0,46.113449,2021-05-06
18379,2021-04-29 09:18:00,14800.0,15021.3999,2114625,2792100,224.1,7.4,99900,419700,0.653037,-0.382457,0.00056624,0.00042333,30.792628,42.557721,2021-05-06
13129,2021-04-29 09:18:00,14850.0,15021.3999,828900,926475,177.3,10.75,102600,273000,0.621453,-0.398435,0.00056923,0.00046202,31.551174,39.448208,2021-05-06
7879,2021-04-29 09:18:00,14900.0,15021.3999,2505600,1574175,132.9,16.65,317925,669525,0.593662,-0.418104,0.00059054,0.00049947,31.01943,36.921852,2021-05-06
2629,2021-04-29 09:18:00,14950.0,15021.3999,1526175,504450,93.2,26.75,348150,479550,0.564376,-0.44138,0.0006082,0.00053276,30.572232,34.980437,2021-05-06
4,2021-04-29 09:18:00,15000.0,15021.3999,6140550,1995450,61.2,44.5,1401000,1032000,0.53356,-0.468052,0.00060843,0.00054392,30.855113,34.52582,2021-05-06
5254,2021-04-29 09:18:00,15050.0,15021.3999,2063175,56925,36.1,69.55,704325,111825,0.502901,-0.495406,0.00061816,0.00054974,30.476307,34.268169,2021-05-06
10504,2021-04-29 09:18:00,15100.0,15021.3999,4067775,104400,19.0,102.1,1290600,113625,0.471611,-0.522737,0.00062368,0.00054827,30.131199,34.306518,2021-05-06
15754,2021-04-29 09:18:00,15150.0,15021.3999,881850,12675,9.15,143.2,545325,5775,0.440977,-0.545468,0.00061661,0.00051087,30.21868,36.637947,2021-05-06
21004,2021-04-29 09:18:00,15200.0,15021.3999,3795750,76200,4.75,189.2,988800,9300,0.4156,-0.561252,0.00058078,0.000456,31.710372,40.827492,2021-05-06
26254,2021-04-29 09:18:00,15250.0,15021.3999,782325,7950,2.7,235.8,253200,225,0.395411,-0.576193,0.00053673,0.00042117,33.887604,43.913761,2021-05-06
23630,2021-04-29 09:19:00,14800.0,15031.6,2114625,2792100,232.3,6.9,105600,678975,,-0.379677,,0.00041532,0.0,43.255263,2021-05-06
18380,2021-04-29 09:19:00,14850.0,15031.6,828900,926475,184.65,9.9,79125,251475,0.644412,-0.39498,0.00064714,0.00045363,27.166494,40.058092,2021-05-06
13130,2021-04-29 09:19:00,14900.0,15031.6,2505600,1574175,140.45,15.45,284625,677925,0.60306,-0.414324,0.00061114,0.00048813,29.773949,37.678652,2021-05-06
7880,2021-04-29 09:19:00,14950.0,15031.6,1526175,504450,99.5,24.6,303525,430500,0.572265,-0.436732,0.00062503,0.00052202,29.627581,35.612593,2021-05-06
2630,2021-04-29 09:19:00,15000.0,15031.6,6140550,1995450,66.55,41.1,1237650,822375,0.540049,-0.46282,0.00061495,0.00053353,30.462426,35.136093,2021-05-06
5,2021-04-29 09:19:00,15050.0,15031.6,2063175,56925,40.3,65.3,787200,117300,0.509185,-0.48954,0.00061899,0.00053382,30.409217,35.258193,2021-05-06
5255,2021-04-29 09:19:00,15100.0,15031.6,4067775,104400,21.7,96.6,1403475,129150,0.477918,-0.515913,0.00062475,0.00052995,30.090369,35.499301,2021-05-06
